N,D,K_pairs,surface,condition,seed,ae_loss,drift_loss,diff_loss,recon_per_dim,phase1_converged,E_mu,E_Sigma,rcMTE@0.1,rcMTE@0.5,rcMTE@1.0,MTE@0.1,MTE@0.5,MTE@1.0,W2@1.0,sW2@0.1,sW2@0.2,sW2@0.5,sW2@1.0,MMD@1.0,survival@1.0,stopped@1.0
20,11,4,hyperbolic_paraboloid,K+S,7042,0.0031926820520311594,0.24930265545845032,6.473302346421406e-05,0.0012875052846290848,True,0.008064059540629387,0.0025650435127317905,0.2652932107448578,0.5210056900978088,0.6767169833183289,0.4250089111328125,0.8032998369786448,1.0266281250984437,0.5559239154327634,0.1719523283045257,0.2479169154906038,0.38768370250528444,0.5590901809225606,0.15474240481853485,0.9920000433921814,0.7920000553131104
20,11,4,hyperbolic_paraboloid,baseline,8042,0.002171475440263748,0.17445015907287598,0.0015167775563895702,0.0027587290175936437,True,0.009433474391698837,0.00289944838732481,0.25705909729003906,0.4486667811870575,0.5533958077430725,0.4383432006835937,0.7392764655287136,0.9377664585306187,0.7684283806530593,0.21773402720703233,0.2612769990614647,0.4141025861460734,0.5905610203159163,0.20066547393798828,0.9900000691413879,0.796000063419342
20,11,4,hyperbolic_paraboloid,K,8042,0.002109940629452467,0.17361606657505035,0.00147323461715132,0.0027587290175936437,True,0.008515629917383194,0.002530463971197605,0.25708135962486267,0.4485428035259247,0.5538684725761414,0.4386812438964844,0.7413624857136147,0.9437876691721907,0.7823645529421206,0.21859208679072878,0.2608752450125638,0.4167263973203256,0.6017419499733672,0.20218411087989807,0.9900000691413879,0.796000063419342
20,11,4,hyperbolic_paraboloid,K+S,8042,0.002109940629452467,0.17361606657505035,0.00147323461715132,0.0027587290175936437,True,0.008515629917383194,0.002530463971197605,0.25708135962486267,0.4485428035259247,0.5538684725761414,0.4386812438964844,0.7413624857136147,0.9437876691721907,0.7823645529421206,0.21859208679072878,0.2608752450125638,0.4167263973203256,0.6017419499733672,0.20218411087989807,0.9900000691413879,0.796000063419342
20,11,4,hyperbolic_paraboloid,baseline,9042,0.002480246126651764,0.07400811463594437,4.611246913555078e-05,8.40398927473209e-05,True,0.006651897914707661,0.003078713547438383,0.09989343583583832,0.25733619928359985,0.39480701088905334,0.18550180053710938,0.45183469967278306,0.6590653236466225,0.679238357171415,0.16773145254927116,0.22576066248964718,0.3618160250412786,0.5819533178522684,0.20143303275108337,0.9900000691413879,0.7760000228881836
20,11,4,hyperbolic_paraboloid,K,9042,0.0037655949126929045,0.0728706419467926,5.064379729446955e-05,8.40398927473209e-05,True,0.00796705111861229,0.004098483361303806,0.10192576050758362,0.2555057406425476,0.38809096813201904,0.19233938598632813,0.45577171188079285,0.6548182015467172,0.6672885366803516,0.17418801833342287,0.23013143951664877,0.36206414815614874,0.5741252097977626,0.20135697722434998,0.9900000691413879,0.7760000228881836
20,11,4,hyperbolic_paraboloid,K+S,9042,0.0037655949126929045,0.0728706419467926,5.064379729446955e-05,8.40398927473209e-05,True,0.00796705111861229,0.004098483361303806,0.10192576050758362,0.2555057406425476,0.38809096813201904,0.19233938598632813,0.45577171188079285,0.6548182015467172,0.6672885366803516,0.17418801833342287,0.23013143951664877,0.36206414815614874,0.5741252097977626,0.20135697722434998,0.9900000691413879,0.7760000228881836
20,201,99,paraboloid,baseline,42,0.07064524292945862,0.004797179251909256,1.357033056592627e-06,0.0005452714823371735,True,0.09715189039707184,0.05511550232768059,0.3064285218715668,0.574674665927887,0.6358028054237366,0.5551765747070313,0.9057499906666562,1.004511278009318,0.7613657577421247,0.38216074863887933,0.4635244305748418,0.6703389245470299,0.7513968100029215,0.36124348640441895,0.9860000610351562,0.7660000324249268
20,201,99,paraboloid,K,42,0.06599395722150803,0.00476800836622715,2.013799758060486e-06,0.0005452714823371735,True,0.09381197392940521,0.09091402590274811,0.35195496678352356,0.6248391270637512,0.6754436492919922,0.5954189453125,0.9425137249276911,1.0405664656757099,0.8679859109486262,0.4762469849468566,0.5688001812022274,0.7965136112219792,0.8738547951520209,0.39556071162223816,0.9860000610351562,0.7660000324249268
20,201,99,paraboloid,K+S,42,0.06599395722150803,0.00476800836622715,2.013799758060486e-06,0.0005452714823371735,True,0.09381197392940521,0.09091402590274811,0.35195496678352356,0.6248391270637512,0.6754436492919922,0.5954189453125,0.9425137249276911,1.0405664656757099,0.8679859109486262,0.4762469849468566,0.5688001812022274,0.7965136112219792,0.8738547951520209,0.39556071162223816,0.9860000610351562,0.7660000324249268
