surface,condition,seed,recon_per_dim,E_mu,E_Sigma,sigma_min_p5,gt_mfpt,lr_mfpt,mfpt_err,gt_rate,lr_rate,rate_err,transition_frac,gt_transition_frac,gt_transitions,lr_transitions,W2@1.0
hyperbolic_paraboloid,F,1042,0.004040805558067056,4.33858585357666,1.4799895286560059,0.9637278318405151,6.996065616607666,0.009999998845160007,0.9985706253495649,0.4089,0.0,1.0,1.0,0.91,4089,0,0.9580496525858354
hyperbolic_paraboloid,T+F,1042,9.908039697367161e-06,0.0025662442203611135,0.0007980902446433902,1.1725890636444092,6.996065616607666,6.428739547729492,0.08109215950339607,0.4089,0.4832,0.18170701883101012,0.92,0.91,4089,4832,0.11509090790254843
hyperbolic_paraboloid,baseline,2042,2.9176536169069917e-05,0.044214267283678055,0.020603584125638008,1.1539667844772339,6.461093902587891,6.81466817855835,0.054723593450458956,0.4501,0.4156,0.07664963341479665,0.904,0.914,4501,4156,0.15485927792629708
hyperbolic_paraboloid,T,2042,1.018759400690373e-05,0.0025092214345932007,0.0006958599551580846,0.9654895067214966,6.461093902587891,6.110652923583984,0.0542386450788995,0.4501,0.3776,0.16107531659631194,0.828,0.914,4501,3776,0.3462638905214398
hyperbolic_paraboloid,F,2042,0.003812158582222402,3.7286908626556396,1.3545234203338623,0.9666432738304138,6.461093902587891,0.009999998845160007,0.9984522746463792,0.4501,0.0,1.0,1.0,0.914,4501,0,0.9207014818140454
hyperbolic_paraboloid,T+F,2042,5.6202231503244656e-05,0.005035310052335262,0.002693870570510626,1.1998075246810913,6.461093902587891,5.881633758544922,0.08968452599193381,0.4501,0.4539,0.008442568318151579,0.918,0.914,4501,4539,0.17039693926515959
hyperbolic_paraboloid,baseline,3042,4.586622823233628e-05,0.058355771005153656,0.01955118030309677,1.1282806396484375,6.512484073638916,5.86801290512085,0.09895934657663764,0.4352,0.4509,0.03607536764705893,0.936,0.91,4352,4509,0.19899176318408074
hyperbolic_paraboloid,T,3042,3.685474868363409e-05,0.0032282168976962566,0.0007644385332241654,1.0648597478866577,6.512484073638916,5.166494846343994,0.20667831384696758,0.4352,0.6057,0.39177389705882365,0.97,0.91,4352,6057,0.20457977168161168
hyperbolic_paraboloid,F,3042,0.003878366887865968,2.9233827590942383,1.3626574277877808,1.0606173276901245,6.512484073638916,0.009999998845160007,0.9984644877849855,0.4352,0.0,1.0,1.0,0.91,4352,0,0.9898913656101331
hyperbolic_paraboloid,T+F,3042,1.858329557957341e-05,0.002526434836909175,0.000947871245443821,1.2170684337615967,6.512484073638916,6.416666507720947,0.01471290598710512,0.4352,0.4206,0.033547794117647065,0.9,0.91,4352,4206,0.17191991115226066
