surface,condition,drift_mode,seed,E_mu,E_Sigma,R1,R2,kappa_g,recon,mfpt_err,its_t2_err,stat_l1,exit_frac
paraboloid,baseline,oracle_drift+oracle_diff,4042,0.005597427953034639,0.0005555228563025594,12381.6015625,600750.4375,1.4883968830108643,4.060398747573014e-06,0.1147492533999477,0.2449637787514552,0.023436419665813446,0.0
paraboloid,T+F,learned,4042,0.00015184014046099037,8.948416507337242e-06,73511.3046875,8516582.0,1.877150535583496,9.011232164497911e-08,0.09475931998422311,0.15050512722014323,0.03325381502509117,0.004000000189989805
paraboloid,T+F,oracle_drift+learned_diff,4042,0.00015184014046099037,8.948416507337242e-06,73511.3046875,8516582.0,1.877150535583496,9.011232164497911e-08,0.09187924610588165,0.14924498921012455,0.021566495299339294,0.00800000037997961
paraboloid,T+F,oracle_drift+oracle_diff,4042,0.00015184014046099037,8.948416507337242e-06,73511.3046875,8516582.0,1.877150535583496,9.011232164497911e-08,0.10345016267715651,0.07743267538188321,0.02002181112766266,0.00800000037997961
paraboloid,baseline,learned,5042,0.011181596666574478,0.0009164034854620695,12039.19921875,428041.71875,1.6314094066619873,7.087453427216546e-06,0.13738551920935405,0.3585586544525581,0.06479796767234802,0.010000000707805157
paraboloid,baseline,oracle_drift+learned_diff,5042,0.011181596666574478,0.0009164034854620695,12039.19921875,428041.71875,1.6314094066619873,7.087453427216546e-06,0.07227383610493525,0.2787931996093775,0.008493870496749878,0.0
paraboloid,baseline,oracle_drift+oracle_diff,5042,0.011181596666574478,0.0009164034854620695,12039.19921875,428041.71875,1.6314094066619873,7.087453427216546e-06,0.0860015401077408,0.05979777733162502,0.05338741093873978,0.0
paraboloid,T+F,learned,5042,8.240179886342958e-05,4.982358404959086e-06,92901.9765625,4572780.5,1.6919628381729126,4.8521304630743216e-08,0.09690891036072231,0.018025408446955625,0.0045482926070690155,0.01600000075995922
paraboloid,T+F,oracle_drift+learned_diff,5042,8.240179886342958e-05,4.982358404959086e-06,92901.9765625,4572780.5,1.6919628381729126,4.8521304630743216e-08,0.0697735459774067,0.6870913971069906,0.04581711068749428,0.0
paraboloid,T+F,oracle_drift+oracle_diff,5042,8.240179886342958e-05,4.982358404959086e-06,92901.9765625,4572780.5,1.6919628381729126,4.8521304630743216e-08,0.08217120063330934,0.2851814222540086,0.046638499945402145,0.0
paraboloid,baseline,learned,6042,0.008488409221172333,0.0009692288003861904,33407.00390625,3027694.75,1.414886713027954,4.591408056016504e-06,0.1038164653602881,0.45039675178405136,0.003592945635318756,0.014000000432133675
paraboloid,baseline,oracle_drift+learned_diff,6042,0.008488409221172333,0.0009692288003861904,33407.00390625,3027694.75,1.414886713027954,4.591408056016504e-06,0.10303974960228762,0.21675385615503895,0.019601725041866302,0.0
paraboloid,baseline,oracle_drift+oracle_diff,6042,0.008488409221172333,0.0009692288003861904,33407.00390625,3027694.75,1.414886713027954,4.591408056016504e-06,0.06572041275913894,0.5333501129834041,0.04335128888487816,0.0
paraboloid,T+F,learned,6042,0.00022621845710091293,1.1209037438675296e-05,133858.71875,14804617.0,1.587683916091919,1.049099037944953e-07,0.021738246890184595,1.9388189592853347,0.004938384518027306,0.014000000432133675
paraboloid,T+F,oracle_drift+learned_diff,6042,0.00022621845710091293,1.1209037438675296e-05,133858.71875,14804617.0,1.587683916091919,1.049099037944953e-07,0.0457312091501605,0.4058930175560125,0.013288747519254684,0.0
