time,ensemble_survival,MTE,RPD,surface,config,seed,sim_mode,W2,MMD,drift_coeff_error,cov_coeff_error
4.0,0.22499999403953552,,,half_torus,T+F,42,learned_latent,0.8337121682557461,0.14239992201328278,,
5.0,0.1599999964237213,,,half_torus,T+F,42,learned_latent,0.9792704592726613,0.14691424369812012,,
0.1,0.8100000023841858,2.582528008355035,1.643728290008026,half_torus,T+F,42,end_to_end,,,52.29083251953125,979.0545043945312
0.2,0.5699999928474426,2.931320725825795,1.391998335885437,half_torus,T+F,42,end_to_end,,,44.587684631347656,295.00909423828125
0.5,0.2549999952316284,3.077077828201593,1.1077555069077005,half_torus,T+F,42,end_to_end,,,44.833587646484375,525.4046630859375
1.0,0.0949999988079071,3.3349613390470805,1.2056546443126352,half_torus,T+F,42,end_to_end,1.509907851626931,0.12409550696611404,117.36546325683594,379.40850830078125
2.0,0.009999999776482582,,,half_torus,T+F,42,end_to_end,2.9990565135247573,0.6644666194915771,,
3.0,0.0,,,half_torus,T+F,42,end_to_end,,,,
4.0,0.0,,,half_torus,T+F,42,end_to_end,,,,
5.0,0.0,,,half_torus,T+F,42,end_to_end,,,,
0.1,1.0,0.4290439605712891,0.27307804343904085,half_torus,T+F+K,42,learned_latent,,,,
0.2,0.9799999594688416,0.4346741656867825,0.20641402694614264,half_torus,T+F+K,42,learned_latent,,,,
0.5,0.9149999618530273,0.5042632472971098,0.1815359962640297,half_torus,T+F+K,42,learned_latent,,,,
1.0,0.8050000071525574,0.5698827423664353,0.20602391008347878,half_torus,T+F+K,42,learned_latent,0.7452214854631404,0.08875510841608047,,
2.0,0.5249999761581421,,,half_torus,T+F+K,42,learned_latent,0.8308890963635555,0.128494992852211,,
3.0,0.32999998331069946,,,half_torus,T+F+K,42,learned_latent,0.8537637037774016,0.10533303022384644,,
4.0,0.22499999403953552,,,half_torus,T+F+K,42,learned_latent,0.6900501446002448,0.10527246445417404,,
5.0,0.1599999964237213,,,half_torus,T+F+K,42,learned_latent,0.8502784221294687,0.1266428679227829,,
0.1,0.8700000047683716,2.8891703287760415,1.8389000966095603,half_torus,T+F+K,42,end_to_end,,,76.43543243408203,1032.4908447265625
0.2,0.5999999642372131,3.071952311197917,1.458780155795565,half_torus,T+F+K,42,end_to_end,,,72.1102294921875,650.6017456054688
0.5,0.29999998211860657,3.2158167521158854,1.1577018571689577,half_torus,T+F+K,42,end_to_end,,,41.631805419921875,428.4700927734375
1.0,0.08500000089406967,2.3759521035587086,0.8589537919916175,half_torus,T+F+K,42,end_to_end,1.600493622784825,0.24655230343341827,40.449092864990234,360.3943176269531
2.0,0.009999999776482582,,,half_torus,T+F+K,42,end_to_end,2.080718805687563,0.2944556772708893,,
3.0,0.004999999888241291,,,half_torus,T+F+K,42,end_to_end,,,,
4.0,0.0,,,half_torus,T+F+K,42,end_to_end,,,,
5.0,0.0,,,half_torus,T+F+K,42,end_to_end,,,,
0.1,0.9950000047683716,0.5528126625559437,0.3055656387085386,half_torus,baseline,1042,learned_latent,,,,
0.2,0.9899999499320984,0.6241018892538668,0.27884549176958934,half_torus,baseline,1042,learned_latent,,,,
0.5,0.9049999713897705,0.6431088948118094,0.23749416027745787,half_torus,baseline,1042,learned_latent,,,,
