time,ensemble_survival,MTE,RPD,surface,penalty,sim_mode,W2,MMD
5.0,0.02499999850988388,,,hyperbolic_paraboloid,T+F,end_to_end,1.3203938350462854,0.26302748918533325
0.1,1.0,0.13867391586303712,0.18524284849086772,hyperbolic_paraboloid,T+F+K,learned_latent,,
0.2,0.9799999594688416,0.2392416000366211,0.2301579852348881,hyperbolic_paraboloid,T+F+K,learned_latent,,
0.5,0.9149999618530273,0.28539382434282146,0.2009223267334254,hyperbolic_paraboloid,T+F+K,learned_latent,,
1.0,0.8050000071525574,0.48790300262640723,0.2619636990776856,hyperbolic_paraboloid,T+F+K,learned_latent,1.2140031405215725,0.10842373222112656
2.0,0.5249999761581421,,,hyperbolic_paraboloid,T+F+K,learned_latent,1.1673275796502618,0.14589440822601318
3.0,0.32999998331069946,,,hyperbolic_paraboloid,T+F+K,learned_latent,1.024469245344835,0.15006369352340698
4.0,0.22499999403953552,,,hyperbolic_paraboloid,T+F+K,learned_latent,1.2767851238595256,0.09536684304475784
5.0,0.1599999964237213,,,hyperbolic_paraboloid,T+F+K,learned_latent,0.651612475820469,0.1023150235414505
0.1,0.9899999499320984,0.8163504552359533,1.0904940756420394,hyperbolic_paraboloid,T+F+K,end_to_end,,
0.2,0.949999988079071,1.1437830874794408,1.1003555022191442,hyperbolic_paraboloid,T+F+K,end_to_end,,
0.5,0.7400000095367432,1.4770078916807432,1.0398398174294292,hyperbolic_paraboloid,T+F+K,end_to_end,,
1.0,0.5349999666213989,1.914694527599299,1.0280331507567702,hyperbolic_paraboloid,T+F+K,end_to_end,0.9856585611958172,0.12374342232942581
