surface,D,N,seed,ae_condition,drift_method,E_mu,E_Sigma,rcMTE@0.1,rcMTE@0.5,rcMTE@1.0,MTE@0.1,MTE@0.5,MTE@1.0,W2@1.0,sW2@0.1,sW2@0.2,sW2@0.5,sW2@1.0,MMD@1.0,survival@1.0,stopped@1.0
hyperbolic_paraboloid,201,20,2042,baseline,enc-pull,3.676738739013672,11.165925979614258,0.44322261214256287,0.7857547998428345,0.760621964931488,0.7525353013423451,1.160017346578931,1.1468306233112078,0.9133593657668263,0.3760499025016117,0.45965033219205215,0.6548937803841978,0.6288452474258475,0.22080977261066437,0.26600000262260437,0.04800000041723251
hyperbolic_paraboloid,201,20,2042,baseline,dec-side,3.676738739013672,11.165925979614258,0.4686426520347595,1.013885736465454,1.1295466423034668,0.7858279713413172,1.4644286140562996,1.6480321669040765,1.3855281574135785,0.4626801671108861,0.6009909104614749,1.009999179945981,1.277723514515005,0.2814309298992157,0.26600000262260437,0.04800000041723251
hyperbolic_paraboloid,201,20,2042,T+F,enc-pull,0.8403429985046387,1.962989330291748,0.27666300535202026,0.5302131772041321,0.6140063405036926,0.4891446766100432,0.887368641202412,1.0327263165237313,0.8416197894169556,0.3354571429688348,0.3996599709816226,0.6223767449837656,0.7458252082325303,0.24450655281543732,0.26600000262260437,0.04800000041723251
hyperbolic_paraboloid,201,20,2042,T+F,dec-side,0.8403429985046387,1.962989330291748,0.28552520275115967,0.585471510887146,0.7497785091400146,0.49950907523171945,0.9620123969184028,1.1688948322955828,1.0495599296561378,0.3730772904545461,0.498637686641478,0.8110627595652184,0.9980200548045864,0.2783982455730438,0.26600000262260437,0.04800000041723251
hyperbolic_paraboloid,201,20,3042,baseline,enc-pull,3.625141143798828,15.42429256439209,0.35051557421684265,0.4914986193180084,0.5589818358421326,0.7006375805501663,0.8747722568796642,0.9403572082519531,0.6866549931687573,0.41474965051513674,0.42387089074497997,0.4901860538992452,0.7293844373757655,0.2133515328168869,0.2720000147819519,0.05000000074505806
hyperbolic_paraboloid,201,20,3042,baseline,dec-side,3.625141143798828,15.42429256439209,0.3614388108253479,0.643923819065094,1.0251593589782715,0.7177207929860726,1.112359687463561,1.6535640043370865,1.4885149550364944,0.44989440334056147,0.4890390686231944,0.7824503319277988,1.6421561415098291,0.3204587399959564,0.2720000147819519,0.05000000074505806
hyperbolic_paraboloid,201,20,3042,T+F,enc-pull,0.6200531721115112,1.9532232284545898,0.7295281291007996,1.2228360176086426,1.2832481861114502,1.310832156838969,1.930512841068097,2.0541848575367645,1.6101745313840217,0.8120552456960943,0.9784865784657049,1.5333217915714044,2.243937504193904,0.2422507405281067,0.2720000147819519,0.05000000074505806
hyperbolic_paraboloid,201,20,3042,T+F,dec-side,0.6200531721115112,1.9532232284545898,0.7470759749412537,1.354958176612854,1.4826765060424805,1.3484817809381928,2.1354212974434468,2.361312417423024,1.9234785478245653,0.8857905124199673,1.1300909223173392,1.6748973518807349,2.2825204723814667,0.33732619881629944,0.2720000147819519,0.05000000074505806
hyperbolic_paraboloid,201,20,4042,baseline,enc-pull,3.2140839099884033,11.776060104370117,0.5812073349952698,0.9084746837615967,0.8348013758659363,0.965534930115408,1.3427577163233901,1.2499480551861701,0.4928668215870326,0.3843546772333596,0.5132510692162933,0.483475253007832,0.7605560323081957,0.1755722463130951,0.28200000524520874,0.06000000238418579
hyperbolic_paraboloid,201,20,4042,baseline,dec-side,3.2140839099884033,11.776060104370117,0.594761312007904,1.1515381336212158,1.4328162670135498,0.9921827336971258,1.6928116769501658,2.0086003296764185,1.4329770469209835,0.46138314367536437,0.7382787308504789,0.9556919005442667,1.2857984304645875,0.345174103975296,0.28200000524520874,0.06000000238418579
