surface,config,seed,distance,reconstruction,tangent,curvature
sinusoidal,T,42,0.0,0.0034351253,0.010148079,0.025232268
sinusoidal,T,42,0.1,0.029842101,0.06917068,0.07040045
sinusoidal,T,42,0.2,0.051624916,0.08979023,0.071535476
sinusoidal,T,42,0.3,0.091217935,0.11337679,0.06482276
sinusoidal,T,42,0.4,0.17648001,0.17393114,0.064506456
sinusoidal,T,42,0.5,0.25883976,0.19301821,0.09516706
sinusoidal,K,42,0.0,0.014068336,0.07678859,0.15394656
sinusoidal,K,42,0.1,0.079493694,0.2881822,0.30795544
sinusoidal,K,42,0.2,0.13054399,0.32516938,0.28866193
sinusoidal,K,42,0.3,0.18911913,0.3738939,0.27504796
sinusoidal,K,42,0.4,0.3381297,0.44506782,0.24978055
sinusoidal,K,42,0.5,0.43588835,0.48284814,0.28736824
sinusoidal,T+K,42,0.0,0.0037734474,0.008651085,0.017608711
sinusoidal,T+K,42,0.1,0.030815125,0.063022286,0.054577183
sinusoidal,T+K,42,0.2,0.052785467,0.082909316,0.05807415
sinusoidal,T+K,42,0.3,0.09279926,0.10618217,0.054100398
sinusoidal,T+K,42,0.4,0.1787367,0.16461942,0.05534765
sinusoidal,T+K,42,0.5,0.26065195,0.18262027,0.082342155
sinusoidal,T+F,42,0.0,0.0020435783,0.02395289,0.073392145
sinusoidal,T+F,42,0.1,0.018378716,0.11390459,0.159091
sinusoidal,T+F,42,0.2,0.02918905,0.13841721,0.14554718
sinusoidal,T+F,42,0.3,0.050891437,0.16212009,0.12900819
sinusoidal,T+F,42,0.4,0.12241031,0.23044011,0.1176806
sinusoidal,T+F,42,0.5,0.16178681,0.2538714,0.16505305
sinusoidal,T+F+K,42,0.0,0.001833781,0.022819344,0.07185422
sinusoidal,T+F+K,42,0.1,0.015629265,0.11225469,0.1583387
sinusoidal,T+F+K,42,0.2,0.025933541,0.137522,0.14499946
sinusoidal,T+F+K,42,0.3,0.046979513,0.1622437,0.12865388
sinusoidal,T+F+K,42,0.4,0.11584299,0.2314135,0.11756435
sinusoidal,T+F+K,42,0.5,0.1559071,0.2542498,0.16431934
sinusoidal,baseline,1042,0.0,0.012842001,0.086094946,0.16220911
sinusoidal,baseline,1042,0.1,0.063759714,0.28045824,0.3342924
sinusoidal,baseline,1042,0.2,0.11646933,0.34094638,0.3121201
sinusoidal,baseline,1042,0.3,0.18786843,0.38312674,0.2827644
sinusoidal,baseline,1042,0.4,0.3012956,0.4371754,0.23771207
sinusoidal,baseline,1042,0.5,0.4222199,0.43790254,0.27687874
sinusoidal,T,1042,0.0,0.010026887,0.01690601,0.04916883
sinusoidal,T,1042,0.1,0.04295513,0.08820296,0.13213138
sinusoidal,T,1042,0.2,0.078747965,0.13659096,0.12979819
sinusoidal,T,1042,0.3,0.13284944,0.18069385,0.12749034
sinusoidal,T,1042,0.4,0.2209401,0.2404615,0.11282476
sinusoidal,T,1042,0.5,0.33648017,0.24425453,0.13025749
sinusoidal,K,1042,0.0,0.015037325,0.08706215,0.161743
sinusoidal,K,1042,0.1,0.07114086,0.28314948,0.3339358
sinusoidal,K,1042,0.2,0.12679999,0.34293258,0.31146896
sinusoidal,K,1042,0.3,0.20209873,0.38475737,0.28226867
sinusoidal,K,1042,0.4,0.319228,0.438282,0.23719703
sinusoidal,K,1042,0.5,0.44535196,0.43933234,0.27623156
sinusoidal,T+K,1042,0.0,0.012606424,0.013122302,0.026328964
sinusoidal,T+K,1042,0.1,0.047759004,0.0721838,0.07903506
sinusoidal,T+K,1042,0.2,0.084593646,0.111524604,0.08054328
sinusoidal,T+K,1042,0.3,0.13816652,0.1491553,0.085931845
sinusoidal,T+K,1042,0.4,0.22567111,0.20016627,0.0806932
sinusoidal,T+K,1042,0.5,0.34164155,0.20771848,0.098859355
sinusoidal,T+F,1042,0.0,0.0015637472,0.01776472,0.07371157
sinusoidal,T+F,1042,0.1,0.007375448,0.09230531,0.18836108
sinusoidal,T+F,1042,0.2,0.01993335,0.14186291,0.17268786
sinusoidal,T+F,1042,0.3,0.041698627,0.18572013,0.16108333
sinusoidal,T+F,1042,0.4,0.090083905,0.24839316,0.13529204
sinusoidal,T+F,1042,0.5,0.1493744,0.2507023,0.15618318
sinusoidal,T+F+K,1042,0.0,0.0014952988,0.019590097,0.0757674
sinusoidal,T+F+K,1042,0.1,0.010470618,0.101885736,0.19428736
sinusoidal,T+F+K,1042,0.2,0.026108008,0.1515837,0.17764689
sinusoidal,T+F+K,1042,0.3,0.050323214,0.1964919,0.16574359
sinusoidal,T+F+K,1042,0.4,0.105015635,0.2597105,0.13916065
sinusoidal,T+F+K,1042,0.5,0.1667158,0.26094776,0.16099621
sinusoidal,baseline,2042,0.0,0.009784258,0.08700582,0.18006693
sinusoidal,baseline,2042,0.1,0.054953035,0.28736767,0.34338713
sinusoidal,baseline,2042,0.2,0.09373879,0.30142975,0.29407844
sinusoidal,baseline,2042,0.3,0.15842368,0.3751225,0.30496013
sinusoidal,baseline,2042,0.4,0.27444303,0.4290268,0.28661814
sinusoidal,baseline,2042,0.5,0.3941716,0.46119502,0.23638548
sinusoidal,T,2042,0.0,0.0086822165,0.00061343744,0.0043154703
sinusoidal,T,2042,0.1,0.03002449,0.0058358,0.01530834
sinusoidal,T,2042,0.2,0.05555963,0.011252403,0.0134037845
sinusoidal,T,2042,0.3,0.09361027,0.022541156,0.019425973
sinusoidal,T,2042,0.4,0.16447887,0.037601512,0.026396977
sinusoidal,T,2042,0.5,0.2568487,0.053398356,0.029871382
sinusoidal,K,2042,0.0,0.011002994,0.08771977,0.17943105
sinusoidal,K,2042,0.1,0.061049167,0.2896628,0.3427208
sinusoidal,K,2042,0.2,0.10254677,0.3033582,0.29332757
sinusoidal,K,2042,0.3,0.17105745,0.3770856,0.30426946
sinusoidal,K,2042,0.4,0.29211825,0.43062624,0.2861312
sinusoidal,K,2042,0.5,0.4153943,0.46225628,0.23593983
sinusoidal,T+K,2042,0.0,0.004892494,0.00034784345,0.0014486532
sinusoidal,T+K,2042,0.1,0.028191304,0.003926899,0.0057475674
sinusoidal,T+K,2042,0.2,0.054070786,0.008096425,0.0073907953
sinusoidal,T+K,2042,0.3,0.09084707,0.017267536,0.014096641
sinusoidal,T+K,2042,0.4,0.1624459,0.029942293,0.024051765
sinusoidal,T+K,2042,0.5,0.25836092,0.04263869,0.029869182
sinusoidal,T+F,2042,0.0,0.013312065,0.007742288,0.043082543
sinusoidal,T+F,2042,0.1,0.010503458,0.039976157,0.10096472
sinusoidal,T+F,2042,0.2,0.0139755495,0.053583067,0.08282952
sinusoidal,T+F,2042,0.3,0.024588784,0.080363244,0.088768885
sinusoidal,T+F,2042,0.4,0.053073186,0.11308483,0.083853975
sinusoidal,T+F,2042,0.5,0.09653683,0.14444134,0.07347918
sinusoidal,T+F+K,2042,0.0,0.0005336297,0.0063062124,0.04107266
sinusoidal,T+F+K,2042,0.1,0.0020680886,0.03800455,0.100216225
sinusoidal,T+F+K,2042,0.2,0.0062661823,0.053725358,0.081340894
sinusoidal,T+F+K,2042,0.3,0.019007282,0.08098048,0.08766456
sinusoidal,T+F+K,2042,0.4,0.04913569,0.11488759,0.08338138
sinusoidal,T+F+K,2042,0.5,0.09627106,0.14712554,0.072599955
sinusoidal,baseline,3042,0.0,0.00988231,0.07244241,0.15343948
sinusoidal,baseline,3042,0.1,0.049938772,0.2810495,0.34591335
sinusoidal,baseline,3042,0.2,0.089204825,0.32936576,0.32255185
sinusoidal,baseline,3042,0.3,0.16899876,0.3958593,0.27896824
sinusoidal,baseline,3042,0.4,0.27803198,0.44721398,0.26859206
sinusoidal,baseline,3042,0.5,0.41305116,0.4743216,0.23677835
sinusoidal,T,3042,0.0,0.005207618,0.005158185,0.021727456
sinusoidal,T,3042,0.1,0.01873988,0.03897472,0.07585788
sinusoidal,T,3042,0.2,0.040523432,0.05841362,0.07674936
sinusoidal,T,3042,0.3,0.085777625,0.10080558,0.07315221
sinusoidal,T,3042,0.4,0.15324973,0.13754481,0.069850855
sinusoidal,T,3042,0.5,0.25917044,0.17056575,0.06705049
sinusoidal,K,3042,0.0,0.009753256,0.073585615,0.15239544
sinusoidal,K,3042,0.1,0.055693798,0.2841827,0.34460905
sinusoidal,K,3042,0.2,0.09889949,0.3320672,0.32146025
sinusoidal,K,3042,0.3,0.18406178,0.39792815,0.27823547
sinusoidal,K,3042,0.4,0.29776868,0.4491485,0.26758164
sinusoidal,K,3042,0.5,0.43873218,0.475809,0.23602346
sinusoidal,T+K,3042,0.0,0.0045969915,0.0025275068,0.006075407
sinusoidal,T+K,3042,0.1,0.019208336,0.021432329,0.02571788
sinusoidal,T+K,3042,0.2,0.04208514,0.03420227,0.029473724
sinusoidal,T+K,3042,0.3,0.08797433,0.06279022,0.035006862
sinusoidal,T+K,3042,0.4,0.15667601,0.088917844,0.03944076
sinusoidal,T+K,3042,0.5,0.26299664,0.114596486,0.04669475
sinusoidal,T+F,3042,0.0,0.0033212758,0.009684232,0.044568054
sinusoidal,T+F,3042,0.1,0.006935805,0.06547059,0.13977043
sinusoidal,T+F,3042,0.2,0.01325121,0.09319861,0.13752924
sinusoidal,T+F,3042,0.3,0.035829615,0.15008692,0.12404411
sinusoidal,T+F,3042,0.4,0.07410578,0.19673172,0.112741165
sinusoidal,T+F,3042,0.5,0.13515429,0.23648366,0.10136237
sinusoidal,T+F+K,3042,0.0,0.0005454994,0.008805939,0.039656173
sinusoidal,T+F+K,3042,0.1,0.004423856,0.06177894,0.12751746
sinusoidal,T+F+K,3042,0.2,0.01082668,0.08883481,0.12626593
sinusoidal,T+F+K,3042,0.3,0.03336696,0.14347361,0.11424541
sinusoidal,T+F+K,3042,0.4,0.0718325,0.18871313,0.10438836
sinusoidal,T+F+K,3042,0.5,0.13324112,0.22788581,0.09423847
sinusoidal,baseline,4042,0.0,0.01840152,0.09778623,0.18080571
sinusoidal,baseline,4042,0.1,0.083506666,0.28989822,0.3356724
sinusoidal,baseline,4042,0.2,0.13850042,0.33739603,0.31010073
sinusoidal,baseline,4042,0.3,0.2196779,0.37135363,0.28707772
sinusoidal,baseline,4042,0.4,0.32596886,0.42667067,0.2545444
sinusoidal,baseline,4042,0.5,0.5117682,0.44948068,0.22785865
sinusoidal,T,4042,0.0,0.011177019,0.016614517,0.049704857
sinusoidal,T,4042,0.1,0.050563876,0.08829214,0.11984458
sinusoidal,T,4042,0.2,0.07805229,0.11352907,0.10985473
sinusoidal,T,4042,0.3,0.12976545,0.14731695,0.10422165
sinusoidal,T,4042,0.4,0.1998745,0.20260473,0.100362785
sinusoidal,T,4042,0.5,0.34344274,0.2543805,0.09726742
sinusoidal,K,4042,0.0,0.022033852,0.09807687,0.17915891
sinusoidal,K,4042,0.1,0.09658539,0.29056668,0.33360553
sinusoidal,K,4042,0.2,0.1558376,0.337932,0.3080756
sinusoidal,K,4042,0.3,0.24246511,0.37193567,0.28530696
sinusoidal,K,4042,0.4,0.35471472,0.42702588,0.25289345
sinusoidal,K,4042,0.5,0.54963845,0.4499815,0.2267429
sinusoidal,T+K,4042,0.0,0.011443437,0.015278254,0.034370475
sinusoidal,T+K,4042,0.1,0.055931326,0.08310619,0.08912679
sinusoidal,T+K,4042,0.2,0.08539692,0.105806716,0.084387556
sinusoidal,T+K,4042,0.3,0.14047505,0.13785693,0.08266688
sinusoidal,T+K,4042,0.4,0.21413657,0.19100565,0.08430739
sinusoidal,T+K,4042,0.5,0.36187807,0.24140921,0.08703992
sinusoidal,T+F,4042,0.0,0.0024546382,0.030781923,0.110848404
sinusoidal,T+F,4042,0.1,0.016382411,0.13752532,0.23571612
sinusoidal,T+F,4042,0.2,0.035230637,0.18559594,0.21532595
sinusoidal,T+F,4042,0.3,0.07287066,0.22947204,0.1970268
sinusoidal,T+F,4042,0.4,0.12392385,0.29398337,0.17718637
sinusoidal,T+F,4042,0.5,0.25000405,0.3415055,0.15227982
sinusoidal,T+F+K,4042,0.0,0.002093336,0.027603224,0.10185872
sinusoidal,T+F+K,4042,0.1,0.014073968,0.12721016,0.22014259
sinusoidal,T+F+K,4042,0.2,0.032327503,0.17312871,0.20067807
sinusoidal,T+F+K,4042,0.3,0.067964815,0.21630386,0.1837736
sinusoidal,T+F+K,4042,0.4,0.115931325,0.279645,0.16596356
sinusoidal,T+F+K,4042,0.5,0.235636,0.32813725,0.14291467
sinusoidal,baseline,5042,0.0,0.10810808,0.101246275,0.16098645
sinusoidal,baseline,5042,0.1,0.28008473,0.28930324,0.33506408
sinusoidal,baseline,5042,0.2,0.34577623,0.3306097,0.34322298
sinusoidal,baseline,5042,0.3,0.45295984,0.37924314,0.28688836
sinusoidal,baseline,5042,0.4,0.52844715,0.37217382,0.28043577
sinusoidal,baseline,5042,0.5,0.80485445,0.4225354,0.19626802
sinusoidal,T,5042,0.0,0.09173827,0.054670647,0.08967999
sinusoidal,T,5042,0.1,0.22994706,0.16328953,0.17900431
sinusoidal,T,5042,0.2,0.28821734,0.1762721,0.18924479
sinusoidal,T,5042,0.3,0.3615059,0.21115965,0.1684917
sinusoidal,T,5042,0.4,0.45128408,0.20918007,0.14365856
sinusoidal,T,5042,0.5,0.6888833,0.23373003,0.09498968
sinusoidal,K,5042,0.0,0.11289382,0.09178612,0.16099365
sinusoidal,K,5042,0.1,0.28700572,0.28708547,0.33848432
sinusoidal,K,5042,0.2,0.35417196,0.32892555,0.34610787
sinusoidal,K,5042,0.3,0.46376982,0.37692812,0.2895121
sinusoidal,K,5042,0.4,0.53646404,0.37565607,0.28343445
sinusoidal,K,5042,0.5,0.81408054,0.43232277,0.19757718
sinusoidal,T+K,5042,0.0,0.06947737,0.05320831,0.08608227
sinusoidal,T+K,5042,0.1,0.18838227,0.1606776,0.1708068
sinusoidal,T+K,5042,0.2,0.24062005,0.1733657,0.18115485
sinusoidal,T+K,5042,0.3,0.31055084,0.2068341,0.16219667
sinusoidal,T+K,5042,0.4,0.39731458,0.206392,0.13740021
sinusoidal,T+K,5042,0.5,0.62597954,0.23043117,0.091857344
sinusoidal,T+F,5042,0.0,0.02138253,0.048047133,0.085244566
sinusoidal,T+F,5042,0.1,0.078071766,0.15262668,0.18059713
sinusoidal,T+F,5042,0.2,0.09608057,0.1656591,0.1900151
sinusoidal,T+F,5042,0.3,0.1418785,0.20376456,0.16488376
sinusoidal,T+F,5042,0.4,0.1846973,0.20243225,0.14215197
sinusoidal,T+F,5042,0.5,0.3436372,0.23436604,0.09474295
sinusoidal,T+F+K,5042,0.0,0.025075134,0.046552047,0.08130803
sinusoidal,T+F+K,5042,0.1,0.08469282,0.14970702,0.17106448
sinusoidal,T+F+K,5042,0.2,0.103477366,0.16218899,0.18016921
sinusoidal,T+F+K,5042,0.3,0.1496122,0.19914222,0.15725085
sinusoidal,T+F+K,5042,0.4,0.19197354,0.19871572,0.13377698
sinusoidal,T+F+K,5042,0.5,0.34959435,0.22981283,0.08867904
sinusoidal,baseline,6042,0.0,0.02866834,0.09197841,0.1705168
sinusoidal,baseline,6042,0.1,0.10836406,0.2836713,0.31162918
sinusoidal,baseline,6042,0.2,0.18757072,0.38421282,0.34100232
sinusoidal,baseline,6042,0.3,0.25267595,0.40178254,0.29015347
sinusoidal,baseline,6042,0.4,0.37321445,0.4751959,0.30869558
sinusoidal,baseline,6042,0.5,0.4922017,0.45302823,0.2671991
sinusoidal,T,6042,0.0,0.043516602,0.028922739,0.06387714
sinusoidal,T,6042,0.1,0.11291592,0.13503823,0.14676367
sinusoidal,T,6042,0.2,0.15984885,0.19361617,0.16814995
sinusoidal,T,6042,0.3,0.18826374,0.19117402,0.12280025
sinusoidal,T,6042,0.4,0.26847342,0.25105742,0.13930154
sinusoidal,T,6042,0.5,0.34530792,0.23875827,0.114878654
sinusoidal,K,6042,0.0,0.031321343,0.09269221,0.16991323
sinusoidal,K,6042,0.1,0.11585663,0.28510362,0.31106865
sinusoidal,K,6042,0.2,0.19894981,0.38584927,0.3404877
sinusoidal,K,6042,0.3,0.26566857,0.4039137,0.28959075
sinusoidal,K,6042,0.4,0.39019647,0.4772511,0.3081619
sinusoidal,K,6042,0.5,0.5107951,0.45481178,0.26671812
sinusoidal,T+K,6042,0.0,0.024865517,0.027796363,0.0559172
sinusoidal,T+K,6042,0.1,0.08588906,0.13097754,0.13371944
sinusoidal,T+K,6042,0.2,0.12980482,0.18809152,0.1536993
sinusoidal,T+K,6042,0.3,0.16478097,0.18410595,0.11291044
sinusoidal,T+K,6042,0.4,0.24463868,0.24283972,0.13167934
sinusoidal,T+K,6042,0.5,0.32043707,0.23025528,0.11154298
sinusoidal,T+F,6042,0.0,0.018974796,0.029436942,0.07978508
sinusoidal,T+F,6042,0.1,0.039540313,0.13868704,0.17283408
sinusoidal,T+F,6042,0.2,0.06408756,0.20165113,0.19895646
sinusoidal,T+F,6042,0.3,0.08492387,0.20788011,0.15099534
sinusoidal,T+F,6042,0.4,0.13665281,0.26959798,0.16560316
sinusoidal,T+F,6042,0.5,0.1934059,0.2580412,0.13417405
sinusoidal,T+F+K,6042,0.0,0.0048580654,0.026278323,0.068506576
sinusoidal,T+F+K,6042,0.1,0.023516634,0.1274838,0.15374207
sinusoidal,T+F+K,6042,0.2,0.04723589,0.18597081,0.17696087
sinusoidal,T+F+K,6042,0.3,0.07100798,0.18966536,0.13175085
sinusoidal,T+F+K,6042,0.4,0.12262509,0.24855156,0.14520529
sinusoidal,T+F+K,6042,0.5,0.17943068,0.23743087,0.11710969
sinusoidal,baseline,7042,0.0,0.010706852,0.07898041,0.16626175
sinusoidal,baseline,7042,0.1,0.058155544,0.28036606,0.34650922
sinusoidal,baseline,7042,0.2,0.10700334,0.3203783,0.2967248
sinusoidal,baseline,7042,0.3,0.18177435,0.38658634,0.29274976
sinusoidal,baseline,7042,0.4,0.27301058,0.39416194,0.27892873
sinusoidal,baseline,7042,0.5,0.45823824,0.50011426,0.23089331
sinusoidal,T,7042,0.0,0.0063851797,0.0042734887,0.016062422
sinusoidal,T,7042,0.1,0.028566461,0.034024514,0.05355978
sinusoidal,T,7042,0.2,0.057805937,0.063441895,0.05135669
sinusoidal,T,7042,0.3,0.101187415,0.090010166,0.055452358
sinusoidal,T,7042,0.4,0.16391554,0.10733257,0.060479302
sinusoidal,T,7042,0.5,0.27267653,0.17276323,0.065193154
sinusoidal,K,7042,0.0,0.013419698,0.08030489,0.16563919
sinusoidal,K,7042,0.1,0.07425237,0.2836472,0.34571862
sinusoidal,K,7042,0.2,0.132566,0.3228488,0.296109
sinusoidal,K,7042,0.3,0.22026324,0.38909218,0.29222572
sinusoidal,K,7042,0.4,0.32635793,0.39633673,0.27851087
sinusoidal,K,7042,0.5,0.52056,0.5014745,0.23060575
sinusoidal,T+K,7042,0.0,0.094543256,0.012143633,0.01640057
sinusoidal,T+K,7042,0.1,0.13208438,0.07335004,0.06093776
sinusoidal,T+K,7042,0.2,0.16563113,0.11154628,0.06609305
sinusoidal,T+K,7042,0.3,0.2392283,0.15488783,0.07899275
sinusoidal,T+K,7042,0.4,0.30638131,0.1782298,0.08988991
sinusoidal,T+K,7042,0.5,0.4583678,0.26566428,0.101851806
sinusoidal,T+F,7042,0.0,0.0006782251,0.016863473,0.08223679
sinusoidal,T+F,7042,0.1,0.0065997853,0.09988156,0.21297541
sinusoidal,T+F,7042,0.2,0.022540372,0.14948477,0.1864024
sinusoidal,T+F,7042,0.3,0.046486814,0.19908027,0.18247779
sinusoidal,T+F,7042,0.4,0.08616975,0.22033958,0.17233452
sinusoidal,T+F,7042,0.5,0.1851664,0.32560635,0.14774671
sinusoidal,T+F+K,7042,0.0,0.0007926737,0.017482197,0.083566934
sinusoidal,T+F+K,7042,0.1,0.0071548223,0.10326702,0.21583314
sinusoidal,T+F+K,7042,0.2,0.023760036,0.15376101,0.18903568
sinusoidal,T+F+K,7042,0.3,0.04868401,0.2040174,0.18505609
sinusoidal,T+F+K,7042,0.4,0.0896581,0.22558793,0.17486058
sinusoidal,T+F+K,7042,0.5,0.19035411,0.33181894,0.14971177
sinusoidal,baseline,8042,0.0,0.028120732,0.085981615,0.17714128
sinusoidal,baseline,8042,0.1,0.119133174,0.3197007,0.39834812
sinusoidal,baseline,8042,0.2,0.17469303,0.35486907,0.34842056
sinusoidal,baseline,8042,0.3,0.2662307,0.40076712,0.2870107
sinusoidal,baseline,8042,0.4,0.36083236,0.44293746,0.26436874
sinusoidal,baseline,8042,0.5,0.4338425,0.45085055,0.27232125
sinusoidal,T,8042,0.0,0.021370105,0.03691019,0.095165655
sinusoidal,T,8042,0.1,0.09122365,0.16564669,0.2527799
sinusoidal,T,8042,0.2,0.14121242,0.204228,0.20363523
sinusoidal,T,8042,0.3,0.20976195,0.25770533,0.184057
sinusoidal,T,8042,0.4,0.29468045,0.30513063,0.17583528
sinusoidal,T,8042,0.5,0.37809223,0.30653822,0.16820088
sinusoidal,K,8042,0.0,0.02995483,0.086868435,0.176347
sinusoidal,K,8042,0.1,0.12570849,0.32168305,0.39745733
sinusoidal,K,8042,0.2,0.18298411,0.35664612,0.3473524
sinusoidal,K,8042,0.3,0.27716583,0.402087,0.28643966
sinusoidal,K,8042,0.4,0.3742843,0.44395134,0.26395974
sinusoidal,K,8042,0.5,0.4499137,0.45197684,0.2716553
sinusoidal,T+K,8042,0.0,0.023706928,0.03593067,0.0854646
sinusoidal,T+K,8042,0.1,0.09704827,0.15644604,0.22453213
sinusoidal,T+K,8042,0.2,0.14712025,0.19317058,0.1775262
sinusoidal,T+K,8042,0.3,0.21636412,0.24143995,0.16650967
sinusoidal,T+K,8042,0.4,0.30238277,0.28624305,0.16020863
sinusoidal,T+K,8042,0.5,0.3845469,0.28729948,0.15042835
sinusoidal,T+F,8042,0.0,0.0067557995,0.03458295,0.09046983
sinusoidal,T+F,8042,0.1,0.031525847,0.14814128,0.2448797
sinusoidal,T+F,8042,0.2,0.06359674,0.18377979,0.19467859
sinusoidal,T+F,8042,0.3,0.09921667,0.2325651,0.18056229
sinusoidal,T+F,8042,0.4,0.15819734,0.27750427,0.17246033
sinusoidal,T+F,8042,0.5,0.1979259,0.27574864,0.15845142
sinusoidal,T+F+K,8042,0.0,0.01525534,0.033622216,0.085538626
sinusoidal,T+F+K,8042,0.1,0.030879883,0.14254467,0.22931714
sinusoidal,T+F+K,8042,0.2,0.060142264,0.17719908,0.1803574
sinusoidal,T+F+K,8042,0.3,0.091633596,0.22175689,0.17062041
sinusoidal,T+F+K,8042,0.4,0.14884846,0.265116,0.16296367
sinusoidal,T+F+K,8042,0.5,0.18643868,0.26380017,0.14843467
sinusoidal,baseline,9042,0.0,0.02257026,0.093529895,0.1897078
sinusoidal,baseline,9042,0.1,0.07013259,0.27810025,0.34612435
sinusoidal,baseline,9042,0.2,0.1183205,0.3389256,0.28370714
sinusoidal,baseline,9042,0.3,0.17479639,0.39214566,0.2996367
sinusoidal,baseline,9042,0.4,0.28098208,0.42074886,0.29404116
sinusoidal,baseline,9042,0.5,0.4178339,0.45670742,0.22802086
sinusoidal,T,9042,0.0,0.019109664,0.00822987,0.040800434
sinusoidal,T,9042,0.1,0.043247025,0.051708512,0.09770874
sinusoidal,T,9042,0.2,0.07031806,0.09057267,0.0845105
sinusoidal,T,9042,0.3,0.112159535,0.11978221,0.0911556
sinusoidal,T,9042,0.4,0.18114114,0.15179914,0.09540164
sinusoidal,T,9042,0.5,0.2918623,0.1928917,0.083639435
sinusoidal,K,9042,0.0,0.011850067,0.09493139,0.18905026
sinusoidal,K,9042,0.1,0.06435048,0.28158256,0.34533936
sinusoidal,K,9042,0.2,0.11951431,0.34177187,0.28318414
sinusoidal,K,9042,0.3,0.18006784,0.39515004,0.29922464
sinusoidal,K,9042,0.4,0.29378945,0.4235155,0.29377055
sinusoidal,K,9042,0.5,0.4376224,0.45833504,0.22780569
sinusoidal,T+K,9042,0.0,0.0076457965,0.005268291,0.016572097
sinusoidal,T+K,9042,0.1,0.035881363,0.037896205,0.04683769
sinusoidal,T+K,9042,0.2,0.066252545,0.0681192,0.045381248
sinusoidal,T+K,9042,0.3,0.109430835,0.092769586,0.05388429
sinusoidal,T+K,9042,0.4,0.18071342,0.12005695,0.06586443
sinusoidal,T+K,9042,0.5,0.29295337,0.1539219,0.06421909
sinusoidal,T+F,9042,0.0,0.00094572845,0.020818302,0.1023851
sinusoidal,T+F,9042,0.1,0.010012956,0.10503639,0.21845172
sinusoidal,T+F,9042,0.2,0.03015052,0.16855316,0.18266901
sinusoidal,T+F,9042,0.3,0.05872044,0.21009946,0.19126372
sinusoidal,T+F,9042,0.4,0.122270815,0.24718627,0.18618715
sinusoidal,T+F,9042,0.5,0.21177126,0.3038624,0.15040128
sinusoidal,T+F+K,9042,0.0,0.0008161941,0.01792128,0.09082369
sinusoidal,T+F+K,9042,0.1,0.0088859005,0.094346195,0.19840331
sinusoidal,T+F+K,9042,0.2,0.027461307,0.15431942,0.1671681
sinusoidal,T+F+K,9042,0.3,0.053980865,0.1927289,0.17484345
sinusoidal,T+F+K,9042,0.4,0.1169087,0.23013286,0.17008978
sinusoidal,T+F+K,9042,0.5,0.20489275,0.286285,0.13878947
quartic_dome,baseline,42,0.0,0.06716326,0.30700496,0.88286895
quartic_dome,baseline,42,0.1,0.15945956,0.30180672,5.431433
quartic_dome,baseline,42,0.2,0.17572789,0.5527429,4.275742
quartic_dome,baseline,42,0.3,0.18934406,0.7870509,1.609764
quartic_dome,baseline,42,0.4,0.2821735,0.8936381,0.81150126
quartic_dome,baseline,42,0.5,0.52242947,0.93158644,0.45598203
quartic_dome,T,42,0.0,0.0085198125,0.026182448,0.5042701
quartic_dome,T,42,0.1,0.037060816,0.34493172,4.790487
quartic_dome,T,42,0.2,0.062960014,0.6741898,4.005493
quartic_dome,T,42,0.3,0.11915957,0.8937008,1.67034
quartic_dome,T,42,0.4,0.2792776,0.9583414,0.95063317
quartic_dome,T,42,0.5,0.6657378,0.9596109,0.6270441
quartic_dome,K,42,0.0,0.08211742,0.406536,0.90319115
quartic_dome,K,42,0.1,0.18647721,0.27348888,5.0445924
quartic_dome,K,42,0.2,0.20061088,0.45482177,4.041233
quartic_dome,K,42,0.3,0.19798605,0.68580836,1.5298901
quartic_dome,K,42,0.4,0.26422608,0.82109535,0.77540827
quartic_dome,K,42,0.5,0.4444626,0.886701,0.43832392
quartic_dome,T+K,42,0.0,0.012702799,0.034415,0.49302107
quartic_dome,T+K,42,0.1,0.05982839,0.37590116,4.0006056
quartic_dome,T+K,42,0.2,0.094373114,0.6921091,3.5234554
quartic_dome,T+K,42,0.3,0.15471378,0.8721284,1.6256577
quartic_dome,T+K,42,0.4,0.32401365,0.9256105,0.95982015
quartic_dome,T+K,42,0.5,0.71038544,0.92036945,0.74788785
quartic_dome,T+F,42,0.0,0.010411094,0.020680908,0.40516242
quartic_dome,T+F,42,0.1,0.010622442,0.29408395,4.1450977
quartic_dome,T+F,42,0.2,0.023615122,0.59447265,3.518659
quartic_dome,T+F,42,0.3,0.07452666,0.78464264,1.5372258
quartic_dome,T+F,42,0.4,0.23958743,0.8719915,0.8968312
quartic_dome,T+F,42,0.5,0.65819216,0.89417696,0.70740134
quartic_dome,T+F+K,42,0.0,0.011443202,0.021844573,0.39576203
quartic_dome,T+F+K,42,0.1,0.010767182,0.27934873,3.8219552
quartic_dome,T+F+K,42,0.2,0.021763988,0.5562527,3.2807863
quartic_dome,T+F+K,42,0.3,0.07027322,0.73201245,1.50048
quartic_dome,T+F+K,42,0.4,0.22915581,0.81939465,0.9103457
quartic_dome,T+F+K,42,0.5,0.64032835,0.84820586,0.7341994
quartic_dome,baseline,1042,0.0,0.06946564,0.20485377,0.9823577
quartic_dome,baseline,1042,0.1,0.13915677,0.4651079,5.3010693
quartic_dome,baseline,1042,0.2,0.16352758,0.763019,3.8466878
