N,D,K_pairs,surface,condition,seed,ae_loss,drift_loss,diff_loss,recon_per_dim,phase1_converged,E_mu,E_Sigma,MTE@0.1,MTE@0.5,MTE@1.0,W2@1.0,MMD@1.0,survival@1.0
100,201,99,paraboloid,K(Phat),9042,0.01702919416129589,0.00019161842283210717,2.623463296913542e-05,0.001243235608238486,True,0.09168922901153564,0.2833320200443268,1.3096432495117187,2.3974876195355193,2.8481670178865133,1.7016020242183305,0.22784273326396942,0.7599999904632568
100,201,99,hyperbolic_paraboloid,baseline,42,0.013284236891195178,0.0003584434853109997,1.2976440757483942e-05,0.0005728727327057379,True,0.07447542995214462,0.1690221130847931,1.2336701202392577,2.637862495754076,2.9841567893433414,1.4174479899413441,0.16644231975078583,0.7649999856948853
100,201,99,hyperbolic_paraboloid,K(Phat),42,0.011269776849076152,0.00039086813558242284,1.498813776379393e-05,0.0005728727327057379,True,0.09668466448783875,0.28612005710601807,1.2750806427001953,2.6800293300462807,3.081850737528084,1.479793905554413,0.1898937076330185,0.7649999856948853
100,201,99,hyperbolic_paraboloid,baseline,1042,0.016928781988099217,0.0004026815113320481,4.488406648306409e-05,0.0009507563576769473,True,0.14971499145030975,0.23716658353805542,1.6537262422954617,2.6686844308035713,3.287038379245334,1.4806162093689554,0.1827036589384079,0.7199999690055847
100,201,99,hyperbolic_paraboloid,K(Phat),1042,0.0029049025615677238,0.0001543794005556265,2.0392172473293613e-05,0.0009507563576769473,True,0.03790394589304924,0.04894857108592987,1.610548776597833,2.601156005859375,3.1794119940863714,1.3586268500474161,0.15150927007198334,0.7199999690055847
100,201,99,hyperbolic_paraboloid,baseline,2042,0.0032129239407368004,0.00021539010776905343,1.538022092972824e-05,0.002433716657742932,True,0.07978406548500061,0.11244835704565048,0.47371535564786826,1.3817411150251115,1.7355117311902866,1.5437807599865665,0.1571052074432373,0.7849999666213989
100,201,99,hyperbolic_paraboloid,K(Phat),2042,0.0033814877388067544,0.0001604223289177753,1.1287938150417176e-05,0.002433716657742932,True,0.03981410712003708,0.09168492257595062,0.46489750080971265,1.3847260527558378,1.7263379917023287,1.5214494668860372,0.15149274468421936,0.7849999666213989
100,201,99,hyperbolic_paraboloid,baseline,3042,0.013209766242653131,0.00015336976775870426,0.00011617951895459555,0.0023683075288041906,True,0.08164428919553757,0.3273594081401825,1.3122613525390625,2.3414004781971807,2.70765962536703,1.2738997777418015,0.16691400110721588,0.7450000047683716
100,201,99,hyperbolic_paraboloid,K(Phat),3042,0.010936065693385899,0.00012305514246691018,0.00012286393575777765,0.0023683075288041906,True,0.05504597723484039,0.2082461416721344,1.212672805786133,2.3611279363217563,2.715831782193792,1.3065838942011248,0.13485051691532135,0.7450000047683716
100,201,99,hyperbolic_paraboloid,baseline,4042,0.01581562263891101,0.00035334013955434784,1.745838994793303e-05,0.012568543799480988,True,0.06355386972427368,0.31048715114593506,1.3867190551757813,2.3340514466002746,2.5395369278757194,1.663221987592515,0.21347245573997498,0.7599999904632568
100,201,99,hyperbolic_paraboloid,K(Phat),4042,0.04046644875779748,0.00023460755255655386,6.831096197856823e-05,0.012568543799480988,True,0.22141669690608978,1.0801753997802734,1.9705067443847657,2.742921934023008,2.945144251773232,1.9066782690542956,0.3762383759021759,0.7599999904632568
100,201,99,hyperbolic_paraboloid,baseline,5042,0.012490887427702546,0.00024519402722944506,9.246465742762666e-05,0.002357435463672847,True,0.08762256801128387,0.3631385564804077,1.1013636016845703,1.9993483020413307,2.6501608455882355,1.4894762070309395,0.17091378569602966,0.7649999856948853
100,201,99,hyperbolic_paraboloid,K(Phat),5042,0.008419369696639478,0.00014727851157658733,8.081341184151825e-05,0.002357435463672847,True,0.04545891284942627,0.13750967383384705,0.9229216003417968,1.7196128599105343,2.1707835477941178,1.348139169583192,0.13617576658725739,0.7649999856948853
100,201,99,hyperbolic_paraboloid,baseline,6042,0.0018263333186041564,0.00025993109375122003,3.745752019312931e-05,0.0004884328934090647,True,0.06851466000080109,0.06977956742048264,0.8216778564453125,1.6108539690290178,2.0220803038714683,1.0304064997140918,0.08289428055286407,0.7299999594688416
100,201,99,hyperbolic_paraboloid,K(Phat),6042,0.018363353330641985,0.00020671796301030554,4.007815641671186e-05,0.0004884328934090647,True,0.07533594965934753,0.18060368299484253,0.9914201354980469,1.7081466238839285,2.084471820151969,1.1064184942679212,0.15018399059772491,0.7299999594688416
100,201,99,hyperbolic_paraboloid,baseline,7042,0.021239460911601782,0.0006567560121766292,6.0237191974010784e-05,0.003773499484085918,True,0.09063394367694855,0.21478761732578278,1.4109267038316582,2.483578097435736,2.770715252246732,1.3999869850524431,0.16790379583835602,0.7649999856948853
100,201,99,hyperbolic_paraboloid,K(Phat),7042,0.029088526964187622,0.000314453605824383,4.1056152440432925e-05,0.003773499484085918,True,0.13697949051856995,0.5380527973175049,1.0320606327536117,2.060001004126764,2.660837609783497,1.366035637607362,0.14046809077262878,0.7649999856948853
100,201,99,hyperbolic_paraboloid,baseline,8042,0.0036624641506932676,0.00045943651639390737,0.00011127037760161329,0.00026288952919381175,True,0.11202896386384964,0.11718156933784485,1.1163092041015625,1.9997951426404588,2.4688989411360063,1.6580550577644242,0.1396966576576233,0.7949999570846558
100,201,99,hyperbolic_paraboloid,K(Phat),8042,0.016653652070090175,0.0002151949956896715,0.00011242241998843383,0.00026288952919381175,True,0.09091603755950928,0.32686176896095276,1.1533656311035156,1.9104955145653257,2.367684226365959,1.5538234895642538,0.13659356534481049,0.7949999570846558
100,201,99,hyperbolic_paraboloid,baseline,9042,0.029326608404517174,0.0003728045558091253,3.604924950195709e-05,0.0004774081099092664,True,0.1537420153617859,0.4955483078956604,0.6659127044677734,1.303131186896986,1.760953802811472,1.422461396001297,0.164879709482193,0.7599999904632568
100,201,99,hyperbolic_paraboloid,K(Phat),9042,0.02839044714346528,0.00017591338837519288,3.125530247416464e-05,0.0004774081099092664,True,0.08799901604652405,0.43344658613204956,0.7134510803222657,1.3127523119983777,1.783000343724301,1.350313572119589,0.1569313406944275,0.7599999904632568
200,201,99,paraboloid,baseline,42,0.030151071026921272,7.698889749008231e-05,3.2832295411416066e-05,0.0008612512356013208,True,0.07966836541891098,0.33163294196128845,1.7298626708984375,2.7413378176481826,3.184338538475286,2.217829928100463,0.3220571279525757,0.7649999856948853
200,201,99,paraboloid,K(Phat),42,0.018027253582009246,3.519749043334741e-05,3.833669610945175e-05,0.0008612512356013208,True,0.06784655898809433,0.4021815061569214,1.3512351989746094,2.3988746974779214,2.6948018790849675,1.4788465730097855,0.17664244771003723,0.7649999856948853
200,201,99,paraboloid,baseline,1042,0.014468856954148837,0.00017410006382436092,1.257513641966008e-05,0.0022240860841760586,True,0.06314634531736374,0.16480186581611633,1.8378041329695352,2.9590761021205356,3.6363033718532987,2.0519066896914704,0.2943321466445923,0.7199999690055847
200,201,99,paraboloid,K(Phat),1042,0.005189043236896396,7.211899615608022e-05,6.636499360216216e-06,0.0022240860841760586,True,0.034892771393060684,0.07794317603111267,1.5879970531367777,2.7257275390625,3.342078102959527,1.6221965250183725,0.20430968701839447,0.7199999690055847
200,201,99,paraboloid,baseline,2042,0.0012762524004626488,0.00013107710401527584,8.630423833112997e-06,0.0002610108523226496,True,0.029014533385634422,0.034381717443466187,1.0924941786569566,2.5125547974974243,3.2965290045282645,2.1191470218684936,0.18910515308380127,0.7849999666213989
200,201,99,paraboloid,K(Phat),2042,0.010579358520252364,8.443184768631389e-05,1.0741635183616641e-05,0.0002610108523226496,True,0.042074739933013916,0.16876620054244995,1.149433615219653,2.4791598477206387,3.0494437248084196,1.646197966385198,0.15450148284435272,0.7849999666213989
200,201,99,paraboloid,baseline,3042,0.0009910172583269222,0.00020100957460402112,7.279440394216051e-06,0.011392644388758722,True,0.018444830551743507,0.020525161176919937,0.6253077697753906,1.3689090065334155,2.202360626835151,2.15370082610866,0.23474955558776855,0.7450000047683716
200,201,99,paraboloid,K(Phat),3042,0.0028544816388083355,5.935494638314205e-05,9.072462879495496e-06,0.011392644388758722,True,0.0160068366676569,0.04556344822049141,0.6298810577392578,1.3665118010147759,2.1046843048710153,1.98644619673404,0.21159628033638,0.7450000047683716
200,201,99,paraboloid,baseline,4042,0.004251557967758605,0.00016245774687766762,1.901889390865108e-05,0.00018572345820825492,True,0.05058278143405914,0.22423849999904633,1.144012680053711,2.131431160392342,2.4951412803248356,1.5692725954205713,0.17182227969169617,0.7599999904632568
200,201,99,paraboloid,K(Phat),4042,0.006050054915249348,9.071580487735835e-05,8.736304640219064e-06,0.00018572345820825492,True,0.026963036507368088,0.07864083349704742,1.1644215393066406,2.1859595330206902,2.5651206970214844,1.7114622488609494,0.2013208568096161,0.7599999904632568
200,201,99,paraboloid,baseline,5042,0.009387279328491007,8.273813338226838e-05,1.3497285440930032e-05,0.004490113376978025,True,0.07106935977935791,0.22258996963500977,1.2091483306884765,2.363871584656418,3.0329364452486725,2.2428968012811406,0.2398408055305481,0.7649999856948853
200,201,99,paraboloid,K(Phat),5042,0.0017167321472827876,5.328716906660702e-05,4.0909277621332355e-06,0.004490113376978025,True,0.018281681463122368,0.029086682945489883,1.2021636199951171,2.3351028606455815,2.957165686912786,2.028641185153619,0.2292284220457077,0.7649999856948853
200,201,99,paraboloid,baseline,6042,0.0009634566460070866,9.618724444797928e-05,8.041261753533036e-05,0.002364354791925914,True,0.02662041038274765,0.03297518193721771,1.196376953125,2.5456576102120536,2.9409288380244005,1.5632088762056158,0.14911377429962158,0.7299999594688416
200,201,99,paraboloid,K(Phat),6042,0.0016193733816700323,5.5444439827364734e-05,7.971006562002003e-05,0.002364354791925914,True,0.018881430849432945,0.03486045077443123,1.2035597229003907,2.5238511439732143,2.821094460683326,1.3676264240538585,0.13159248232841492,0.7299999594688416
200,201,99,paraboloid,baseline,7042,0.00893160848811801,8.081211074438346e-05,6.081652177921829e-05,0.00012032040835019962,True,0.032675083726644516,0.15471342206001282,1.2885391005319566,2.416751000189012,2.880383659811581,1.2640021157557872,0.11485564708709717,0.7649999856948853
200,201,99,paraboloid,K(Phat),7042,0.005142551613971591,4.7047530512957436e-05,5.556456744670868e-05,0.00012032040835019962,True,0.01807289570569992,0.04862109571695328,1.2970239073786902,2.4023148731518815,2.8455279979830475,1.1861145060339455,0.11626939475536346,0.7649999856948853
200,201,99,paraboloid,baseline,8042,0.0018094777395682676,9.728060519721891e-05,1.3434339052764699e-05,0.0010275613905778571,True,0.07733143121004105,0.08215543627738953,1.0587217712402344,2.321192477611785,3.0177435724990174,1.9464774718333515,0.22944074869155884,0.7949999570846558
200,201,99,paraboloid,K(Phat),8042,0.004979155292468411,5.3649429901270196e-05,8.879630773403083e-06,0.0010275613905778571,True,0.03446175530552864,0.11799391359090805,1.0769273376464843,2.305837428316157,2.9751563881928065,1.8153729067561957,0.21952491998672485,0.7949999570846558
200,201,99,paraboloid,baseline,9042,0.01655453017779759,0.00013639365040164973,3.092055417904963e-05,0.0008540194277739644,True,0.09735722839832306,0.3684038519859314,1.2994149780273438,2.1373774627518785,2.814136505126953,1.7648870158742953,0.26261770725250244,0.7599999904632568
200,201,99,paraboloid,K(Phat),9042,0.018778236316783086,5.837952942653958e-05,1.8988450652354265e-05,0.0008540194277739644,True,0.04796389490365982,0.36053550243377686,1.537689208984375,2.2570277146302935,2.86652293958162,1.6996694987317718,0.2950105667114258,0.7599999904632568
200,201,99,hyperbolic_paraboloid,baseline,42,0.0031948311786566463,8.409474945178122e-05,8.463136379889744e-06,0.00032091352032191715,True,0.032769665122032166,0.059594132006168365,1.1382756805419922,2.351468293563179,2.7234074212367236,1.4814483930824862,0.13877713680267334,0.7649999856948853
200,201,99,hyperbolic_paraboloid,K(Phat),42,0.0018979957427031227,4.1333361098492916e-05,7.272661995167644e-06,0.00032091352032191715,True,0.018298806622624397,0.05796036869287491,1.1321499633789063,2.337669206702191,2.71026611328125,1.4396138080428067,0.14178916811943054,0.7649999856948853
200,201,99,hyperbolic_paraboloid,baseline,1042,0.011455601214298181,9.154592148011684e-05,1.7811763167888523e-05,0.0005252991816890773,True,0.07211197167634964,0.2992730736732483,1.2010739580470713,2.1161312430245536,2.689062966240777,1.373271582858262,0.18366612493991852,0.7199999690055847
200,201,99,hyperbolic_paraboloid,K(Phat),1042,0.006570618566391724,4.3058031483919225e-05,6.6780536209470095e-06,0.0005252991816890773,True,0.016445305198431015,0.04849976301193237,1.1168453657447392,2.0734797014508928,2.6838501824273004,1.3837231363562237,0.16126148402690887,0.7199999690055847
200,201,99,hyperbolic_paraboloid,baseline,2042,0.0021800699178129435,8.324156130713942e-05,5.649671428337959e-06,0.0001368549425358796,True,0.02358228713274002,0.037958286702632904,0.4664286704518687,1.3715606521774124,1.7762081850865843,1.6800462031042491,0.1660170555114746,0.7849999666213989
200,201,99,hyperbolic_paraboloid,K(Phat),2042,0.01728654360132558,4.759036164614372e-05,1.6690140780286e-05,0.0001368549425358796,True,0.02643728069961071,0.14274220168590546,0.9440536882410098,1.9313393058357657,2.396909677298965,1.5478465637329875,0.210810586810112,0.7849999666213989
200,201,99,hyperbolic_paraboloid,baseline,3042,0.013132630714348384,0.0001229249298506017,2.024576653119376e-05,0.00144333952101902,True,0.053012069314718246,0.3049089312553406,0.6329547882080078,1.2949147431746773,1.8962930768928272,1.7038899478698493,0.17902185022830963,0.7450000047683716
200,201,99,hyperbolic_paraboloid,K(Phat),3042,0.002916352390976889,8.231436991731503e-05,7.877470125094987e-06,0.00144333952101902,True,0.013713553547859192,0.03364524990320206,0.5915707015991211,1.2488992939824644,1.7796499777160235,1.5196791305001855,0.1540142297744751,0.7450000047683716
200,201,99,hyperbolic_paraboloid,baseline,4042,0.0035034027615828173,0.00013069638797397993,7.722734640732856e-06,0.0006707699144657571,True,0.04090438038110733,0.1061587780714035,1.209058074951172,2.240887987744677,2.5012867576197575,1.526210912410473,0.15648290514945984,0.7599999904632568
200,201,99,hyperbolic_paraboloid,K(Phat),4042,0.0019197733740189246,8.192107530443796e-05,4.5956339168437154e-06,0.0006707699144657571,True,0.029489977285265923,0.043888360261917114,1.1930306243896485,2.2408100170093577,2.4938866464715255,1.4688794934813485,0.14617684483528137,0.7599999904632568
200,201,99,hyperbolic_paraboloid,baseline,5042,0.01545034402183124,9.912092303108823e-05,3.328729404269585e-05,0.0011219423060393452,True,0.050656676292419434,0.17175433039665222,0.9810415649414063,1.93692869781166,2.433554655586193,1.3697394452087306,0.14277280867099762,0.7649999856948853
200,201,99,hyperbolic_paraboloid,K(Phat),5042,0.013816641510597296,5.646745765781296e-05,3.194315390179067e-05,0.0011219423060393452,True,0.0342729352414608,0.20521873235702515,0.944914321899414,1.935748028498824,2.4855230992136437,1.3613068833088395,0.14156366884708405,0.7649999856948853
200,201,99,hyperbolic_paraboloid,baseline,6042,0.003699373620163117,0.00015797455853316933,5.7851991316835794e-05,0.00022462245762644716,True,0.034964412450790405,0.06479036062955856,0.7567422485351563,1.5526675851004463,2.0447356341636342,1.4613593096710848,0.13517235219478607,0.7299999594688416
200,201,99,hyperbolic_paraboloid,K(Phat),6042,0.0017603400130090968,6.561586477411245e-05,5.5070087130713675e-05,0.00022462245762644716,True,0.01900492049753666,0.028573527932167053,0.7618516540527344,1.5642860630580357,2.016244757665347,1.4783753745059725,0.13327260315418243,0.7299999594688416
200,201,99,hyperbolic_paraboloid,baseline,7042,0.000692632223945111,7.123467522822986e-05,6.21858738928235e-06,0.0008853622040345302,True,0.01863943599164486,0.015303350985050201,0.9765488514349089,2.0148299022387435,2.6333783716937296,1.1749948844034415,0.12528672814369202,0.7649999856948853
200,201,99,hyperbolic_paraboloid,K(Phat),7042,0.0007521813386119902,3.651055729798307e-05,4.911862008936753e-06,0.0008853622040345302,True,0.008212240412831306,0.008937901817262173,0.9789447113497174,2.026531260500672,2.665834913066789,1.1630793074914936,0.1267567276954651,0.7649999856948853
200,201,99,hyperbolic_paraboloid,baseline,8042,0.0012089811165684036,6.988524338729414e-05,5.343237424832685e-06,0.006940720686272009,True,0.044144272804260254,0.05842667073011398,1.0262322998046876,2.026201288750831,2.786194423459611,1.4071212696490236,0.1589098572731018,0.7949999570846558
200,201,99,hyperbolic_paraboloid,K(Phat),8042,0.0019483243148507817,3.531239339541311e-05,4.211357658537704e-06,0.006940720686272009,True,0.019167570397257805,0.03315136581659317,1.0308734893798828,2.0329034683552196,2.7755885094216786,1.3809152088769858,0.14806197583675385,0.7949999570846558
200,201,99,hyperbolic_paraboloid,baseline,9042,0.011232783419213124,0.00010770592988202614,3.322913081709495e-05,0.0006321203056259535,True,0.0660458654165268,0.13598129153251648,1.3561846923828125,2.241416722698941,3.056513133801912,1.311106899291649,0.14740514755249023,0.7599999904632568
200,201,99,hyperbolic_paraboloid,K(Phat),9042,0.0019934828825561063,3.860988311186832e-05,2.6538733306681805e-05,0.0006321203056259535,True,0.01878240890800953,0.03660409152507782,1.2948591613769531,2.2503603742422302,3.0068674589458264,1.2416672781632887,0.11961545795202255,0.7599999904632568
