time,ensemble_survival,MTE,RPD,surface,penalty,sim_mode,distance,W2,MMD
2.0,0.28999999165534973,,,hyperbolic_paraboloid,baseline,learned_latent,0.6,1.3385318260153383,0.15690134465694427
3.0,0.20499999821186066,,,hyperbolic_paraboloid,baseline,learned_latent,0.6,1.1444653030651915,0.16736048460006714
4.0,0.11999999731779099,,,hyperbolic_paraboloid,baseline,learned_latent,0.6,1.281526642780437,0.1670856773853302
5.0,0.07999999821186066,,,hyperbolic_paraboloid,baseline,learned_latent,0.6,0.5121529645971936,0.1303340494632721
0.1,0.949999988079071,0.642237693385074,0.388908398587475,hyperbolic_paraboloid,baseline,learned_ambient,0.6,,
0.2,0.8549999594688416,0.731491624263295,0.35018077068525044,hyperbolic_paraboloid,baseline,learned_ambient,0.6,,
0.5,0.6649999618530273,0.9149685049415531,0.35015257490266766,hyperbolic_paraboloid,baseline,learned_ambient,0.6,,
1.0,0.5,0.9986151885986329,0.33002856244802103,hyperbolic_paraboloid,baseline,learned_ambient,0.6,2.1562931741058273,0.149895578622818
2.0,0.28999999165534973,,,hyperbolic_paraboloid,baseline,learned_ambient,0.6,6.340506417661713,0.29574429988861084
3.0,0.20499999821186066,,,hyperbolic_paraboloid,baseline,learned_ambient,0.6,7.637778981699641,0.32693448662757874
4.0,0.11999999731779099,,,hyperbolic_paraboloid,baseline,learned_ambient,0.6,9.117819983741422,0.4225671589374542
5.0,0.07999999821186066,,,hyperbolic_paraboloid,baseline,learned_ambient,0.6,11.215634098970925,0.4941471219062805
0.1,0.949999988079071,1.255518220600329,0.7602817237298239,hyperbolic_paraboloid,T,learned_latent,0.6,,
0.2,0.8549999594688416,1.0633823327850878,0.5090639899025385,hyperbolic_paraboloid,T,learned_latent,0.6,,
0.5,0.6649999618530273,0.9592427418644267,0.36709604123693806,hyperbolic_paraboloid,T,learned_latent,0.6,,
1.0,0.5,0.9682304382324218,0.3199868210463358,hyperbolic_paraboloid,T,learned_latent,0.6,1.7127078845219241,0.22112564742565155
2.0,0.28999999165534973,,,hyperbolic_paraboloid,T,learned_latent,0.6,1.3416954534106182,0.15458786487579346
3.0,0.20499999821186066,,,hyperbolic_paraboloid,T,learned_latent,0.6,1.1050646939882358,0.16422191262245178
4.0,0.11999999731779099,,,hyperbolic_paraboloid,T,learned_latent,0.6,1.2417120225961022,0.16506940126419067
5.0,0.07999999821186066,,,hyperbolic_paraboloid,T,learned_latent,0.6,0.5517751322302408,0.13792411983013153
0.1,0.949999988079071,0.5454985769171464,0.33032782125011984,hyperbolic_paraboloid,T,learned_ambient,0.6,,
0.2,0.8549999594688416,0.6721538967556424,0.3217745245163101,hyperbolic_paraboloid,T,learned_ambient,0.6,,
0.5,0.6649999618530273,0.881069670942493,0.3371797086817399,hyperbolic_paraboloid,T,learned_ambient,0.6,,
1.0,0.5,1.0409748840332032,0.3440278582224278,hyperbolic_paraboloid,T,learned_ambient,0.6,1.566397706677976,0.09902182221412659
2.0,0.28999999165534973,,,hyperbolic_paraboloid,T,learned_ambient,0.6,5.918301861901727,0.1931428611278534
3.0,0.20499999821186066,,,hyperbolic_paraboloid,T,learned_ambient,0.6,5.188687299957022,0.25596556067466736
4.0,0.11999999731779099,,,hyperbolic_paraboloid,T,learned_ambient,0.6,7.923287586372663,0.3640831708908081
5.0,0.07999999821186066,,,hyperbolic_paraboloid,T,learned_ambient,0.6,10311667237.625711,0.4525158107280731
0.1,0.949999988079071,1.2244733308490954,0.7414824248381006,hyperbolic_paraboloid,K,learned_latent,0.6,,
0.2,0.8549999594688416,1.0510311015168128,0.503151189890929,hyperbolic_paraboloid,K,learned_latent,0.6,,
0.5,0.6649999618530273,0.9333478310950717,0.3571862250697207,hyperbolic_paraboloid,K,learned_latent,0.6,,
1.0,0.5,0.938556900024414,0.3101801254649497,hyperbolic_paraboloid,K,learned_latent,0.6,1.691511902989278,0.2184140533208847
2.0,0.28999999165534973,,,hyperbolic_paraboloid,K,learned_latent,0.6,1.3178388713703744,0.1550721675157547
3.0,0.20499999821186066,,,hyperbolic_paraboloid,K,learned_latent,0.6,1.060650379316988,0.15629538893699646
4.0,0.11999999731779099,,,hyperbolic_paraboloid,K,learned_latent,0.6,1.1640775962785173,0.1567542552947998
5.0,0.07999999821186066,,,hyperbolic_paraboloid,K,learned_latent,0.6,0.5144482647794584,0.1285163313150406
0.1,0.949999988079071,0.4842239781429893,0.2932228578871872,hyperbolic_paraboloid,K,learned_ambient,0.6,,
0.2,0.8549999594688416,0.6721357825206734,0.32176585284249815,hyperbolic_paraboloid,K,learned_ambient,0.6,,
0.5,0.6649999618530273,0.9371889731041471,0.3586562054655273,hyperbolic_paraboloid,K,learned_ambient,0.6,,
1.0,0.5,1.0752458953857422,0.3553539553411691,hyperbolic_paraboloid,K,learned_ambient,0.6,4.61167864863853,0.14904659986495972
2.0,0.28999999165534973,,,hyperbolic_paraboloid,K,learned_ambient,0.6,8.710699742032425,0.2863568663597107
3.0,0.20499999821186066,,,hyperbolic_paraboloid,K,learned_ambient,0.6,11.0726182808178,0.3701624572277069
4.0,0.11999999731779099,,,hyperbolic_paraboloid,K,learned_ambient,0.6,4875731403.532903,0.47130271792411804
5.0,0.07999999821186066,,,hyperbolic_paraboloid,K,learned_ambient,0.6,20.311574461281495,0.5262717008590698
0.1,0.949999988079071,1.2405751278525905,0.751232902194862,hyperbolic_paraboloid,T+K,learned_latent,0.6,,
0.2,0.8549999594688416,1.0592439885725056,0.5070828755361473,hyperbolic_paraboloid,T+K,learned_latent,0.6,,
0.5,0.6649999618530273,0.9380350901668233,0.35898000903533883,hyperbolic_paraboloid,T+K,learned_latent,0.6,,
1.0,0.5,0.9341529846191406,0.3087246920938785,hyperbolic_paraboloid,T+K,learned_latent,0.6,1.695785244684638,0.21893984079360962
2.0,0.28999999165534973,,,hyperbolic_paraboloid,T+K,learned_latent,0.6,1.3244400858980625,0.15535633265972137
3.0,0.20499999821186066,,,hyperbolic_paraboloid,T+K,learned_latent,0.6,1.0960228071224178,0.16502425074577332
4.0,0.11999999731779099,,,hyperbolic_paraboloid,T+K,learned_latent,0.6,1.1645474045315989,0.1596899926662445
5.0,0.07999999821186066,,,hyperbolic_paraboloid,T+K,learned_latent,0.6,0.5364974042501308,0.13698530197143555
0.1,0.949999988079071,0.515831154271176,0.31236265048811,hyperbolic_paraboloid,T+K,learned_ambient,0.6,,
0.2,0.8549999594688416,0.6909123470908717,0.330754598077463,hyperbolic_paraboloid,T+K,learned_ambient,0.6,,
0.5,0.6649999618530273,0.9287278598412535,0.3554181917201968,hyperbolic_paraboloid,T+K,learned_ambient,0.6,,
1.0,0.5,1.0654641723632812,0.35212123063977757,hyperbolic_paraboloid,T+K,learned_ambient,0.6,3.234732890283038,0.141707181930542
2.0,0.28999999165534973,,,hyperbolic_paraboloid,T+K,learned_ambient,0.6,9.307040574833326,0.28592172265052795
3.0,0.20499999821186066,,,hyperbolic_paraboloid,T+K,learned_ambient,0.6,10.749092654924707,0.35542985796928406
4.0,0.11999999731779099,,,hyperbolic_paraboloid,T+K,learned_ambient,0.6,22.640431639817585,0.46921008825302124
5.0,0.07999999821186066,,,hyperbolic_paraboloid,T+K,learned_ambient,0.6,45.60944433752619,0.5334241986274719
0.1,0.949999988079071,0.9805487381784539,0.5937733699372035,hyperbolic_paraboloid,T+F,learned_latent,0.6,,
0.2,0.8549999594688416,0.8198318927608735,0.3924711569028364,hyperbolic_paraboloid,T+F,learned_latent,0.6,,
0.5,0.6649999618530273,0.7193899513187265,0.27530591758395834,hyperbolic_paraboloid,T+F,learned_latent,0.6,,
1.0,0.5,0.7380717468261718,0.24392254430895075,hyperbolic_paraboloid,T+F,learned_latent,0.6,1.4676714087587452,0.16126517951488495
2.0,0.28999999165534973,,,hyperbolic_paraboloid,T+F,learned_latent,0.6,1.1362972255738621,0.11265496164560318
3.0,0.20499999821186066,,,hyperbolic_paraboloid,T+F,learned_latent,0.6,0.8777262901415697,0.11026943475008011
4.0,0.11999999731779099,,,hyperbolic_paraboloid,T+F,learned_latent,0.6,0.9881525257397865,0.12729071080684662
5.0,0.07999999821186066,,,hyperbolic_paraboloid,T+F,learned_latent,0.6,0.38021629293661074,0.09106019884347916
0.1,0.949999988079071,0.4439721358449836,0.26884826933601824,hyperbolic_paraboloid,T+F,learned_ambient,0.6,,
0.2,0.8549999594688416,0.519837675038834,0.24885747374026632,hyperbolic_paraboloid,T+F,learned_ambient,0.6,,
0.5,0.6649999618530273,0.6293957932551104,0.2408657308431199,hyperbolic_paraboloid,T+F,learned_ambient,0.6,,
1.0,0.5,0.7265483093261719,0.2401142069673953,hyperbolic_paraboloid,T+F,learned_ambient,0.6,3.404850693496884,0.09644883871078491
2.0,0.28999999165534973,,,hyperbolic_paraboloid,T+F,learned_ambient,0.6,4.749007393114619,0.16878682374954224
3.0,0.20499999821186066,,,hyperbolic_paraboloid,T+F,learned_ambient,0.6,7.101788189562763,0.19421106576919556
4.0,0.11999999731779099,,,hyperbolic_paraboloid,T+F,learned_ambient,0.6,11.869216869046905,0.299318790435791
5.0,0.07999999821186066,,,hyperbolic_paraboloid,T+F,learned_ambient,0.6,34.253288047772244,0.3925800919532776
0.1,0.949999988079071,1.0289457622327303,0.6230802905916766,hyperbolic_paraboloid,T+F+K,learned_latent,0.6,,
0.2,0.8549999594688416,0.8517221372727065,0.40773770272520543,hyperbolic_paraboloid,T+F+K,learned_latent,0.6,,
0.5,0.6649999618530273,0.7415764600710761,0.2837965520984568,hyperbolic_paraboloid,T+F+K,learned_latent,0.6,,
1.0,0.5,0.7900212860107422,0.26109115132861804,hyperbolic_paraboloid,T+F+K,learned_latent,0.6,1.5135305657168932,0.1709849089384079
2.0,0.28999999165534973,,,hyperbolic_paraboloid,T+F+K,learned_latent,0.6,1.1425028986863,0.11295825242996216
3.0,0.20499999821186066,,,hyperbolic_paraboloid,T+F+K,learned_latent,0.6,0.9368397857957607,0.1161026656627655
4.0,0.11999999731779099,,,hyperbolic_paraboloid,T+F+K,learned_latent,0.6,1.098386547886138,0.12583406269550323
5.0,0.07999999821186066,,,hyperbolic_paraboloid,T+F+K,learned_latent,0.6,0.3200567411231591,0.07597756385803223
0.1,0.949999988079071,0.39026738217002466,0.23632724174236053,hyperbolic_paraboloid,T+F+K,learned_ambient,0.6,,
0.2,0.8549999594688416,0.5297452692399945,0.25360045213936044,hyperbolic_paraboloid,T+F+K,learned_ambient,0.6,,
0.5,0.6649999618530273,0.7787414206598038,0.29801934400442565,hyperbolic_paraboloid,T+F+K,learned_ambient,0.6,,
1.0,0.5,0.96960205078125,0.32044012009775585,hyperbolic_paraboloid,T+F+K,learned_ambient,0.6,2.1492842881448166,0.12414400279521942
2.0,0.28999999165534973,,,hyperbolic_paraboloid,T+F+K,learned_ambient,0.6,5.983191444428574,0.24638761579990387
3.0,0.20499999821186066,,,hyperbolic_paraboloid,T+F+K,learned_ambient,0.6,6.967383928749931,0.31635594367980957
4.0,0.11999999731779099,,,hyperbolic_paraboloid,T+F+K,learned_ambient,0.6,8.354512699407449,0.3986963629722595
5.0,0.07999999821186066,,,hyperbolic_paraboloid,T+F+K,learned_ambient,0.6,10.831357741590448,0.4671768546104431
0.1,0.9300000071525574,1.560626450405326,0.8145010689594302,hyperbolic_paraboloid,baseline,learned_latent,0.8,,
0.2,0.8100000023841858,1.394932593828366,0.5914017737228101,hyperbolic_paraboloid,baseline,learned_latent,0.8,,
0.5,0.6049999594688416,0.9538597548303526,0.3052045272046158,hyperbolic_paraboloid,baseline,learned_latent,0.8,,
1.0,0.41999998688697815,0.7731199718656994,0.21678757889620157,hyperbolic_paraboloid,baseline,learned_latent,0.8,1.468019613966341,0.18927086889743805
2.0,0.2849999964237213,,,hyperbolic_paraboloid,baseline,learned_latent,0.8,0.7184871253153388,0.10816724598407745
3.0,0.17000000178813934,,,hyperbolic_paraboloid,baseline,learned_latent,0.8,0.807826288340294,0.09768737107515335
4.0,0.11499999463558197,,,hyperbolic_paraboloid,baseline,learned_latent,0.8,1.5985758606065272,0.1677539199590683
5.0,0.0949999988079071,,,hyperbolic_paraboloid,baseline,learned_latent,0.8,0.7241598870868022,0.15324293076992035
0.1,0.9300000071525574,0.8133871427146337,0.42451202659474346,hyperbolic_paraboloid,baseline,learned_ambient,0.8,,
0.2,0.8100000023841858,0.9601302912205826,0.4070610721586711,hyperbolic_paraboloid,baseline,learned_ambient,0.8,,
0.5,0.6049999594688416,1.0604889924861183,0.3393224632010922,hyperbolic_paraboloid,baseline,learned_ambient,0.8,,
1.0,0.41999998688697815,1.0708114079066686,0.30026208224102763,hyperbolic_paraboloid,baseline,learned_ambient,0.8,2.9584545202653576,0.2588067948818207
2.0,0.2849999964237213,,,hyperbolic_paraboloid,baseline,learned_ambient,0.8,193568.9272274915,0.3930639922618866
3.0,0.17000000178813934,,,hyperbolic_paraboloid,baseline,learned_ambient,0.8,6.622802475998097,0.43283137679100037
4.0,0.11499999463558197,,,hyperbolic_paraboloid,baseline,learned_ambient,0.8,212.9613228389137,0.383538156747818
5.0,0.0949999988079071,,,hyperbolic_paraboloid,baseline,learned_ambient,0.8,1727.6387810764197,0.4166496992111206
0.1,0.9300000071525574,1.530804705876176,0.7989369070224599,hyperbolic_paraboloid,T,learned_latent,0.8,,
0.2,0.8100000023841858,1.367603349096981,0.5798151466125437,hyperbolic_paraboloid,T,learned_latent,0.8,,
0.5,0.6049999594688416,0.9287215303783575,0.29716110166980103,hyperbolic_paraboloid,T,learned_latent,0.8,,
1.0,0.41999998688697815,0.7714564913795108,0.2163211287716864,hyperbolic_paraboloid,T,learned_latent,0.8,1.454099951486721,0.191388800740242
2.0,0.2849999964237213,,,hyperbolic_paraboloid,T,learned_latent,0.8,0.7359752305104442,0.1094866618514061
3.0,0.17000000178813934,,,hyperbolic_paraboloid,T,learned_latent,0.8,0.820924510507849,0.09384849667549133
4.0,0.11499999463558197,,,hyperbolic_paraboloid,T,learned_latent,0.8,1.5443312558605649,0.16671033203601837
5.0,0.0949999988079071,,,hyperbolic_paraboloid,T,learned_latent,0.8,0.6967571259691904,0.14716435968875885
0.1,0.9300000071525574,0.7220950383012013,0.376866085048011,hyperbolic_paraboloid,T,learned_ambient,0.8,,
0.2,0.8100000023841858,0.878509521484375,0.37245677069766914,hyperbolic_paraboloid,T,learned_ambient,0.8,,
0.5,0.6049999594688416,1.030086170543324,0.32959453532726446,hyperbolic_paraboloid,T,learned_ambient,0.8,,
1.0,0.41999998688697815,1.0411802927652996,0.2919533359335298,hyperbolic_paraboloid,T,learned_ambient,0.8,2.4337659078858542,0.20103435218334198
2.0,0.2849999964237213,,,hyperbolic_paraboloid,T,learned_ambient,0.8,13.723974100271006,0.2956233322620392
3.0,0.17000000178813934,,,hyperbolic_paraboloid,T,learned_ambient,0.8,14.930374682889289,0.35621899366378784
4.0,0.11499999463558197,,,hyperbolic_paraboloid,T,learned_ambient,0.8,581640632625.8196,0.3305739760398865
5.0,0.0949999988079071,,,hyperbolic_paraboloid,T,learned_ambient,0.8,31.51514454949465,0.39029526710510254
0.1,0.9300000071525574,1.5097100042527722,0.7879274453942912,hyperbolic_paraboloid,K,learned_latent,0.8,,
0.2,0.8100000023841858,1.3362969292534723,0.5665423388035665,hyperbolic_paraboloid,K,learned_latent,0.8,,
0.5,0.6049999594688416,0.8978639082475142,0.2872876523231749,hyperbolic_paraboloid,K,learned_latent,0.8,,
1.0,0.41999998688697815,0.7211059388660249,0.20220252522669768,hyperbolic_paraboloid,K,learned_latent,0.8,1.3873998468910091,0.18211090564727783
2.0,0.2849999964237213,,,hyperbolic_paraboloid,K,learned_latent,0.8,0.7101355451210117,0.10647162795066833
3.0,0.17000000178813934,,,hyperbolic_paraboloid,K,learned_latent,0.8,0.7884533211634286,0.09475298970937729
4.0,0.11499999463558197,,,hyperbolic_paraboloid,K,learned_latent,0.8,1.55575400965278,0.1606675386428833
5.0,0.0949999988079071,,,hyperbolic_paraboloid,K,learned_latent,0.8,0.6915905865810228,0.1440400630235672
0.1,0.9300000071525574,0.6548273230111727,0.3417586280419114,hyperbolic_paraboloid,K,learned_ambient,0.8,,
0.2,0.8100000023841858,0.8532525521737558,0.3617487146129171,hyperbolic_paraboloid,K,learned_ambient,0.8,,
0.5,0.6049999594688416,1.0781401326833677,0.34497026191703867,hyperbolic_paraboloid,K,learned_ambient,0.8,,
1.0,0.41999998688697815,1.103128887358166,0.30932410156696855,hyperbolic_paraboloid,K,learned_ambient,0.8,3.854072470050861,0.2633045017719269
2.0,0.2849999964237213,,,hyperbolic_paraboloid,K,learned_ambient,0.8,9.062610965784035,0.35436052083969116
3.0,0.17000000178813934,,,hyperbolic_paraboloid,K,learned_ambient,0.8,14.587529121821088,0.42502927780151367
4.0,0.11499999463558197,,,hyperbolic_paraboloid,K,learned_ambient,0.8,15.083954955089713,0.41370290517807007
5.0,0.0949999988079071,,,hyperbolic_paraboloid,K,learned_ambient,0.8,63.81595544022278,0.46833017468452454
0.1,0.9300000071525574,1.5203873829175067,0.793500038588423,hyperbolic_paraboloid,T+K,learned_latent,0.8,,
0.2,0.8100000023841858,1.361925289954668,0.5774078516199944,hyperbolic_paraboloid,T+K,learned_latent,0.8,,
0.5,0.6049999594688416,0.9127346070344783,0.2920457989684171,hyperbolic_paraboloid,T+K,learned_latent,0.8,,
1.0,0.41999998688697815,0.7258848008655366,0.2035425474230628,hyperbolic_paraboloid,T+K,learned_latent,0.8,1.4105676490525494,0.18368268013000488
2.0,0.2849999964237213,,,hyperbolic_paraboloid,T+K,learned_latent,0.8,0.722301647233624,0.10932594537734985
3.0,0.17000000178813934,,,hyperbolic_paraboloid,T+K,learned_latent,0.8,0.8173852128013666,0.10076592117547989
4.0,0.11499999463558197,,,hyperbolic_paraboloid,T+K,learned_latent,0.8,1.561930834271191,0.1727670580148697
5.0,0.0949999988079071,,,hyperbolic_paraboloid,T+K,learned_latent,0.8,0.69802978452459,0.14936578273773193
0.1,0.9300000071525574,0.6899245067309308,0.3600760759166311,hyperbolic_paraboloid,T+K,learned_ambient,0.8,,
0.2,0.8100000023841858,0.8637770664544753,0.36621073409739,hyperbolic_paraboloid,T+K,learned_ambient,0.8,,
0.5,0.6049999594688416,1.0899867538578254,0.34876080072131566,hyperbolic_paraboloid,T+K,learned_ambient,0.8,,
1.0,0.41999998688697815,1.0864676520937966,0.3046521890749574,hyperbolic_paraboloid,T+K,learned_ambient,0.8,3.603454863780461,0.26134178042411804
2.0,0.2849999964237213,,,hyperbolic_paraboloid,T+K,learned_ambient,0.8,9.121312425989093,0.3581550419330597
3.0,0.17000000178813934,,,hyperbolic_paraboloid,T+K,learned_ambient,0.8,13.409633277250894,0.4217643737792969
4.0,0.11499999463558197,,,hyperbolic_paraboloid,T+K,learned_ambient,0.8,16.016295765140278,0.4264470934867859
5.0,0.0949999988079071,,,hyperbolic_paraboloid,T+K,learned_ambient,0.8,21.8801700011465,0.4792298376560211
0.1,0.9300000071525574,1.248725316857779,0.6517178439165926,hyperbolic_paraboloid,T+F,learned_latent,0.8,,
0.2,0.8100000023841858,1.0922035876615548,0.4630554493222604,hyperbolic_paraboloid,T+F,learned_latent,0.8,,
0.5,0.6049999594688416,0.6976877638131134,0.22323770660488623,hyperbolic_paraboloid,T+F,learned_latent,0.8,,
1.0,0.41999998688697815,0.5695997873942057,0.15971927170758873,hyperbolic_paraboloid,T+F,learned_latent,0.8,1.2099788893149872,0.1379314512014389
2.0,0.2849999964237213,,,hyperbolic_paraboloid,T+F,learned_latent,0.8,0.5891424024954001,0.07293065637350082
3.0,0.17000000178813934,,,hyperbolic_paraboloid,T+F,learned_latent,0.8,0.7466142531012626,0.07452969998121262
4.0,0.11499999463558197,,,hyperbolic_paraboloid,T+F,learned_latent,0.8,1.376353245082289,0.11595214903354645
5.0,0.0949999988079071,,,hyperbolic_paraboloid,T+F,learned_latent,0.8,0.49557254000424883,0.09040656685829163
0.1,0.9300000071525574,0.6076756138955394,0.31714984515990086,hyperbolic_paraboloid,T+F,learned_ambient,0.8,,
0.2,0.8100000023841858,0.6910186108247733,0.29296729743453565,hyperbolic_paraboloid,T+F,learned_ambient,0.8,,
0.5,0.6049999594688416,0.7845482944456998,0.25103029042049707,hyperbolic_paraboloid,T+F,learned_ambient,0.8,,
1.0,0.41999998688697815,0.7468387967064267,0.20941817629290752,hyperbolic_paraboloid,T+F,learned_ambient,0.8,4.142296425995209,0.21652287244796753
2.0,0.2849999964237213,,,hyperbolic_paraboloid,T+F,learned_ambient,0.8,5.080314225839085,0.27698785066604614
3.0,0.17000000178813934,,,hyperbolic_paraboloid,T+F,learned_ambient,0.8,6.604279444061657,0.33907732367515564
4.0,0.11499999463558197,,,hyperbolic_paraboloid,T+F,learned_ambient,0.8,7.574677436602324,0.2654130756855011
5.0,0.0949999988079071,,,hyperbolic_paraboloid,T+F,learned_ambient,0.8,8.99137189065859,0.3112384080886841
0.1,0.9300000071525574,1.2825103267546623,0.6693504597604862,hyperbolic_paraboloid,T+F+K,learned_latent,0.8,,
0.2,0.8100000023841858,1.1460646641107253,0.48589062880519,hyperbolic_paraboloid,T+F+K,learned_latent,0.8,,
0.5,0.6049999594688416,0.7406625038336131,0.23698824502867227,hyperbolic_paraboloid,T+F+K,learned_latent,0.8,,
1.0,0.41999998688697815,0.5926943279448009,0.1661951224343546,hyperbolic_paraboloid,T+F+K,learned_latent,0.8,1.232149010635728,0.14125977456569672
2.0,0.2849999964237213,,,hyperbolic_paraboloid,T+F+K,learned_latent,0.8,0.5458513624555936,0.07061111181974411
3.0,0.17000000178813934,,,hyperbolic_paraboloid,T+F+K,learned_latent,0.8,0.6854496375152234,0.0706060454249382
4.0,0.11499999463558197,,,hyperbolic_paraboloid,T+F+K,learned_latent,0.8,1.4630739361892102,0.12024564296007156
5.0,0.0949999988079071,,,hyperbolic_paraboloid,T+F+K,learned_latent,0.8,0.45984779813889254,0.0859832614660263
0.1,0.9300000071525574,0.5155679846322665,0.2690782759033565,hyperbolic_paraboloid,T+F+K,learned_ambient,0.8,,
0.2,0.8100000023841858,0.6669340722354842,0.28275631024847403,hyperbolic_paraboloid,T+F+K,learned_ambient,0.8,,
0.5,0.6049999594688416,0.8813604559780153,0.2820070769328732,hyperbolic_paraboloid,T+F+K,learned_ambient,0.8,,
1.0,0.41999998688697815,0.9788517724900019,0.27447603681000926,hyperbolic_paraboloid,T+F+K,learned_ambient,0.8,2.806593902602686,0.2593890428543091
2.0,0.2849999964237213,,,hyperbolic_paraboloid,T+F+K,learned_ambient,0.8,5.649757095793523,0.35932573676109314
3.0,0.17000000178813934,,,hyperbolic_paraboloid,T+F+K,learned_ambient,0.8,7.578477320329187,0.4082486629486084
4.0,0.11499999463558197,,,hyperbolic_paraboloid,T+F+K,learned_ambient,0.8,8.499462908389376,0.3911518156528473
5.0,0.0949999988079071,,,hyperbolic_paraboloid,T+F+K,learned_ambient,0.8,10.455797455522502,0.4365653693675995
0.1,0.7799999713897705,1.6648682814378004,0.8082093952324155,hyperbolic_paraboloid,baseline,learned_latent,1.0,,
0.2,0.6499999761581421,1.473724599984976,0.5235189574919956,hyperbolic_paraboloid,baseline,learned_latent,1.0,,
0.5,0.47999998927116394,1.0268848737080891,0.2735244488546839,hyperbolic_paraboloid,baseline,learned_latent,1.0,,
1.0,0.3100000023841858,0.329162843765751,0.0919775966462431,hyperbolic_paraboloid,baseline,learned_latent,1.0,0.6286932483610895,0.11142070591449738
2.0,0.1899999976158142,,,hyperbolic_paraboloid,baseline,learned_latent,1.0,1.475327871355205,0.1443290263414383
3.0,0.125,,,hyperbolic_paraboloid,baseline,learned_latent,1.0,0.6422411613134581,0.1644967943429947
4.0,0.09999999403953552,,,hyperbolic_paraboloid,baseline,learned_latent,1.0,1.2712518758883629,0.16561086475849152
5.0,0.044999998062849045,,,hyperbolic_paraboloid,baseline,learned_latent,1.0,0.9625762741641374,0.15610992908477783
0.1,0.7799999713897705,0.9123653509677985,0.44290725984633617,hyperbolic_paraboloid,baseline,learned_ambient,1.0,,
0.2,0.6499999761581421,1.1605883084810698,0.41228190215431193,hyperbolic_paraboloid,baseline,learned_ambient,1.0,,
0.5,0.47999998927116394,1.42382017771403,0.37925344831607327,hyperbolic_paraboloid,baseline,learned_ambient,1.0,,
1.0,0.3100000023841858,0.9779762760285409,0.27327479133751315,hyperbolic_paraboloid,baseline,learned_ambient,1.0,4.747992163797009,0.28163185715675354
2.0,0.1899999976158142,,,hyperbolic_paraboloid,baseline,learned_ambient,1.0,7.074429707535299,0.3557920455932617
3.0,0.125,,,hyperbolic_paraboloid,baseline,learned_ambient,1.0,8.537468926088962,0.4726899266242981
4.0,0.09999999403953552,,,hyperbolic_paraboloid,baseline,learned_ambient,1.0,8.612363474935663,0.3482378125190735
5.0,0.044999998062849045,,,hyperbolic_paraboloid,baseline,learned_ambient,1.0,14.980502730289249,0.38728538155555725
0.1,0.7799999713897705,1.6474069448617787,0.7997327989566618,hyperbolic_paraboloid,T,learned_latent,1.0,,
0.2,0.6499999761581421,1.4506178635817308,0.5153106297264195,hyperbolic_paraboloid,T,learned_latent,1.0,,
0.5,0.47999998927116394,1.0261945724487305,0.27334057792976907,hyperbolic_paraboloid,T,learned_latent,1.0,,
1.0,0.3100000023841858,0.33631712390530494,0.09397670895625343,hyperbolic_paraboloid,T,learned_latent,1.0,0.6475534155191446,0.11409127712249756
2.0,0.1899999976158142,,,hyperbolic_paraboloid,T,learned_latent,1.0,1.4684181791317965,0.14082196354866028
3.0,0.125,,,hyperbolic_paraboloid,T,learned_latent,1.0,0.6751473411984453,0.1735333353281021
4.0,0.09999999403953552,,,hyperbolic_paraboloid,T,learned_latent,1.0,1.17111682485798,0.14506925642490387
5.0,0.044999998062849045,,,hyperbolic_paraboloid,T,learned_latent,1.0,0.9861793848654838,0.15775905549526215
0.1,0.7799999713897705,0.7717925340701373,0.37466626288718996,hyperbolic_paraboloid,T,learned_ambient,1.0,,
0.2,0.6499999761581421,1.0303375244140625,0.36601222959271534,hyperbolic_paraboloid,T,learned_ambient,1.0,,
0.5,0.47999998927116394,1.2874437967936199,0.34292778476495595,hyperbolic_paraboloid,T,learned_ambient,1.0,,
1.0,0.3100000023841858,0.9186843749015562,0.2567069232760507,hyperbolic_paraboloid,T,learned_ambient,1.0,3.509256680504181,0.22539721429347992
2.0,0.1899999976158142,,,hyperbolic_paraboloid,T,learned_ambient,1.0,5.345628886658367,0.24875618517398834
3.0,0.125,,,hyperbolic_paraboloid,T,learned_ambient,1.0,8.4352121771948,0.3923817574977875
4.0,0.09999999403953552,,,hyperbolic_paraboloid,T,learned_ambient,1.0,12.75245377081232,0.32873407006263733
5.0,0.044999998062849045,,,hyperbolic_paraboloid,T,learned_ambient,1.0,12.38585738519752,0.39153003692626953
0.1,0.7799999713897705,1.6253853822365785,0.7890424434433625,hyperbolic_paraboloid,K,learned_latent,1.0,,
0.2,0.6499999761581421,1.4161177415114183,0.5030549695170556,hyperbolic_paraboloid,K,learned_latent,1.0,,
0.5,0.47999998927116394,1.0116262435913086,0.2694601097064219,hyperbolic_paraboloid,K,learned_latent,1.0,,
1.0,0.3100000023841858,0.32415528451242753,0.09057834009615653,hyperbolic_paraboloid,K,learned_latent,1.0,0.6163778678376949,0.1094888374209404
2.0,0.1899999976158142,,,hyperbolic_paraboloid,K,learned_latent,1.0,1.449502283700499,0.14184002578258514
3.0,0.125,,,hyperbolic_paraboloid,K,learned_latent,1.0,0.6245352529903774,0.15882356464862823
4.0,0.09999999403953552,,,hyperbolic_paraboloid,K,learned_latent,1.0,1.2222273532127634,0.1496468484401703
5.0,0.044999998062849045,,,hyperbolic_paraboloid,K,learned_latent,1.0,0.9264666984756404,0.14624206721782684
