surface,config,seed,distance,reconstruction,tangent,curvature
quartic_dome,T+K,5042,0.1,0.15559286,0.35717896,3.7884839
quartic_dome,T+K,5042,0.2,0.20814206,0.6409437,3.1716628
quartic_dome,T+K,5042,0.3,0.29451367,0.82166404,1.6562372
quartic_dome,T+K,5042,0.4,0.45310435,0.88248,1.1125677
quartic_dome,T+K,5042,0.5,0.9357941,0.8841355,1.046876
quartic_dome,T+F,5042,0.0,0.14310129,0.25448546,0.92342085
quartic_dome,T+F,5042,0.1,0.28748122,0.3989254,5.0830626
quartic_dome,T+F,5042,0.2,0.2645391,0.6382563,3.8776371
quartic_dome,T+F,5042,0.3,0.29355466,0.7664337,1.6157482
quartic_dome,T+F,5042,0.4,0.34135178,0.83069044,0.7952481
quartic_dome,T+F,5042,0.5,0.58327734,0.85132146,0.61650074
quartic_dome,T+F+K,5042,0.0,0.16289166,0.26548493,0.9751783
quartic_dome,T+F+K,5042,0.1,0.3270221,0.42014942,5.043384
quartic_dome,T+F+K,5042,0.2,0.29396638,0.6487962,3.8238316
quartic_dome,T+F+K,5042,0.3,0.32019913,0.741067,1.6982352
quartic_dome,T+F+K,5042,0.4,0.35308537,0.79323983,0.85477054
quartic_dome,T+F+K,5042,0.5,0.574279,0.8102507,0.68898886
quartic_dome,baseline,6042,0.0,0.13378151,0.27751237,1.1243542
quartic_dome,baseline,6042,0.1,0.28108424,0.56097335,5.338925
quartic_dome,baseline,6042,0.2,0.34380445,0.8292056,4.484403
quartic_dome,baseline,6042,0.3,0.37693805,0.9199061,1.9085687
quartic_dome,baseline,6042,0.4,0.49215972,0.9224567,0.89826787
quartic_dome,baseline,6042,0.5,0.81706184,0.8890929,0.5738588
quartic_dome,T,6042,0.0,0.030242488,0.049138926,0.78587234
quartic_dome,T,6042,0.1,0.10719411,0.38504288,4.8183327
quartic_dome,T,6042,0.2,0.16707991,0.7486963,4.3389645
quartic_dome,T,6042,0.3,0.23000535,0.90464705,1.8267164
quartic_dome,T,6042,0.4,0.40489075,0.94425285,0.9716763
quartic_dome,T,6042,0.5,0.8007563,0.9323363,0.6203541
quartic_dome,K,6042,0.0,0.13073201,0.33611012,1.2359712
quartic_dome,K,6042,0.1,0.287185,0.5118946,4.7973433
quartic_dome,K,6042,0.2,0.36236614,0.72937804,4.101838
quartic_dome,K,6042,0.3,0.40273556,0.85896957,1.9824513
quartic_dome,K,6042,0.4,0.5492925,0.8826745,0.96967036
quartic_dome,K,6042,0.5,0.9442454,0.8828025,0.74272484
quartic_dome,T+K,6042,0.0,0.030866146,0.0418666,0.5157961
quartic_dome,T+K,6042,0.1,0.11465247,0.33909613,3.6463244
quartic_dome,T+K,6042,0.2,0.1795284,0.7087215,3.7752495
quartic_dome,T+K,6042,0.3,0.2453251,0.88003385,1.7476377
quartic_dome,T+K,6042,0.4,0.42934537,0.9317718,1.0374818
quartic_dome,T+K,6042,0.5,0.8257215,0.9377135,0.7555481
quartic_dome,T+F,6042,0.0,0.016767092,0.074944995,0.7457874
quartic_dome,T+F,6042,0.1,0.02978467,0.41111985,4.4401593
quartic_dome,T+F,6042,0.2,0.056400247,0.7275678,4.0594006
quartic_dome,T+F,6042,0.3,0.1417995,0.8645746,1.6722264
quartic_dome,T+F,6042,0.4,0.34689364,0.88505703,0.8297725
quartic_dome,T+F,6042,0.5,0.81800836,0.8734619,0.5018775
quartic_dome,T+F+K,6042,0.0,0.022561517,0.0553293,0.6788892
quartic_dome,T+F+K,6042,0.1,0.021751415,0.3688056,4.17632
quartic_dome,T+F+K,6042,0.2,0.037022468,0.69020534,3.89258
quartic_dome,T+F+K,6042,0.3,0.107640535,0.8373926,1.5985432
quartic_dome,T+F+K,6042,0.4,0.29053697,0.8781044,0.81316
quartic_dome,T+F+K,6042,0.5,0.72858006,0.87109953,0.49672765
quartic_dome,baseline,7042,0.0,0.061505456,0.16075662,1.0285877
quartic_dome,baseline,7042,0.1,0.14337495,0.5039207,5.475987
quartic_dome,baseline,7042,0.2,0.18067871,0.82178855,4.630846
quartic_dome,baseline,7042,0.3,0.22221844,0.9533639,1.7240591
quartic_dome,baseline,7042,0.4,0.3091174,0.9607139,0.82411045
quartic_dome,baseline,7042,0.5,0.60937685,0.9211256,0.555814
quartic_dome,T,7042,0.0,0.02519857,0.025989274,0.46680823
quartic_dome,T,7042,0.1,0.111198165,0.31228653,3.8618891
quartic_dome,T,7042,0.2,0.17045403,0.6272119,3.6463292
quartic_dome,T,7042,0.3,0.28935203,0.83318955,1.6125981
quartic_dome,T,7042,0.4,0.48735046,0.9015295,0.9713863
quartic_dome,T,7042,0.5,0.8785049,0.89878494,0.75923896
quartic_dome,K,7042,0.0,0.091907196,0.33291578,1.2658633
quartic_dome,K,7042,0.1,0.23663203,0.5635517,5.2839503
quartic_dome,K,7042,0.2,0.31417078,0.7686057,4.6458
quartic_dome,K,7042,0.3,0.39104468,0.84484804,2.0144749
quartic_dome,K,7042,0.4,0.5017319,0.86224604,1.091226
quartic_dome,K,7042,0.5,0.84018755,0.8519297,0.79704446
quartic_dome,T+K,7042,0.0,0.024387851,0.022248222,0.37062198
quartic_dome,T+K,7042,0.1,0.11215383,0.28944385,3.1087534
quartic_dome,T+K,7042,0.2,0.17043652,0.5816195,3.2554626
quartic_dome,T+K,7042,0.3,0.28572825,0.7811387,1.7208302
quartic_dome,T+K,7042,0.4,0.47835732,0.84758574,1.3626529
quartic_dome,T+K,7042,0.5,0.85510975,0.83994484,1.2134587
quartic_dome,T+F,7042,0.0,0.0023220645,0.03265269,0.44977698
quartic_dome,T+F,7042,0.1,0.011447007,0.31254062,3.7275522
quartic_dome,T+F,7042,0.2,0.031023566,0.6008026,3.72636
quartic_dome,T+F,7042,0.3,0.0970496,0.7833853,1.5549849
quartic_dome,T+F,7042,0.4,0.2982374,0.8512339,0.8750254
quartic_dome,T+F,7042,0.5,0.7253543,0.8562057,0.66452926
quartic_dome,T+F+K,7042,0.0,0.004969041,0.030710967,0.39066857
quartic_dome,T+F+K,7042,0.1,0.014770049,0.28567082,3.218582
quartic_dome,T+F+K,7042,0.2,0.033767764,0.5495858,3.3193812
quartic_dome,T+F+K,7042,0.3,0.09832857,0.7214858,1.4690369
quartic_dome,T+F+K,7042,0.4,0.29032078,0.7837954,0.87120795
quartic_dome,T+F+K,7042,0.5,0.6821897,0.77983856,0.7102192
quartic_dome,baseline,8042,0.0,0.03162231,0.10209311,0.81625354
quartic_dome,baseline,8042,0.1,0.096698746,0.525481,4.802642
quartic_dome,baseline,8042,0.2,0.13028233,0.8367345,3.8626177
quartic_dome,baseline,8042,0.3,0.19470711,0.95493877,1.8158898
quartic_dome,baseline,8042,0.4,0.32857066,0.94612235,0.8439873
quartic_dome,baseline,8042,0.5,0.73187935,0.8871753,0.49802598
quartic_dome,T,8042,0.0,0.023617541,0.03211341,0.50154114
quartic_dome,T,8042,0.1,0.10538644,0.34759384,3.4542959
quartic_dome,T,8042,0.2,0.15933065,0.65856004,3.2519338
quartic_dome,T,8042,0.3,0.2475221,0.8519111,1.9647906
quartic_dome,T,8042,0.4,0.4044964,0.87020785,1.3466064
quartic_dome,T,8042,0.5,0.7888138,0.8735098,1.05472
quartic_dome,K,8042,0.0,0.07555414,0.24018104,0.7909115
quartic_dome,K,8042,0.1,0.1771629,0.5319498,4.039024
quartic_dome,K,8042,0.2,0.21935424,0.7285202,3.6575723
quartic_dome,K,8042,0.3,0.26968825,0.8411561,1.9298071
quartic_dome,K,8042,0.4,0.36449713,0.8867453,1.155005
quartic_dome,K,8042,0.5,0.72594196,0.8699568,0.73975176
quartic_dome,T+K,8042,0.0,0.14580955,0.041953683,0.56994975
quartic_dome,T+K,8042,0.1,0.25958294,0.355604,3.3752275
quartic_dome,T+K,8042,0.2,0.3246586,0.6586448,3.2740045
quartic_dome,T+K,8042,0.3,0.4146443,0.8431182,1.9603553
quartic_dome,T+K,8042,0.4,0.5674227,0.86069095,1.1673812
quartic_dome,T+K,8042,0.5,0.91440606,0.8567961,0.99039984
quartic_dome,T+F,8042,0.0,0.016390758,0.03174892,0.5322087
quartic_dome,T+F,8042,0.1,0.025924945,0.344307,4.232016
quartic_dome,T+F,8042,0.2,0.045138646,0.6671787,3.5547123
