surface,config,seed,distance,reconstruction,tangent,cov_tangent,drift_tangent,normal_drift_learned,normal_drift_true
paraboloid,T+F,5042,0.1,1.4036600589752197,0.3073878586292267,27.172195434570312,5.19990348815918,8.79605484008789,2.9922103881835938
paraboloid,T+F,5042,0.2,2.011629343032837,0.36836346983909607,61.163143157958984,6.0659685134887695,9.677289962768555,3.0635881423950195
paraboloid,T+F,5042,0.3,2.8517942428588867,0.4140930473804474,252.5020751953125,8.533537864685059,12.505768775939941,3.3412768840789795
paraboloid,T+F,5042,0.4,3.837327718734741,0.46299606561660767,251.45408630371094,9.637933731079102,12.714371681213379,3.3385400772094727
paraboloid,T+F,5042,0.5,6.577167987823486,0.5118379592895508,816.3093872070312,15.265008926391602,18.321107864379883,3.9203009605407715
paraboloid,T+F+K,5042,0.0,0.27957141399383545,0.14185485243797302,3.2163102626800537,1.564097285270691,4.98898983001709,2.7439613342285156
paraboloid,T+F+K,5042,0.1,1.1891307830810547,0.26307395100593567,15.243961334228516,4.895564079284668,8.438360214233398,2.9922103881835938
paraboloid,T+F+K,5042,0.2,1.750353455543518,0.3190373182296753,30.22222328186035,5.6455793380737305,8.878250122070312,3.0635881423950195
paraboloid,T+F+K,5042,0.3,2.579000473022461,0.37244611978530884,73.869140625,7.679588794708252,10.466279983520508,3.3412768840789795
paraboloid,T+F+K,5042,0.4,3.5904805660247803,0.42625054717063904,108.38654327392578,9.213526725769043,11.231019020080566,3.3385400772094727
paraboloid,T+F+K,5042,0.5,6.401296138763428,0.4923419952392578,352.5173645019531,14.413679122924805,15.300474166870117,3.9203009605407715
paraboloid,baseline,6042,0.0,0.2864665985107422,0.31850603222846985,17.373523712158203,2.784431219100952,4.600419044494629,2.7590012550354004
paraboloid,baseline,6042,0.1,0.9076986312866211,0.3545798659324646,102.84608459472656,6.879825592041016,9.755692481994629,2.8829991817474365
paraboloid,baseline,6042,0.2,1.6845747232437134,0.3982268273830414,220.33299255371094,9.378740310668945,12.686502456665039,3.215468168258667
paraboloid,baseline,6042,0.3,2.158205986022949,0.35605818033218384,501.7508850097656,10.134976387023926,15.09264850616455,3.3535821437835693
paraboloid,baseline,6042,0.4,3.3252453804016113,0.4040088951587677,910.354736328125,13.17678165435791,18.97398567199707,3.7521255016326904
paraboloid,baseline,6042,0.5,4.579103469848633,0.3719029724597931,1278.071533203125,14.441764831542969,20.76288604736328,3.7914211750030518
paraboloid,T,6042,0.0,0.11056029051542282,0.019062066450715065,1.5730595588684082,0.1815716028213501,3.3210561275482178,2.7590012550354004
paraboloid,T,6042,0.1,0.6607588529586792,0.05590168386697769,19.117998123168945,0.9818950891494751,5.260226726531982,2.8829991817474365
paraboloid,T,6042,0.2,1.3435524702072144,0.09636751562356949,53.612945556640625,1.7029075622558594,6.611483573913574,3.215468168258667
paraboloid,T,6042,0.3,1.8567204475402832,0.11011838912963867,114.5142822265625,1.9913870096206665,7.332928657531738,3.3535821437835693
paraboloid,T,6042,0.4,2.90926194190979,0.13548214733600616,252.1865692138672,3.2280728816986084,9.782085418701172,3.7521255016326904
paraboloid,T,6042,0.5,4.057711124420166,0.14659419655799866,368.4818115234375,3.414797306060791,9.979715347290039,3.7914211750030518
paraboloid,K,6042,0.0,0.2564670443534851,0.2700468897819519,1.5771875381469727,2.4214494228363037,4.327556133270264,2.7590012550354004
paraboloid,K,6042,0.1,0.919888436794281,0.29532021284103394,10.406149864196777,5.999772071838379,8.733550071716309,2.8829991817474365
paraboloid,K,6042,0.2,1.7609074115753174,0.32236966490745544,29.60184669494629,8.587531089782715,11.908949851989746,3.215468168258667
paraboloid,K,6042,0.3,2.4104228019714355,0.2669931948184967,73.95806121826172,8.892960548400879,12.976783752441406,3.3535821437835693
paraboloid,K,6042,0.4,3.7567288875579834,0.31087496876716614,181.26820373535156,11.579192161560059,16.668853759765625,3.7521255016326904
paraboloid,K,6042,0.5,5.276417255401611,0.2802412211894989,299.43634033203125,14.515745162963867,19.739404678344727,3.7914211750030518
paraboloid,T+K,6042,0.0,0.10148241370916367,0.019791439175605774,1.0770694017410278,0.21286769211292267,3.402235507965088,2.7590012550354004
paraboloid,T+K,6042,0.1,0.5935478210449219,0.052029430866241455,14.028541564941406,1.0130808353424072,5.337847709655762,2.8829991817474365
paraboloid,T+K,6042,0.2,1.2383532524108887,0.09323056042194366,43.829673767089844,1.740569829940796,6.664046764373779,3.215468168258667
paraboloid,T+K,6042,0.3,1.7616063356399536,0.10550717264413834,91.77716064453125,1.9217818975448608,7.063863754272461,3.3535821437835693
paraboloid,T+K,6042,0.4,2.7861320972442627,0.1307874470949173,207.11122131347656,3.0068676471710205,9.311563491821289,3.7521255016326904
paraboloid,T+K,6042,0.5,3.940347909927368,0.1415824443101883,323.32708740234375,3.2682652473449707,9.554689407348633,3.7914211750030518
paraboloid,T+F,6042,0.0,0.12743942439556122,0.08444733172655106,10.19261360168457,1.0655838251113892,4.977092266082764,2.7590012550354004
paraboloid,T+F,6042,0.1,0.6073688268661499,0.20190569758415222,101.95832824707031,3.9522743225097656,9.582743644714355,2.8829991817474365
paraboloid,T+F,6042,0.2,1.1144310235977173,0.27215901017189026,233.60324096679688,5.859646320343018,12.052828788757324,3.215468168258667
paraboloid,T+F,6042,0.3,1.4189447164535522,0.2797446548938751,546.5318603515625,7.340629577636719,14.521484375,3.3535821437835693
paraboloid,T+F,6042,0.4,2.2875027656555176,0.3070923686027527,1014.6697387695312,10.25848388671875,18.99825668334961,3.7521255016326904
paraboloid,T+F,6042,0.5,3.208279848098755,0.32303398847579956,1386.18798828125,12.128750801086426,21.178295135498047,3.7914211750030518
paraboloid,T+F+K,6042,0.0,0.1445741355419159,0.09441275149583817,2.7924749851226807,1.07253897190094,4.247489929199219,2.7590012550354004
paraboloid,T+F+K,6042,0.1,0.5808913707733154,0.16553369164466858,23.00551414489746,2.926211357116699,6.272243022918701,2.8829991817474365
paraboloid,T+F+K,6042,0.2,1.0159780979156494,0.21255868673324585,57.31492233276367,3.692946195602417,6.904773712158203,3.215468168258667
paraboloid,T+F+K,6042,0.3,1.24900484085083,0.1818350851535797,104.6643295288086,3.377176523208618,6.9775848388671875,3.3535821437835693
paraboloid,T+F+K,6042,0.4,2.066387414932251,0.21171030402183533,216.49815368652344,4.94482421875,9.519658088684082,3.7521255016326904
paraboloid,T+F+K,6042,0.5,2.851191997528076,0.19668713212013245,323.2027282714844,4.9957170486450195,9.404565811157227,3.7914211750030518
paraboloid,baseline,7042,0.0,0.15897919237613678,0.1714545488357544,17.480762481689453,1.208465576171875,4.909891605377197,2.7986340522766113
paraboloid,baseline,7042,0.1,0.8504406809806824,0.34465649724006653,108.17361450195312,3.913550615310669,9.54177188873291,2.910869598388672
paraboloid,baseline,7042,0.2,1.661982536315918,0.41622504591941833,244.2012176513672,5.939077377319336,11.887250900268555,2.987438440322876
paraboloid,baseline,7042,0.3,2.730494737625122,0.4980323612689972,394.8022766113281,9.853959083557129,16.131263732910156,3.3095743656158447
paraboloid,baseline,7042,0.4,3.9333906173706055,0.551688015460968,679.5245361328125,13.08697509765625,18.938283920288086,3.4019689559936523
paraboloid,baseline,7042,0.5,5.657036781311035,0.6146611571311951,1410.5484619140625,21.49187660217285,27.134654998779297,4.133221626281738
paraboloid,T,7042,0.0,0.11315467208623886,0.025675542652606964,3.228031873703003,0.09757079184055328,3.081904411315918,2.7986340522766113
paraboloid,T,7042,0.1,0.6829457879066467,0.1215912401676178,35.57145690917969,0.6434383392333984,4.4000630378723145,2.910869598388672
paraboloid,T,7042,0.2,1.3995914459228516,0.19884628057479858,119.6377944946289,1.5091474056243896,5.6756272315979,2.987438440322876
paraboloid,T,7042,0.3,2.4001271724700928,0.2909369170665741,202.77505493164062,2.727569818496704,7.431238174438477,3.3095743656158447
paraboloid,T,7042,0.4,3.504685401916504,0.3396891951560974,388.9191589355469,4.072476387023926,9.15860366821289,3.4019689559936523
paraboloid,T,7042,0.5,5.05209493637085,0.3626159727573395,781.3350830078125,6.226778507232666,12.437962532043457,4.133221626281738
paraboloid,K,7042,0.0,0.18392926454544067,0.21047934889793396,5.969385147094727,0.9605351686477661,2.8376495838165283,2.7986340522766113
paraboloid,K,7042,0.1,0.7682763338088989,0.2531954348087311,30.718786239624023,1.1668124198913574,3.3136870861053467,2.910869598388672
paraboloid,K,7042,0.2,1.4656217098236084,0.2787933945655823,80.5545425415039,1.6684705018997192,4.682241439819336,2.987438440322876
paraboloid,K,7042,0.3,2.4105916023254395,0.3338596224784851,146.40826416015625,2.5131008625030518,6.353245735168457,3.3095743656158447
paraboloid,K,7042,0.4,3.5043234825134277,0.3605443239212036,282.5174560546875,3.5127222537994385,8.033504486083984,3.4019689559936523
paraboloid,K,7042,0.5,5.053123474121094,0.36851903796195984,623.3565673828125,5.720209121704102,12.10261344909668,4.133221626281738
paraboloid,T+K,7042,0.0,0.14118601381778717,0.028565336018800735,2.9464030265808105,0.09974151849746704,2.9852442741394043,2.7986340522766113
paraboloid,T+K,7042,0.1,0.7896977663040161,0.14709684252738953,27.504148483276367,0.6629859209060669,3.9597175121307373,2.910869598388672
paraboloid,T+K,7042,0.2,1.5163440704345703,0.22640852630138397,84.16697692871094,1.4738492965698242,4.922779083251953,2.987438440322876
paraboloid,T+K,7042,0.3,2.521409749984741,0.3250768780708313,146.20635986328125,2.7317955493927,6.50255823135376,3.3095743656158447
paraboloid,T+K,7042,0.4,3.6368589401245117,0.3782590329647064,272.69854736328125,4.146170616149902,8.072081565856934,3.4019689559936523
paraboloid,T+K,7042,0.5,5.137544631958008,0.3853112757205963,544.4202270507812,6.098994731903076,10.896832466125488,4.133221626281738
paraboloid,T+F,7042,0.0,0.033098217099905014,0.018703289330005646,3.195180892944336,0.1426476091146469,3.4517323970794678,2.7986340522766113
paraboloid,T+F,7042,0.1,0.28034836053848267,0.04681439325213432,29.69761848449707,0.7179568409919739,5.641097545623779,2.910869598388672
paraboloid,T+F,7042,0.2,0.7713867425918579,0.08737493306398392,92.67073059082031,1.2851413488388062,6.720813751220703,2.987438440322876
paraboloid,T+F,7042,0.3,1.6048831939697266,0.1530296504497528,160.57179260253906,2.346036434173584,8.743509292602539,3.3095743656158447
paraboloid,T+F,7042,0.4,2.6164257526397705,0.20593580603599548,315.41082763671875,3.354675054550171,10.267349243164062,3.4019689559936523
paraboloid,T+F,7042,0.5,4.11503267288208,0.28087925910949707,676.88232421875,6.05792760848999,14.649901390075684,4.133221626281738
paraboloid,T+F+K,7042,0.0,0.04146844893693924,0.012822456657886505,0.8427238464355469,0.06961283087730408,3.0896759033203125,2.7986340522766113
paraboloid,T+F+K,7042,0.1,0.4006725251674652,0.04027208313345909,11.294708251953125,0.3402904272079468,4.308123588562012,2.910869598388672
paraboloid,T+F+K,7042,0.2,1.029979944229126,0.094833604991436,43.167266845703125,0.7598268389701843,4.995758056640625,2.987438440322876
paraboloid,T+F+K,7042,0.3,2.004575490951538,0.18482914566993713,88.29004669189453,1.6827715635299683,6.574587345123291,3.3095743656158447
paraboloid,T+F+K,7042,0.4,3.1194539070129395,0.24878133833408356,165.3253936767578,2.5963683128356934,7.742117881774902,3.4019689559936523
paraboloid,T+F+K,7042,0.5,4.708722114562988,0.33032169938087463,330.99945068359375,5.116847515106201,11.112380981445312,4.133221626281738
paraboloid,baseline,8042,0.0,0.19699780642986298,0.32441961765289307,51.223819732666016,3.2870161533355713,5.847986698150635,2.8398022651672363
paraboloid,baseline,8042,0.1,0.8077830076217651,0.4094960391521454,256.1365966796875,8.243502616882324,11.584657669067383,3.058595895767212
paraboloid,baseline,8042,0.2,1.329278826713562,0.383317232131958,455.11767578125,9.936201095581055,13.486757278442383,3.1509487628936768
paraboloid,baseline,8042,0.3,2.1086714267730713,0.39160796999931335,593.7389526367188,11.873434066772461,16.177453994750977,3.361070156097412
paraboloid,baseline,8042,0.4,3.114086866378784,0.4051550030708313,901.3765258789062,14.407422065734863,18.775556564331055,3.6478400230407715
paraboloid,baseline,8042,0.5,4.465363502502441,0.38145896792411804,1099.4581298828125,14.351356506347656,19.180953979492188,3.677980422973633
paraboloid,T,8042,0.0,0.09331242740154266,0.03292960301041603,8.571635246276855,0.4422043561935425,3.922792911529541,2.8398022651672363
paraboloid,T,8042,0.1,0.5081685185432434,0.11513282358646393,60.971641540527344,2.0174753665924072,7.121367931365967,3.058595895767212
paraboloid,T,8042,0.2,1.0000734329223633,0.13796809315681458,154.30531311035156,3.2641489505767822,9.017560958862305,3.1509487628936768
paraboloid,T,8042,0.3,1.9346226453781128,0.16823764145374298,256.361328125,4.7516560554504395,11.426962852478027,3.361070156097412
paraboloid,T,8042,0.4,3.1492505073547363,0.19720175862312317,460.19769287109375,7.001556396484375,14.56039810180664,3.6478400230407715
paraboloid,T,8042,0.5,5.027961730957031,0.23145049810409546,688.8175048828125,8.830892562866211,16.738428115844727,3.677980422973633
paraboloid,K,8042,0.0,0.2575813829898834,0.3495870530605316,45.652156829833984,2.8185782432556152,4.08521842956543,2.8398022651672363
paraboloid,K,8042,0.1,0.8932892084121704,0.3897237777709961,207.43983459472656,7.221236705780029,9.252335548400879,3.058595895767212
paraboloid,K,8042,0.2,1.2817442417144775,0.35938766598701477,281.1034851074219,7.699648857116699,10.058526039123535,3.1509487628936768
paraboloid,K,8042,0.3,1.9616032838821411,0.3602302074432373,366.0098571777344,9.293722152709961,12.40066146850586,3.361070156097412
paraboloid,K,8042,0.4,2.849687337875366,0.3656778931617737,544.437744140625,11.126227378845215,14.380666732788086,3.6478400230407715
paraboloid,K,8042,0.5,4.209721565246582,0.3534811735153198,751.359619140625,11.93051528930664,15.569557189941406,3.677980422973633
paraboloid,T+K,8042,0.0,0.09969943016767502,0.02465115115046501,6.389059543609619,0.30589020252227783,3.6633355617523193,2.8398022651672363
paraboloid,T+K,8042,0.1,0.5569101572036743,0.10536724328994751,51.9487419128418,1.6431529521942139,6.403741359710693,3.058595895767212
paraboloid,T+K,8042,0.2,1.0893505811691284,0.13032367825508118,136.0702362060547,2.850205421447754,8.318660736083984,3.1509487628936768
paraboloid,T+K,8042,0.3,2.0990633964538574,0.16584840416908264,231.8755340576172,4.442951202392578,10.898014068603516,3.361070156097412
paraboloid,T+K,8042,0.4,3.376107692718506,0.20072121918201447,421.69708251953125,6.918469429016113,14.364952087402344,3.6478400230407715
paraboloid,T+K,8042,0.5,5.290823459625244,0.2411854863166809,653.475341796875,9.155293464660645,17.03572654724121,3.677980422973633
paraboloid,T+F,8042,0.0,0.10573513060808182,0.02487802319228649,11.286120414733887,0.3005332946777344,3.8529932498931885,2.8398022651672363
paraboloid,T+F,8042,0.1,0.48991864919662476,0.06052987277507782,96.81697845458984,1.4416208267211914,7.143575191497803,3.058595895767212
paraboloid,T+F,8042,0.2,1.058728575706482,0.08575873076915741,324.8936767578125,2.7319600582122803,9.149429321289062,3.1509487628936768
paraboloid,T+F,8042,0.3,1.9082521200180054,0.12998206913471222,667.8603515625,4.681280612945557,11.885366439819336,3.361070156097412
paraboloid,T+F,8042,0.4,3.0662384033203125,0.19438958168029785,1383.177490234375,7.91933012008667,15.252885818481445,3.6478400230407715
paraboloid,T+F,8042,0.5,4.663752555847168,0.2648938298225403,2173.052490234375,10.615556716918945,16.892963409423828,3.677980422973633
paraboloid,T+F+K,8042,0.0,0.052623070776462555,0.014952694065868855,7.653934955596924,0.19034744799137115,3.5202789306640625,2.8398022651672363
paraboloid,T+F+K,8042,0.1,0.3008500337600708,0.037771813571453094,72.34530639648438,0.9104803800582886,5.618844509124756,3.058595895767212
paraboloid,T+F+K,8042,0.2,0.740630030632019,0.05926138907670975,285.6987609863281,2.108956813812256,7.529696941375732,3.1509487628936768
paraboloid,T+F+K,8042,0.3,1.4060875177383423,0.098704494535923,627.9476318359375,3.866649627685547,9.860508918762207,3.361070156097412
paraboloid,T+F+K,8042,0.4,2.3923208713531494,0.16029910743236542,1350.22509765625,7.369507312774658,13.492700576782227,3.6478400230407715
paraboloid,T+F+K,8042,0.5,3.801039457321167,0.23082195222377777,2119.207275390625,10.290002822875977,15.172136306762695,3.677980422973633
paraboloid,baseline,9042,0.0,0.15573807060718536,0.2999698519706726,15.835712432861328,1.3737605810165405,3.8551602363586426,2.8411271572113037
paraboloid,baseline,9042,0.1,0.772284209728241,0.41769346594810486,86.14035034179688,2.315351724624634,5.041916370391846,2.9173271656036377
paraboloid,baseline,9042,0.2,1.2098309993743896,0.43756306171417236,157.39645385742188,2.7057809829711914,5.72299861907959,3.0931077003479004
paraboloid,baseline,9042,0.3,1.930466651916504,0.41876450181007385,323.5634765625,3.3618602752685547,7.126529693603516,3.357618570327759
paraboloid,baseline,9042,0.4,3.0922231674194336,0.46682530641555786,871.0940551757812,6.074062824249268,10.252761840820312,3.5924625396728516
paraboloid,baseline,9042,0.5,4.6953125,0.5154662728309631,1848.5191650390625,11.429648399353027,14.760538101196289,3.8696978092193604
paraboloid,T,9042,0.0,0.09933996945619583,0.017470359802246094,1.3929378986358643,0.08195521682500839,3.1677138805389404,2.8411271572113037
paraboloid,T,9042,0.1,0.6988968849182129,0.11998609453439713,16.878520965576172,0.5792583227157593,4.029167652130127,2.9173271656036377
paraboloid,T,9042,0.2,1.127041220664978,0.18344584107398987,37.790950775146484,1.1032969951629639,4.593984127044678,3.0931077003479004
paraboloid,T,9042,0.3,1.7565786838531494,0.2535214424133301,70.9280776977539,2.1601109504699707,5.9617156982421875,3.357618570327759
paraboloid,T,9042,0.4,2.589667558670044,0.3241977095603943,153.6405487060547,3.1712865829467773,6.803922176361084,3.5924625396728516
paraboloid,T,9042,0.5,3.922515630722046,0.40435877442359924,305.56024169921875,5.062592506408691,8.383525848388672,3.8696978092193604
paraboloid,K,9042,0.0,0.15972843766212463,0.2498081773519516,8.708489418029785,1.0351154804229736,2.7804994583129883,2.8411271572113037
paraboloid,K,9042,0.1,0.7745737433433533,0.35300177335739136,42.04269027709961,1.4640016555786133,2.554844379425049,2.9173271656036377
paraboloid,K,9042,0.2,1.1927357912063599,0.37592557072639465,88.4681396484375,1.679644227027893,3.273350477218628,3.0931077003479004
paraboloid,K,9042,0.3,1.925093650817871,0.3693123161792755,264.1239013671875,2.5961246490478516,5.3514180183410645,3.357618570327759
paraboloid,K,9042,0.4,3.0309274196624756,0.423034131526947,720.6885986328125,5.198003768920898,8.775552749633789,3.5924625396728516
paraboloid,K,9042,0.5,4.659055233001709,0.4867438077926636,1508.5828857421875,9.754130363464355,12.819770812988281,3.8696978092193604
paraboloid,T+K,9042,0.0,0.10244116932153702,0.018666168674826622,1.3011726140975952,0.07866203039884567,3.1073522567749023,2.8411271572113037
paraboloid,T+K,9042,0.1,0.7234499454498291,0.12931913137435913,16.433345794677734,0.5604930520057678,3.7153115272521973,2.9173271656036377
paraboloid,T+K,9042,0.2,1.143128752708435,0.18956048786640167,34.286048889160156,0.9698866605758667,3.9488630294799805,3.0931077003479004
paraboloid,T+K,9042,0.3,1.7571790218353271,0.25911271572113037,56.262149810791016,1.8607959747314453,4.92193078994751,3.357618570327759
paraboloid,T+K,9042,0.4,2.5603294372558594,0.32645171880722046,116.07369232177734,2.6326863765716553,5.414942264556885,3.5924625396728516
paraboloid,T+K,9042,0.5,3.844628095626831,0.40165939927101135,210.42237854003906,4.124851226806641,6.622683525085449,3.8696978092193604
paraboloid,T+F,9042,0.0,0.028082016855478287,0.018882032483816147,4.080294132232666,0.14174243807792664,3.411896228790283,2.8411271572113037
paraboloid,T+F,9042,0.1,0.26216092705726624,0.05131387338042259,34.06140899658203,0.5630778670310974,4.745397090911865,2.9173271656036377
paraboloid,T+F,9042,0.2,0.6202768087387085,0.06659729778766632,84.93120574951172,0.9110420942306519,5.770183563232422,3.0931077003479004
paraboloid,T+F,9042,0.3,1.147803783416748,0.09218744188547134,197.8899688720703,1.4273282289505005,7.237846851348877,3.357618570327759
paraboloid,T+F,9042,0.4,2.244657516479492,0.1419478803873062,393.61297607421875,2.1025073528289795,8.745818138122559,3.5924625396728516
paraboloid,T+F,9042,0.5,3.670863389968872,0.19232764840126038,692.81005859375,2.9729204177856445,10.415486335754395,3.8696978092193604
paraboloid,T+F+K,9042,0.0,0.035561393946409225,0.012174374423921108,1.2008377313613892,0.07633531838655472,3.096421480178833,2.8411271572113037
paraboloid,T+F+K,9042,0.1,0.3405541181564331,0.04075377807021141,12.047432899475098,0.3588082194328308,3.4494528770446777,2.9173271656036377
paraboloid,T+F+K,9042,0.2,0.790895402431488,0.06963061541318893,36.008453369140625,0.6671417355537415,3.931821823120117,3.0931077003479004
paraboloid,T+F+K,9042,0.3,1.3393425941467285,0.107267826795578,78.80321502685547,0.8859667778015137,4.495326995849609,3.357618570327759
paraboloid,T+F+K,9042,0.4,2.414416551589966,0.17018209397792816,178.5589599609375,1.0559492111206055,4.91452693939209,3.5924625396728516
paraboloid,T+F+K,9042,0.5,3.824366569519043,0.21720176935195923,321.10357666015625,1.5777292251586914,5.987257957458496,3.8696978092193604
