surface,condition,seed,recon_per_dim,E_mu,E_Sigma,sigma_min_p5,W2@1.0,pairwise_mfpt_err,gt_mfpt_01,gt_mfpt_02,gt_mfpt_10,gt_mfpt_12,gt_mfpt_20,gt_mfpt_21,lr_mfpt_01,lr_mfpt_02,lr_mfpt_10,lr_mfpt_12,lr_mfpt_20,lr_mfpt_21,its_t2_err,gt_t2,lr_t2,stat_l1_err,gt_stat_0,gt_stat_1,gt_stat_2,lr_stat_0,lr_stat_1,lr_stat_2,exit_frac
quartic_dome,T+F,5042,9.357660763436632e-08,0.00024398545792791992,1.2516253264038824e-05,1.130190134048462,0.04315789571354724,0.039871299614535886,9.730656623840332,9.18883228302002,3.1918671131134033,2.3944778442382812,1.3187285661697388,0.9106885194778442,9.687934875488281,9.035078048706055,3.004455089569092,2.4682235717773438,1.2134181261062622,0.9550694227218628,0.1611295124550582,68.17078469086744,57.18645938994922,0.015576675534248352,0.8807142972946167,0.08680561184883118,0.032480064779520035,0.8885026574134827,0.08242219686508179,0.02907516434788704,0.017
quartic_dome,baseline,6042,2.5210278677563607e-06,0.0033024419099092484,0.00022765049652662128,1.1334517002105713,0.03856309870497818,0.17752725388902246,9.205488204956055,9.336034774780273,3.0903053283691406,2.431884527206421,1.2672312259674072,0.9762606024742126,8.9975004196167,9.339986801147461,3.8855865001678467,3.497584581375122,1.1452564001083374,0.7318768501281738,0.974973769775835,78.1245336240263,154.2939046834222,0.0883946567773819,0.8776467442512512,0.08746541291475296,0.03488782048225403,0.8442131876945496,0.1316627562046051,0.024124065414071083,0.0065
quartic_dome,T,6042,2.077069439110346e-06,0.00015989389794413,4.4540083763422444e-06,1.0547031164169312,0.03082762521453689,0.15798727408992622,9.205488204956055,9.336034774780273,3.0903053283691406,2.431884527206421,1.2672312259674072,0.9762606024742126,9.460453987121582,8.606483459472656,3.871450662612915,3.3330395221710205,1.3144062757492065,0.7990450263023376,0.8308982349108519,78.1245336240263,143.03807071546325,0.10411258041858673,0.8776467442512512,0.08746541291475296,0.03488782048225403,0.8310784101486206,0.13952170312404633,0.029399864375591278,0.0125
quartic_dome,T+F,6042,9.402368629129011e-08,0.0002655307180248201,1.0588397344690748e-05,1.247279405593872,0.03655726859985152,0.29277503693057605,9.205488204956055,9.336034774780273,3.0903053283691406,2.431884527206421,1.2672312259674072,0.9762606024742126,9.346128463745117,9.007428169250488,4.818594932556152,3.9997012615203857,0.983802080154419,0.704312801361084,1.4552474154503061,78.1245336240263,191.8150592636511,0.13279181718826294,0.8776467442512512,0.08746541291475296,0.03488782048225403,0.8260020613670349,0.15386134386062622,0.02013661526143551,0.0125
quartic_dome,baseline,7042,2.6459173651263965e-06,0.0023834644816815853,0.0001435087906429544,1.0727181434631348,0.045234542082114026,0.06386477151733148,9.986434936523438,9.437148094177246,3.125065326690674,2.364717721939087,1.3138309717178345,0.9881769418716431,8.975423812866211,8.967370986938477,2.8255832195281982,2.213092803955078,1.391305685043335,1.0012704133987427,0.17692734694268866,76.25026119010552,62.75950477405309,0.037273429334163666,0.8897179961204529,0.0788741484284401,0.03140784800052643,0.8710812926292419,0.08809678256511688,0.04082193970680237,0.018
quartic_dome,T,7042,1.7293013198385863e-06,9.756520012160763e-05,3.355993840159499e-06,0.9750368595123291,0.04064911640046796,0.04418172283169814,9.986434936523438,9.437148094177246,3.125065326690674,2.364717721939087,1.3138309717178345,0.9881769418716431,9.581072807312012,8.947640419006348,2.8265531063079834,2.3137571811676025,1.338438630104065,1.0245683193206787,0.1424975079690601,76.25026119010552,65.38478898852554,0.014192018657922745,0.8897179961204529,0.0788741484284401,0.03140784800052643,0.8962129354476929,0.07177814841270447,0.032008927315473557,0.014
quartic_dome,T+F,7042,4.6288107569125714e-08,0.00014475804346147925,5.788846465293318e-06,1.2112187147140503,0.03037133219830781,0.03834958905770886,9.986434936523438,9.437148094177246,3.125065326690674,2.364717721939087,1.3138309717178345,0.9881769418716431,9.188996315002441,9.442750930786133,3.1359853744506836,2.534327745437622,1.3285833597183228,0.9257206916809082,0.12425106367205677,76.25026119010552,66.77608513196276,0.0031921938061714172,0.8897179961204529,0.0788741484284401,0.03140784800052643,0.8893565535545349,0.0804702490568161,0.030173197388648987,0.0245
quartic_dome,baseline,8042,5.014660432193936e-06,0.005017991177737713,0.0007539573707617819,1.1207242012023926,0.034653446218243865,0.039529314170281486,9.792407035827637,8.700935363769531,3.127423048019409,2.4594948291778564,1.3035986423492432,0.9728584885597229,9.57504940032959,9.120654106140137,3.447852373123169,2.4231455326080322,1.2510790824890137,0.9638928771018982,0.1717367174736278,73.8328225405283,61.15301595560509,0.010492324829101562,0.8792155981063843,0.08644098788499832,0.03434344381093979,0.8844617605209351,0.08455270528793335,0.03098556399345398,0.0075
quartic_dome,T,8042,8.251045073848218e-07,0.0001371516555082053,5.044844328949694e-06,0.9648764729499817,0.0326359440216761,0.04953768895643821,9.792407035827637,8.700935363769531,3.127423048019409,2.4594948291778564,1.3035986423492432,0.9728584885597229,10.070446968078613,9.647818565368652,3.155229091644287,2.1426072120666504,1.294448971748352,0.9876993298530579,0.1871060914250154,73.8328225405283,60.01825169609327,0.06285455077886581,0.8792155981063843,0.08644098788499832,0.03434344381093979,0.9106428623199463,0.061155762523412704,0.028201382607221603,0.006
quartic_dome,T+F,8042,6.195881496751099e-08,0.00013138173380866647,8.819461072562262e-06,1.1929469108581543,0.04520467293624273,0.08809466426221989,9.792407035827637,8.700935363769531,3.127423048019409,2.4594948291778564,1.3035986423492432,0.9728584885597229,9.556366920471191,9.55638599395752,3.634000062942505,2.7160391807556152,1.1776303052902222,0.9308032989501953,0.8812673724508334,73.8328225405283,138.89928006144834,0.05584555119276047,0.8792155981063843,0.08644098788499832,0.03434344381093979,0.9071383476257324,0.07196730375289917,0.020894328132271767,0.0115
quartic_dome,baseline,9042,2.944599228530106e-06,0.003125994699075818,0.00023079055245034397,1.038238525390625,0.03385888619415555,0.009785269105867614,9.248772621154785,9.569550514221191,3.2719149589538574,2.4484059810638428,1.2643262147903442,0.9596266746520996,9.122437477111816,9.327329635620117,3.2370519638061523,2.445127487182617,1.2567181587219238,0.9612854719161987,0.21702616732449995,82.4446877361381,64.55203314049885,0.01689271256327629,0.880057156085968,0.08586559444665909,0.03407721966505051,0.8716108202934265,0.09338527917861938,0.035003911703825,0.007
quartic_dome,T,9042,1.8000915919070726e-06,0.00014267214282881469,5.767939455836313e-06,1.0162482261657715,0.039777766924033196,0.057638922320244944,9.248772621154785,9.569550514221191,3.2719149589538574,2.4484059810638428,1.2643262147903442,0.9596266746520996,8.991398811340332,8.720856666564941,2.918285608291626,2.3617868423461914,1.3265901803970337,0.9947624206542969,0.1604920618720274,82.4446877361381,69.21296981096985,0.02986333891749382,0.880057156085968,0.08586559444665909,0.03407721966505051,0.8949888348579407,0.07341786473989487,0.031593289226293564,0.012
