N,D,K_pairs,surface,condition,seed,ae_loss,drift_loss,diff_loss,recon_per_dim,phase1_converged,E_mu,E_Sigma,rcMTE@0.1,rcMTE@0.5,rcMTE@1.0,MTE@0.1,MTE@0.5,MTE@1.0,W2@1.0,sW2@0.1,sW2@0.2,sW2@0.5,sW2@1.0,MMD@1.0,survival@1.0,stopped@1.0
20,11,4,hyperbolic_paraboloid,baseline,7042,0.00792655535042286,0.05919475480914116,0.020812267437577248,0.0028849758885123515,True,0.10551734268665314,0.2168378382921219,0.5371726155281067,0.8176677227020264,0.9730366468429565,0.9439071453615432,1.5761431459978823,1.6216841803656683,0.7341293669293839,0.48033992319651997,0.6062158708394049,0.5767632992799182,0.5972911036507372,0.15059341490268707,0.2880000174045563,0.058000002056360245
20,11,4,hyperbolic_paraboloid,K,7042,0.011589964851737022,0.07614967972040176,0.019470693543553352,0.0028849758885123515,True,0.058346547186374664,0.21228986978530884,0.5296427011489868,0.8491834998130798,0.9874632954597473,0.9497867533814014,1.595213614103995,1.6531810760498047,0.6477882544973447,0.4369592195785186,0.5649714291536653,0.6016447060406008,0.6363227279245898,0.1552097052335739,0.2880000174045563,0.058000002056360245
20,11,4,hyperbolic_paraboloid,K+S,7042,0.011589964851737022,0.07614967972040176,0.019470693543553352,0.0028849758885123515,True,0.058346547186374664,0.21228986978530884,0.5296427011489868,0.8491834998130798,0.9874632954597473,0.9497867533814014,1.595213614103995,1.6531810760498047,0.6477882544973447,0.4369592195785186,0.5649714291536653,0.6016447060406008,0.6363227279245898,0.1552097052335739,0.2880000174045563,0.058000002056360245
20,11,4,hyperbolic_paraboloid,baseline,8042,0.0035925288684666157,0.02751675248146057,0.006610179785639048,0.0009519945491443981,True,0.14315897226333618,0.15214651823043823,0.5423656702041626,0.9385492205619812,1.0651124715805054,0.9381031308855329,1.582775828254668,1.6661631266276042,0.8806277913997734,0.4127056633709616,0.45836181150271815,0.8582633329776063,1.505212723877653,0.2245101034641266,0.27000001072883606,0.058000002056360245
20,11,4,hyperbolic_paraboloid,K,8042,0.0023403845261782408,0.02522623911499977,0.005654435604810715,0.0009519945491443981,True,0.05955396220088005,0.08423678576946259,0.5357269048690796,0.9593548774719238,1.1091476678848267,0.933420045035226,1.6086932297069503,1.702543357566551,0.965122963514762,0.40961679349862046,0.4701782973582974,0.9844280158000935,1.609917628068824,0.24680478870868683,0.27000001072883606,0.058000002056360245
20,11,4,hyperbolic_paraboloid,K+S,8042,0.0023403845261782408,0.02522623911499977,0.005654435604810715,0.0009519945491443981,True,0.05955396220088005,0.08423678576946259,0.5357269048690796,0.9593548774719238,1.1091476678848267,0.933420045035226,1.6086932297069503,1.702543357566551,0.965122963514762,0.40961679349862046,0.4701782973582974,0.9844280158000935,1.609917628068824,0.24680478870868683,0.27000001072883606,0.058000002056360245
20,11,4,hyperbolic_paraboloid,baseline,9042,0.00528894504532218,0.034277815371751785,0.008382742293179035,0.0002987419720739126,True,0.1749580055475235,0.27452102303504944,0.1979925036430359,0.3638741374015808,0.5038051605224609,0.4102938143692353,0.696665771484375,0.7838810589296598,0.5892520886426894,0.25755886341894096,0.26802408151260043,0.4848462029646861,0.7892630568567365,0.1537601500749588,0.28200000524520874,0.04400000348687172
20,11,4,hyperbolic_paraboloid,K,9042,0.004721175879240036,0.02859576605260372,0.00869253370910883,0.0002987419720739126,True,0.14547884464263916,0.16322298347949982,0.19461050629615784,0.352383017539978,0.4948124289512634,0.4056078536920085,0.7028466796875,0.7976570941032247,0.582866676497239,0.2940911350001668,0.26150201378183785,0.45973073001513626,0.7477786807781449,0.16768001019954681,0.28200000524520874,0.04400000348687172
20,11,4,hyperbolic_paraboloid,K+S,9042,0.004721175879240036,0.02859576605260372,0.00869253370910883,0.0002987419720739126,True,0.14547884464263916,0.16322298347949982,0.19461050629615784,0.352383017539978,0.4948124289512634,0.4056078536920085,0.7028466796875,0.7976570941032247,0.582866676497239,0.2940911350001668,0.26150201378183785,0.45973073001513626,0.7477786807781449,0.16768001019954681,0.28200000524520874,0.04400000348687172
20,201,99,paraboloid,baseline,42,0.1264287829399109,0.007557232864201069,0.00020585604943335056,0.013358677204568587,True,1.9865031242370605,6.820789813995361,0.6823225021362305,1.162613034248352,1.3463383913040161,1.2350365993440284,1.915949082912359,2.23033447265625,1.336448901074181,0.5740128722985013,0.8135052578851175,1.1477003706141005,1.9245654195642943,0.3399561643600464,0.2800000011920929,0.04200000315904617
20,201,99,paraboloid,K,42,0.14518053829669952,0.005728100426495075,0.00018151097174268216,0.013358677204568587,True,1.9393723011016846,5.84038782119751,0.6886783838272095,1.150512933731079,1.3096895217895508,1.2444312556549275,1.8666739786477913,2.0951160975864958,1.1813044505570027,0.6058940004296606,0.8424005212460348,1.1166718531691273,1.767250298396162,0.34197819232940674,0.2800000011920929,0.04200000315904617
20,201,99,paraboloid,K+S,42,0.14518053829669952,0.005728100426495075,0.00018151097174268216,0.013358677204568587,True,1.9393723011016846,5.84038782119751,0.6886783838272095,1.150512933731079,1.3096895217895508,1.2444312556549275,1.8666739786477913,2.0951160975864958,1.1813044505570027,0.6058940004296606,0.8424005212460348,1.1166718531691273,1.767250298396162,0.34197819232940674,0.2800000011920929,0.04200000315904617
20,201,99,paraboloid,baseline,1042,0.11061125248670578,0.006726386491209269,0.00016331775987055153,0.001415959341609063,True,1.5578593015670776,3.278698444366455,0.5071474313735962,0.6927033066749573,0.8779482245445251,0.9111813415663279,1.3998367706639172,1.5434855006685193,0.9285079377435116,0.5792482971567172,0.8369618410769512,0.8490719488952153,1.0478507698115032,0.18507792055606842,0.2980000078678131,0.06200000271201134
