surface,D,dynamics,condition,seed,recon,tangent,E_mu,E_Sigma,sigma_min_p5,sigma_min_median,stage2_loss,stage3_loss,E_drift,E_b,E_Lambda
hyperbolic_paraboloid,11,rotation,baseline,3042,0.0008001561191948978,0.016513215377926826,0.3621552586555481,0.3044496178627014,1.3352959156036377,1.464012622833252,0.4186311811208725,0.11057375371456146,2.034477710723877,4.717476844787598,4.041816711425781
hyperbolic_paraboloid,11,rotation,T,3042,0.021037436344406822,0.10978200286626816,4.466736793518066,1.1228617429733276,0.24435070157051086,0.4158017039299011,2.6584060192108154,0.12080584093928337,7.203090667724609,250.15586853027344,10.145127296447754
hyperbolic_paraboloid,11,rotation,F,3042,0.005966366692022843,0.17427389323711395,1.1360862255096436,4.634012222290039,1.3694586753845215,1.7778074741363525,0.06247383542358875,0.6066894084215164,0.10290026664733887,1.3621995449066162,8.645708084106445
hyperbolic_paraboloid,11,rotation,C,3042,0.0008588758381930264,0.02402983047068119,0.46868836879730225,0.5084876418113708,1.9510507583618164,2.110443592071533,0.5713030099868774,0.13283738121390343,2.1742076873779297,4.580629825592041,3.034099578857422
hyperbolic_paraboloid,11,rotation,T+F,3042,0.021625086665153503,0.18632003664970398,2.5090668201446533,3.476057529449463,0.6644985675811768,1.6055595874786377,1.3883933126926422,0.22826095670461655,3.188396692276001,7.947135925292969,8.365570068359375
hyperbolic_paraboloid,11,rotation,ATLAS,4042,0.0007746787741780281,0.1608947366476059,0.13085225224494934,0.774194598197937,,,0.00010781060700537637,0.012392687611281872,,0.13085225224494934,2.0565121173858643
hyperbolic_paraboloid,11,rotation,baseline,4042,0.000746201215819879,0.01875927858054638,0.32867059111595154,0.505415141582489,1.3411521911621094,1.494895339012146,0.3939547836780548,0.07670901343226433,1.90662682056427,4.92564058303833,3.4903409481048584
hyperbolic_paraboloid,11,rotation,T,4042,0.0006780708632008596,0.0029296246357262135,0.04586492478847504,0.07327570021152496,1.1545103788375854,1.4974663257598877,0.32886265218257904,0.03817920945584774,2.1730809211730957,6.165099620819092,2.2979116439819336
hyperbolic_paraboloid,11,rotation,F,4042,0.004697518592531031,0.1601511389017105,1.139595866203308,3.461866617202759,1.4728730916976929,1.7456904649734497,0.03853006474673748,0.3930198550224304,0.09471940249204636,2.0544793605804443,9.675129890441895
hyperbolic_paraboloid,11,rotation,C,4042,0.002191773531111804,0.04614562913775444,0.38751667737960815,0.8292514681816101,1.9893462657928467,2.188156843185425,0.6082183569669724,0.12943925336003304,2.3794612884521484,3.5742111206054688,4.3217902183532715
hyperbolic_paraboloid,11,rotation,T+F,4042,0.044651567935943604,0.18685424327850342,1.3440427780151367,2.739748477935791,1.090545654296875,1.7207505702972412,0.5321711003780365,0.35515160858631134,2.1514835357666016,6.981558322906494,9.940584182739258
hyperbolic_paraboloid,11,rotation,ATLAS,5042,0.0012099980799989266,0.16292361915111542,0.1206224262714386,1.1844720840454102,,,0.00016086956020444632,0.004236599896103144,,0.1206224262714386,3.249547243118286
hyperbolic_paraboloid,11,rotation,baseline,5042,0.0007332926616072655,0.02452126517891884,0.39937159419059753,0.6649783849716187,1.3993867635726929,1.535291314125061,0.1605425477027893,0.13879887014627457,0.659164547920227,3.275071382522583,2.74470853805542
hyperbolic_paraboloid,11,rotation,T,5042,0.018935748121955177,0.038943156599998474,18.827369689941406,0.8711157441139221,0.1471794992685318,1.111496925354004,0.26759979128837585,0.23659461736679077,0.9956387281417847,64.2333984375,13.65931510925293
hyperbolic_paraboloid,11,rotation,F,5042,0.025936327197334984,0.70261150598526,2.108736038208008,35.78594970703125,1.7942382097244263,1.9076560735702515,0.0018003212753683329,1.7332144379615784,0.01045171171426773,2.1487820148468018,36.094200134277344
hyperbolic_paraboloid,11,rotation,C,5042,0.0012666591527787123,0.033468108624219894,0.6034443378448486,0.8373149633407593,2.3281095027923584,2.5243232250213623,0.24632085114717484,0.15527384728193283,1.0455307960510254,2.4407429695129395,3.93863582611084
