surface,seed,condition,E_mu,E_Sigma,drift_loss,MTE@0.1,MTE@0.5,MTE@1.0,W2@1.0,sW2@0.1,sW2@0.2,sW2@0.5,sW2@1.0,MMD@1.0,survival@1.0,stopped@1.0
quartic_dome,42,T+F (dec),0.2587485909461975,0.040878213942050934,0.4217531085014343,0.30398043014424414,0.6536353548666588,0.8097624642508371,0.4972887592886863,0.17489335028984737,0.21971391302262205,0.39061166804460834,0.530715218416024,0.3006892800331116,0.2800000011920929,0.04200000315904617
quartic_dome,42,T+F (enc),0.2587485909461975,0.040878213942050934,0.33818376064300537,0.3035850609862194,0.6687553233670113,0.846331296648298,0.519536773727054,0.17394349303256712,0.22648911383654027,0.3947020606580441,0.5172991827823001,0.30393537878990173,0.2800000011920929,0.04200000315904617
quartic_dome,1042,baseline,1.1882120370864868,0.7914084196090698,0.3101862668991089,0.6584516835372007,1.0758989185205623,1.2583460455772861,0.7434368975899771,0.3203318026516782,0.38845787632355905,0.5028244916065092,0.6843823303013261,0.18305793404579163,0.2980000078678131,0.06200000271201134
quartic_dome,1042,T+F (dec),0.6132122278213501,0.1877458691596985,0.2838394343852997,0.6739762270105443,1.1742047731761152,1.401186949454698,0.8049738379432477,0.32945916937927855,0.44138839613959857,0.48358155574247863,0.795868016463155,0.2570648789405823,0.2980000078678131,0.06200000271201134
quartic_dome,1042,T+F (enc),0.6132122278213501,0.1877458691596985,0.3921087086200714,0.6846854500887388,1.2240250030857922,1.4477938453623111,0.8488131261224686,0.34937969568203364,0.4805124984636557,0.502370423418248,0.8059368826100085,0.29529693722724915,0.2980000078678131,0.06200000271201134
quartic_dome,2042,baseline,0.510662317276001,0.12686264514923096,0.8457578420639038,0.5756597016987047,0.9627040075877357,0.9712611607142857,0.6408527693796621,0.26628213555117386,0.3689288817755541,0.4884731044555368,0.5154950545312632,0.23508954048156738,0.26600000262260437,0.04800000041723251
quartic_dome,2042,T+F (dec),0.1716178059577942,0.057810455560684204,0.4003407955169678,0.7849517956114652,1.4409077962239583,1.4918741785494007,0.9426897029783908,0.4126076651097475,0.5547810006887461,0.7830247141866198,0.6207266682206418,0.32021981477737427,0.26600000262260437,0.04800000041723251
quartic_dome,2042,T+F (enc),0.1716178059577942,0.057810455560684204,0.30089667439460754,0.7877538580643503,1.454968770345052,1.4718325048460996,0.8553183407301286,0.41975125620830916,0.5684967281107555,0.7823294121003896,0.6093110756326503,0.31612563133239746,0.26600000262260437,0.04800000041723251
quartic_dome,3042,baseline,0.624793291091919,0.3214851915836334,1.1155126094818115,0.8792792275845344,1.5123885425169077,1.6563978756175322,0.9808579217699067,0.40519104073800866,0.5749248046628632,0.8434264087484105,1.2129125322215542,0.3783239424228668,0.2720000147819519,0.05000000074505806
quartic_dome,3042,T+F (dec),0.34637704491615295,0.13733825087547302,0.5058430433273315,0.8788841907306679,1.535331839945779,1.638410680434283,0.7302565056163286,0.3958312606396016,0.6173957573116253,0.7680707363641048,0.8033687064083239,0.2439909130334854,0.2720000147819519,0.05000000074505806
quartic_dome,3042,T+F (enc),0.34637704491615295,0.13733825087547302,0.3608693480491638,0.8838419776798088,1.6000418591855177,1.7755546569824219,0.9006170708866981,0.4101734880978191,0.6510999892514789,0.902792197199868,1.102708651640934,0.29401302337646484,0.2720000147819519,0.05000000074505806
quartic_dome,4042,baseline,0.8346234560012817,0.3071382939815521,0.6327557563781738,0.879996144590564,1.4847231778231533,1.5306598852712212,0.6799606663073541,0.3807839154676184,0.6318149884323085,0.6679993698875737,0.8424602647178102,0.2669923007488251,0.28200000524520874,0.06000000238418579
quartic_dome,4042,T+F (dec),0.18150612711906433,0.04980124533176422,0.2265438288450241,0.8935952672730816,1.6162530147668086,1.870106798537234,1.2171257237966724,0.45103062642089525,0.7232772798429733,0.9504367040212617,1.5489346721315356,0.3274780511856079,0.28200000524520874,0.06000000238418579
quartic_dome,4042,T+F (enc),0.18150612711906433,0.04980124533176422,0.2743488848209381,0.8900762131829583,1.6057778560754024,1.8811571919326242,1.2054652645185726,0.4406943264315762,0.7010228842006849,0.9160186781163125,1.550937293375035,0.3252013623714447,0.28200000524520874,0.06000000238418579
quartic_dome,5042,baseline,0.8626812696456909,0.9734286069869995,0.5515649914741516,0.8838433904962225,1.4048229935424354,1.3783132863599201,0.6902048684290992,0.36481692335925986,0.40365964408610194,0.5071137882493579,0.9303120420983692,0.24962373077869415,0.2580000162124634,0.06599999964237213
quartic_dome,5042,T+F (dec),0.7721297740936279,0.8968808054924011,0.4834841787815094,0.8802600902515453,1.5201087191535978,1.5638560213783914,0.9566379420887311,0.376185025440938,0.4759956088831253,0.6473267784556295,1.1128840332556638,0.3158538043498993,0.2580000162124634,0.06599999964237213
quartic_dome,5042,T+F (enc),0.7721297740936279,0.8968808054924011,0.6975260376930237,0.874173812027816,1.493624979279578,1.5335175270257995,0.9266406739701256,0.3619789098896456,0.45142176397720435,0.612158268662587,1.0755148758087534,0.30616050958633423,0.2580000162124634,0.06599999964237213
quartic_dome,6042,baseline,0.7742617130279541,0.5991562604904175,0.7766448855400085,0.6983801215755782,1.235905684824065,1.3961130030014937,1.0984085129296648,0.36736060193580616,0.4597362826202529,0.64290489330848,1.1395705858153398,0.3952343463897705,0.2720000147819519,0.06000000238418579
quartic_dome,6042,T+F (dec),0.18383103609085083,0.09251172095537186,0.1966302990913391,0.6258579203735889,1.2512879859744095,1.3653821384205538,1.0780669266925422,0.3155853062063408,0.476981584497993,0.6450137509530383,1.1850260231960597,0.3110240399837494,0.2720000147819519,0.06000000238418579
quartic_dome,6042,T+F (enc),0.18383103609085083,0.09251172095537186,0.17531582713127136,0.625635626032489,1.2477395365557333,1.3583315681008732,1.103231633890523,0.3169441170770248,0.4827275010486612,0.6538319573969984,1.2184136947601636,0.31899136304855347,0.2720000147819519,0.06000000238418579
quartic_dome,7042,baseline,0.9080390334129333,0.654021680355072,0.562109112739563,0.6517223744665473,1.0537848280463027,1.0797186957465277,0.5498073613858592,0.3357788220473831,0.42620920892711317,0.4379148993873272,0.615467311816275,0.21048830449581146,0.2880000174045563,0.058000002056360245
quartic_dome,7042,T+F (dec),0.14528493583202362,0.05556156858801842,0.22992949187755585,0.6682134283796806,1.1668607271634615,1.3611990610758464,0.8731492675529348,0.3592680695045751,0.5077158254868998,0.6657359605661313,1.0554046236617773,0.2651421129703522,0.2880000174045563,0.058000002056360245
quartic_dome,7042,T+F (enc),0.14528493583202362,0.05556156858801842,0.21003542840480804,0.6679257296255506,1.15144286662231,1.3059688144259982,0.8029231362119676,0.3615706172401932,0.510269326774123,0.6404321542962055,0.9757681994322285,0.24722127616405487,0.2880000174045563,0.058000002056360245
quartic_dome,8042,baseline,1.0914593935012817,0.2552891671657562,0.4366367757320404,0.6455080849783761,1.0461906971278527,1.2008614999276621,0.5464049247026919,0.2705068855735127,0.39265965173484685,0.47737969386811274,0.6274337703598989,0.21074554324150085,0.27000001072883606,0.058000002056360245
quartic_dome,8042,T+F (dec),0.2965857684612274,0.0908515602350235,0.2703538239002228,0.6791770117623466,1.186510141459738,1.386640308521412,0.8505917713049411,0.44874697076851955,0.6196593269890388,0.646014906137646,0.5985752362780389,0.2501341998577118,0.27000001072883606,0.058000002056360245
quartic_dome,8042,T+F (enc),0.2965857684612274,0.0908515602350235,0.3829849660396576,0.6804474421909877,1.1848792871498963,1.409837962962963,0.9189711733347334,0.4561963980072155,0.6312514169008948,0.666425904101713,0.6568230184933054,0.2604880928993225,0.27000001072883606,0.058000002056360245
quartic_dome,9042,baseline,0.7720305323600769,0.9227451682090759,0.4934397339820862,0.36371978894204293,0.5755160522460937,0.7065937231618462,0.5139712843461338,0.26462924043821257,0.2623117624545962,0.38106869433085544,0.43061290213759223,0.22066207230091095,0.28200000524520874,0.04400000348687172
quartic_dome,9042,T+F (dec),0.2783222496509552,0.05490978807210922,0.22866004705429077,0.29518409762613573,0.5485303955078125,0.7451031191129212,0.5540385448829077,0.21710406789321757,0.2052207044111262,0.32487630635412285,0.44358904484725825,0.2661822438240051,0.28200000524520874,0.04400000348687172
quartic_dome,9042,T+F (enc),0.2783222496509552,0.05490978807210922,0.1912873089313507,0.2946064146604832,0.56118359375,0.7749680322958222,0.6561196354677293,0.22275546752860131,0.2202403840715505,0.367367546495525,0.40091248292347254,0.27830788493156433,0.28200000524520874,0.04400000348687172
sinusoidal,42,baseline,0.12357640266418457,0.23749631643295288,0.31827935576438904,0.2865523102554287,0.5937144344014332,0.755712890625,0.4071339595389438,0.15342217886667764,0.1898994883681504,0.35481054251950955,0.5000785946098684,0.2265959084033966,0.2800000011920929,0.04200000315904617
sinusoidal,42,T+F (dec),0.034910522401332855,0.01841016113758087,0.17662088572978973,0.27479650076885265,0.6560599535031426,0.9141960144042969,0.5327315009843193,0.1512343025978359,0.2157107217501585,0.4075837227371078,0.6827483959021181,0.2727152407169342,0.2800000011920929,0.04200000315904617
sinusoidal,42,T+F (enc),0.034910522401332855,0.01841016113758087,0.16170048713684082,0.27530179098082547,0.6594415535604147,0.9207859584263393,0.5335420329679987,0.14971919550492802,0.2115506191753456,0.3946238840534821,0.6397261910308557,0.2751314342021942,0.2800000011920929,0.04200000315904617
sinusoidal,1042,baseline,0.09708386659622192,0.17004697024822235,0.35957154631614685,0.6930279636170658,1.2446100738411943,1.5270497366886011,0.7525082793777383,0.21812370575795842,0.33099310184087655,0.49579099375527136,0.8017367900963939,0.20634981989860535,0.2980000078678131,0.06200000271201134
sinusoidal,1042,T+F (dec),0.028838220983743668,0.02438751794397831,0.1490427404642105,0.784460666715966,1.473669569731645,1.7642453596895973,0.7612450807308543,0.27943456930239663,0.37472669494414496,0.5035354432490196,1.014308899517445,0.25810685753822327,0.2980000078678131,0.06200000271201134
sinusoidal,1042,T+F (enc),0.028838220983743668,0.02438751794397831,0.19136252999305725,0.7818258238794543,1.4549599119278578,1.714539700706533,0.7092536287017291,0.2731135755110642,0.3639516404729437,0.48043176695540435,0.9721610746928634,0.246787890791893,0.2980000078678131,0.06200000271201134
