surface,condition,drift_mode,seed,E_mu,E_Sigma,R1,R2,kappa_g,recon,mfpt_err,its_t2_err,stat_l1,exit_frac
paraboloid,T,learned,3042,3.445979382377118e-05,2.367881961617968e-06,12533.466796875,1110208.625,1.6803669929504395,1.012178720636505e-06,0.18679578904186794,0.260468958352103,0.09104186296463013,0.0215000007301569
paraboloid,T+F,learned,3042,4.81202696391847e-05,2.7741702979255933e-06,148133.65625,32902710.0,1.7741687297821045,3.922846241783356e-08,0.31007626236547253,0.3382165704860476,0.14421483874320984,0.04500000178813934
paraboloid,T+F,oracle_drift+learned_diff,3042,4.81202696391847e-05,2.7741702979255933e-06,148133.65625,32902710.0,1.7741687297821045,3.922846241783356e-08,0.023705057715925775,0.06526456572535612,0.006521850824356079,0.0
paraboloid,T+F,oracle_drift+oracle_diff,3042,4.81202696391847e-05,2.7741702979255933e-06,148133.65625,32902710.0,1.7741687297821045,3.922846241783356e-08,0.023747707151125775,0.0641109249757479,0.012911126017570496,0.0
paraboloid,baseline,learned,4042,0.004221747629344463,0.00037829455686733127,26805.873046875,2176551.5,1.4815714359283447,3.634361002530733e-06,0.10225446053660936,0.034717830773593326,0.006212078034877777,0.01600000075995922
paraboloid,baseline,oracle_drift+learned_diff,4042,0.004221747629344463,0.00037829455686733127,26805.873046875,2176551.5,1.4815714359283447,3.634361002530733e-06,0.03634015611400193,0.07592219250786078,0.03483179211616516,0.0
paraboloid,baseline,oracle_drift+oracle_diff,4042,0.004221747629344463,0.00037829455686733127,26805.873046875,2176551.5,1.4815714359283447,3.634361002530733e-06,0.030038492755552804,0.05123588069481282,0.013305887579917908,0.0
paraboloid,T,learned,4042,3.4334683732595295e-05,1.7217855656781467e-06,28614.2578125,3003030.0,1.7404886484146118,7.494461235844276e-07,0.10079741414620799,0.07970494010431146,0.08571888506412506,0.0325000025331974
paraboloid,T+F,learned,4042,4.765061748912558e-05,2.6001507649198174e-06,112551.8671875,13740506.0,1.805067777633667,2.032702701109718e-08,0.08509008170959365,0.02692563301160177,0.05290769040584564,0.032999999821186066
paraboloid,T+F,oracle_drift+learned_diff,4042,4.765061748912558e-05,2.6001507649198174e-06,112551.8671875,13740506.0,1.805067777633667,2.032702701109718e-08,0.038244614982016645,0.03947256502386805,0.024351254105567932,0.0
paraboloid,T+F,oracle_drift+oracle_diff,4042,4.765061748912558e-05,2.6001507649198174e-06,112551.8671875,13740506.0,1.805067777633667,2.032702701109718e-08,0.0389974756794266,0.05387371772517021,0.012439742684364319,0.0
paraboloid,baseline,learned,5042,0.00838476326316595,0.00041206495370715857,66913.28125,12010596.0,1.5402348041534424,4.431063478643244e-06,0.07415663313656157,0.0038739990962425694,0.01411367952823639,0.02550000138580799
paraboloid,baseline,oracle_drift+learned_diff,5042,0.00838476326316595,0.00041206495370715857,66913.28125,12010596.0,1.5402348041534424,4.431063478643244e-06,0.03901221326296142,0.011412854007206397,0.015876926481723785,0.0
paraboloid,baseline,oracle_drift+oracle_diff,5042,0.00838476326316595,0.00041206495370715857,66913.28125,12010596.0,1.5402348041534424,4.431063478643244e-06,0.02249481878159524,0.06107484609401069,0.010315202176570892,0.0
paraboloid,T,learned,5042,4.316524064051919e-05,2.2333201741275843e-06,39320.25,4561693.5,1.6482552289962769,8.730829987061125e-07,0.032742634439987414,0.08558475260191357,0.018078722059726715,0.05450000241398811
paraboloid,T+F,learned,5042,6.764270074199885e-05,3.3764449653972406e-06,190618.328125,46954720.0,1.717877745628357,3.753094740039325e-08,0.024211171155329208,0.020936897085077424,0.01780964434146881,0.04800000041723251
paraboloid,T+F,oracle_drift+learned_diff,5042,6.764270074199885e-05,3.3764449653972406e-06,190618.328125,46954720.0,1.717877745628357,3.753094740039325e-08,0.02216234744692673,0.010570366407278578,0.004728823900222778,0.0
paraboloid,T+F,oracle_drift+oracle_diff,5042,6.764270074199885e-05,3.3764449653972406e-06,190618.328125,46954720.0,1.717877745628357,3.753094740039325e-08,0.018545121364255034,0.04075499458752943,0.0054253339767456055,0.0
paraboloid,baseline,learned,6042,0.005245749372988939,0.0004169066669419408,32550.09375,3212612.0,1.4132415056228638,3.8703517268665815e-06,0.4343102783839206,1.0234966143048023,0.19469767808914185,0.02500000037252903
paraboloid,baseline,oracle_drift+learned_diff,6042,0.005245749372988939,0.0004169066669419408,32550.09375,3212612.0,1.4132415056228638,3.8703517268665815e-06,0.05343684515746143,0.07808756917815414,0.016979210078716278,0.0
paraboloid,baseline,oracle_drift+oracle_diff,6042,0.005245749372988939,0.0004169066669419408,32550.09375,3212612.0,1.4132415056228638,3.8703517268665815e-06,0.05172137626353559,0.07461528018348407,0.007294565439224243,0.0
paraboloid,T,learned,6042,4.507318953983486e-05,1.7624616930334014e-06,55355.58203125,4937716.5,1.6692228317260742,9.37730791602834e-07,0.3519552957763996,0.9700441992198424,0.33770498633384705,0.01600000075995922
paraboloid,T+F,learned,6042,0.00011831925075966865,6.511044375656638e-06,214237.484375,58219692.0,1.67171049118042,8.209634023098095e-08,0.37775780088725497,1.0936759655238868,0.31565675139427185,0.03150000050663948
paraboloid,T+F,oracle_drift+learned_diff,6042,0.00011831925075966865,6.511044375656638e-06,214237.484375,58219692.0,1.67171049118042,8.209634023098095e-08,0.2180535188574851,0.052358243460916866,0.0035429447889328003,0.0
paraboloid,T+F,oracle_drift+oracle_diff,6042,0.00011831925075966865,6.511044375656638e-06,214237.484375,58219692.0,1.67171049118042,8.209634023098095e-08,0.03938144521208012,0.05411462457605214,0.007595270872116089,0.0
paraboloid,baseline,learned,7042,0.004482835531234741,0.00013215802027843893,52678.91796875,4810913.0,1.4888967275619507,2.8111796630334784e-06,0.2935124554269606,0.010560351694866315,0.02551436424255371,0.029000001028180122
paraboloid,baseline,oracle_drift+learned_diff,7042,0.004482835531234741,0.00013215802027843893,52678.91796875,4810913.0,1.4888967275619507,2.8111796630334784e-06,0.225116082468564,0.04547277303779244,0.014644123613834381,0.0
paraboloid,baseline,oracle_drift+oracle_diff,7042,0.004482835531234741,0.00013215802027843893,52678.91796875,4810913.0,1.4888967275619507,2.8111796630334784e-06,0.028678591037298973,0.028700369938769375,0.01829707622528076,0.0
paraboloid,T,learned,7042,8.841873204801232e-05,3.932873369194567e-06,31808.888671875,5287608.0,1.645517110824585,1.1981404565052467e-06,0.18315022898690356,0.0006383694933726717,0.06614826619625092,0.020500000566244125
paraboloid,T+F,learned,7042,5.648181104334071e-05,3.635134362411918e-06,132423.578125,27588234.0,1.6436189413070679,5.182848574556622e-08,0.8822677518393333,0.10109184207513766,0.056625716388225555,0.03400000184774399
paraboloid,T+F,oracle_drift+learned_diff,7042,5.648181104334071e-05,3.635134362411918e-06,132423.578125,27588234.0,1.6436189413070679,5.182848574556622e-08,0.03835827335626492,0.022599950014267407,0.01065324991941452,0.0
paraboloid,T+F,oracle_drift+oracle_diff,7042,5.648181104334071e-05,3.635134362411918e-06,132423.578125,27588234.0,1.6436189413070679,5.182848574556622e-08,0.0173714271333452,0.0026701800854602273,0.01999139040708542,0.0
paraboloid,baseline,learned,8042,0.010462126694619656,0.000946100102737546,41215.11328125,4528837.5,1.4343128204345703,5.781315849162638e-06,0.07080727467425767,0.25952751903318977,0.02971220761537552,0.03150000050663948
paraboloid,baseline,oracle_drift+learned_diff,8042,0.010462126694619656,0.000946100102737546,41215.11328125,4528837.5,1.4343128204345703,5.781315849162638e-06,0.04156434507258849,0.041805110507125626,0.02595435082912445,0.0
paraboloid,baseline,oracle_drift+oracle_diff,8042,0.010462126694619656,0.000946100102737546,41215.11328125,4528837.5,1.4343128204345703,5.781315849162638e-06,0.039967525605199485,0.09804254776238917,0.02117578685283661,0.0
paraboloid,T,learned,8042,5.6086762924678624e-05,3.1334061532106716e-06,29083.04296875,2689070.75,1.7074110507965088,1.453071738730862e-06,0.028768552745397663,0.07767542636561582,0.06663189083337784,0.02200000174343586
paraboloid,T+F,learned,8042,0.00010625167487887666,6.384854259522399e-06,152067.8125,15509152.0,1.6577708721160889,4.295853014727155e-08,0.03221933371276766,0.012426470563041716,0.04460788518190384,0.04150000214576721
paraboloid,T+F,oracle_drift+learned_diff,8042,0.00010625167487887666,6.384854259522399e-06,152067.8125,15509152.0,1.6577708721160889,4.295853014727155e-08,0.028968783704026838,0.06647717064667391,0.0036532804369926453,0.0
paraboloid,T+F,oracle_drift+oracle_diff,8042,0.00010625167487887666,6.384854259522399e-06,152067.8125,15509152.0,1.6577708721160889,4.295853014727155e-08,0.04643693701953999,0.0637746457470946,0.01262453943490982,0.0
paraboloid,baseline,learned,9042,0.0051986402831971645,0.0004556280910037458,29919.5,5162991.0,1.6195896863937378,3.7930559218776496e-06,0.051621643379907836,0.20399042674221074,0.02842007577419281,0.018000001087784767
paraboloid,baseline,oracle_drift+learned_diff,9042,0.0051986402831971645,0.0004556280910037458,29919.5,5162991.0,1.6195896863937378,3.7930559218776496e-06,0.03843396095724256,0.020780379946490048,0.032512448728084564,0.0
paraboloid,baseline,oracle_drift+oracle_diff,9042,0.0051986402831971645,0.0004556280910037458,29919.5,5162991.0,1.6195896863937378,3.7930559218776496e-06,0.03366035817805467,0.10207577852533634,0.023753032088279724,0.0
paraboloid,T,learned,9042,4.667048415285535e-05,2.1296305021678563e-06,26116.64453125,4478300.0,1.8378065824508667,1.198585695502433e-06,0.06274079993584102,0.0768682810751827,0.008954271674156189,0.017000000923871994
paraboloid,T+F,learned,9042,6.175243470352143e-05,3.7613178847095696e-06,221845.0,63824760.0,1.8110839128494263,1.1976948661123804e-07,0.06709331988058889,0.02137898377605697,0.05356309935450554,0.04200000315904617
paraboloid,T+F,oracle_drift+learned_diff,9042,6.175243470352143e-05,3.7613178847095696e-06,221845.0,63824760.0,1.8110839128494263,1.1976948661123804e-07,0.03127535604799574,0.034527947661728474,0.0183471217751503,0.0
paraboloid,T+F,oracle_drift+oracle_diff,9042,6.175243470352143e-05,3.7613178847095696e-06,221845.0,63824760.0,1.8110839128494263,1.1976948661123804e-07,0.029071525627258628,0.03806652588853011,0.03100872039794922,0.0
