time,ensemble_survival,MTE,RPD,surface,penalty,sim_mode,W2,MMD
0.5,0.7749999761581421,0.6326034053679436,0.2770813592663471,hyperbolic_paraboloid,T,learned_ambient,,
1.0,0.6299999952316284,0.7618776351686508,0.28168274391858794,hyperbolic_paraboloid,T,learned_ambient,4.02702287569331,0.11515416949987411
2.0,0.3349999785423279,,,hyperbolic_paraboloid,T,learned_ambient,7.108455991380868,0.2765355706214905
3.0,0.19999998807907104,,,hyperbolic_paraboloid,T,learned_ambient,23.68070114735293,0.28302523493766785
4.0,0.14999999105930328,,,hyperbolic_paraboloid,T,learned_ambient,16.377137509569195,0.33997106552124023
5.0,0.09999999403953552,,,hyperbolic_paraboloid,T,learned_ambient,21.026304046464514,0.4126574397087097
0.1,0.9699999690055847,0.7629594311271746,0.5871015546136623,hyperbolic_paraboloid,K,learned_latent,,
0.2,0.9300000071525574,0.937732163295951,0.5257048118311596,hyperbolic_paraboloid,K,learned_latent,,
0.5,0.7749999761581421,0.7314628354964717,0.32038195651870754,hyperbolic_paraboloid,K,learned_latent,,
1.0,0.6299999952316284,0.7000586494566903,0.2588269194163313,hyperbolic_paraboloid,K,learned_latent,1.4262748897533066,0.1715671271085739
2.0,0.3349999785423279,,,hyperbolic_paraboloid,K,learned_latent,1.036350215603647,0.17380309104919434
3.0,0.19999998807907104,,,hyperbolic_paraboloid,K,learned_latent,1.2055269959513868,0.17011119425296783
4.0,0.14999999105930328,,,hyperbolic_paraboloid,K,learned_latent,1.450531152344513,0.16639791429042816
5.0,0.09999999403953552,,,hyperbolic_paraboloid,K,learned_latent,0.8491643567221236,0.18590791523456573
0.1,0.9699999690055847,0.33416283990918977,0.2571401765293861,hyperbolic_paraboloid,K,learned_ambient,,
0.2,0.9300000071525574,0.5825742906139743,0.3265987024999092,hyperbolic_paraboloid,K,learned_ambient,,
0.5,0.7749999761581421,0.6882870089623236,0.30147087162410197,hyperbolic_paraboloid,K,learned_ambient,,
1.0,0.6299999952316284,0.8837433466835628,0.3267391498616666,hyperbolic_paraboloid,K,learned_ambient,2.2848874972142443,0.09184490889310837
2.0,0.3349999785423279,,,hyperbolic_paraboloid,K,learned_ambient,3.41983098786753,0.2540550231933594
3.0,0.19999998807907104,,,hyperbolic_paraboloid,K,learned_ambient,52.85033055239932,0.2680337131023407
4.0,0.14999999105930328,,,hyperbolic_paraboloid,K,learned_ambient,18.587302024849933,0.32371076941490173
5.0,0.09999999403953552,,,hyperbolic_paraboloid,K,learned_ambient,34727847548463.113,0.4113655686378479
0.1,0.9699999690055847,0.7857995574007329,0.6046771596795407,hyperbolic_paraboloid,T+K,learned_latent,,
0.2,0.9300000071525574,0.9585042153635333,0.5373498936049933,hyperbolic_paraboloid,T+K,learned_latent,,
0.5,0.7749999761581421,0.7471708728421119,0.32726210338830114,hyperbolic_paraboloid,T+K,learned_latent,,
1.0,0.6299999952316284,0.7281129625108507,0.2691992095520007,hyperbolic_paraboloid,T+K,learned_latent,1.4435600215952673,0.1772824078798294
2.0,0.3349999785423279,,,hyperbolic_paraboloid,T+K,learned_latent,1.0425136276343012,0.17656616866588593
3.0,0.19999998807907104,,,hyperbolic_paraboloid,T+K,learned_latent,1.2055307928829884,0.1760181039571762
4.0,0.14999999105930328,,,hyperbolic_paraboloid,T+K,learned_latent,1.4759608556978412,0.16943323612213135
5.0,0.09999999403953552,,,hyperbolic_paraboloid,T+K,learned_latent,0.8494443568201924,0.18893423676490784
0.1,0.9699999690055847,0.3029823303222656,0.23314659980003838,hyperbolic_paraboloid,T+K,learned_ambient,,
0.2,0.9300000071525574,0.5464536605342742,0.3063490088426824,hyperbolic_paraboloid,T+K,learned_ambient,,
0.5,0.7749999761581421,0.6343834661668347,0.27786102890066816,hyperbolic_paraboloid,T+K,learned_ambient,,
1.0,0.6299999952316284,0.8641123695979043,0.3194811503666858,hyperbolic_paraboloid,T+K,learned_ambient,3.3769084896173696,0.1420961320400238
2.0,0.3349999785423279,,,hyperbolic_paraboloid,T+K,learned_ambient,8.443336973671963,0.32961589097976685
3.0,0.19999998807907104,,,hyperbolic_paraboloid,T+K,learned_ambient,12.46892833362913,0.350515216588974
4.0,0.14999999105930328,,,hyperbolic_paraboloid,T+K,learned_ambient,46.55228871857582,0.3957158923149109
5.0,0.09999999403953552,,,hyperbolic_paraboloid,T+K,learned_ambient,52.62245539685083,0.4667992889881134
0.1,0.9699999690055847,0.5850848954977449,0.45022610339872826,hyperbolic_paraboloid,T+F,learned_latent,,
0.2,0.9300000071525574,0.7854066253990255,0.44030913983487924,hyperbolic_paraboloid,T+F,learned_latent,,
0.5,0.7749999761581421,0.6053240868353075,0.26513297170670985,hyperbolic_paraboloid,T+F,learned_latent,,
1.0,0.6299999952316284,0.5621008494543651,0.20782091811662842,hyperbolic_paraboloid,T+F,learned_latent,1.261469420433391,0.1220996081829071
2.0,0.3349999785423279,,,hyperbolic_paraboloid,T+F,learned_latent,0.829105336054421,0.12277725338935852
3.0,0.19999998807907104,,,hyperbolic_paraboloid,T+F,learned_latent,1.0202190406295264,0.12601913511753082
4.0,0.14999999105930328,,,hyperbolic_paraboloid,T+F,learned_latent,1.3183627001284828,0.12484253942966461
5.0,0.09999999403953552,,,hyperbolic_paraboloid,T+F,learned_latent,0.657582251247011,0.12076252698898315
