N,D,K_pairs,surface,condition,seed,ae_loss,recon_per_dim,E_mu,E_Sigma,drift_loss,diff_loss,MTE@0.1,MTE@0.5,MTE@1.0,W2@1.0,sW2@0.1,sW2@0.2,sW2@0.5,sW2@1.0,MMD@1.0,survival@1.0,stopped@1.0
20,201,99,hyperbolic_paraboloid,no_penalty,8042,0.0,0.0003205151181315901,3.3016648292541504,20.20163345336914,0.022243738174438477,0.000790681573562324,0.957425730569022,1.231319190060944,1.2884360984519676,0.9363488483748269,0.4779204721311529,0.574903887662461,0.6377327823917778,0.9745179065462931,0.22485285997390747,0.27000001072883606,0.058000002056360245
20,201,99,hyperbolic_paraboloid,T+F,8042,0.0,0.0002798572998141768,0.9248581528663635,2.0049309730529785,0.02057502418756485,0.00015457232075277716,0.8567594800676618,1.2220034777376168,1.2479778148509837,0.8927217970903181,0.4270308202845615,0.4895447538694618,0.6057097077119035,1.0613074215844511,0.21396248042583466,0.27000001072883606,0.058000002056360245
20,201,99,hyperbolic_paraboloid,no_penalty,9042,0.0,0.00043760851692797533,3.2989630699157715,39.115478515625,0.009849674999713898,0.001332747400738299,0.91281558133432,1.300340576171875,1.5638468857352614,1.143116871967125,0.5446612514677281,0.6207444057144131,0.7639506630447269,1.2309112897987493,0.28817158937454224,0.28200000524520874,0.04400000348687172
20,201,99,hyperbolic_paraboloid,T+F,9042,0.0,7.353627600183534e-05,0.8600675463676453,1.6292405128479004,0.02130935899913311,8.045419963309541e-05,1.3925630678689427,1.919606689453125,2.126878021456671,1.1662086945014694,0.6537002170853891,0.8593244606263641,1.1029309827296097,1.2775092252395854,0.22617149353027344,0.28200000524520874,0.04400000348687172
50,11,4,paraboloid,no_penalty,42,0.0,0.0016797313635999506,1.0895872116088867,1.3200185298919678,0.8205629587173462,0.07147056981921196,0.8258327832466245,1.2306385470512218,1.1832809448242188,0.7055266719383769,0.3652109302487673,0.46147769216648626,0.6054308438907277,0.5442255418054114,0.14942602813243866,0.2800000011920929,0.04200000315904617
50,11,4,paraboloid,T+F,42,0.0,0.0008449632335792888,0.12048383057117462,0.21821700036525726,0.1283162459731102,0.01327054901048541,0.38726850819747005,0.684451569291882,0.8647962842668806,0.5459597070881262,0.2509576052131702,0.31567264845652804,0.4358439275262018,0.553193637303419,0.31731951236724854,0.2800000011920929,0.04200000315904617
50,11,4,paraboloid,no_penalty,1042,0.0,0.0006289930844848806,2.03226900100708,1.9275667667388916,1.0576571822166443,0.07963252440094948,0.880096367578995,1.346763185408922,1.3840574738163276,0.797571606928213,0.36061717313845354,0.416103717867441,0.45770738652689996,0.6095673452370293,0.21887721121311188,0.2980000078678131,0.06200000271201134
50,11,4,paraboloid,T+F,1042,0.0,3.052320045588369e-05,0.15082910656929016,0.11128218472003937,0.1071978472173214,0.009911580476909876,0.9426842500478494,1.7147157803787174,1.9737679910339765,1.2918320638227065,0.5334723996870917,0.7802885051699981,1.0850275484123537,1.335239991827061,0.3240497410297394,0.2980000078678131,0.06200000271201134
50,11,4,paraboloid,no_penalty,2042,0.0,0.0008811077780344269,0.8188339471817017,0.8123458623886108,0.8815441429615021,0.045743679627776146,1.2827884607147753,1.893299284435454,1.6533461262408953,0.7160909461757804,0.605293858984913,0.8501230643098125,1.019383056643445,0.6041058942769199,0.1487768143415451,0.26600000262260437,0.04800000041723251
50,11,4,paraboloid,T+F,2042,0.0,0.0011242024431174452,0.09775839000940323,0.19292980432510376,0.11731130629777908,0.009826508583500981,0.8918574149148506,1.6260114397321428,1.6996134134163534,1.058296570643678,0.4316146993849213,0.6759538861647633,1.1587074055670634,1.2532098228526571,0.3216795325279236,0.26600000262260437,0.04800000041723251
50,11,4,paraboloid,no_penalty,3042,0.0,0.00026421843689273703,0.34877413511276245,0.5347798466682434,1.1689810752868652,0.06419156305491924,0.862616359262403,1.2105252849521921,1.320533976835363,0.7128959329731787,0.41093958100241307,0.42769080107542984,0.6949260795170155,1.134413499415288,0.15802745521068573,0.2720000147819519,0.05000000074505806
50,11,4,paraboloid,T+F,3042,0.0,2.8270810038189996e-05,0.03826171159744263,0.029468396678566933,0.14924390614032745,0.0313337966799736,0.8751460242430017,1.3711119694496268,1.711828119614545,1.2070201638709512,0.5273197620214906,0.634611265536666,1.1722089034185441,1.6614332720581442,0.23010018467903137,0.2720000147819519,0.05000000074505806
50,11,4,paraboloid,no_penalty,4042,0.0,0.0005841035057197918,0.6300285458564758,0.8043035864830017,1.223060131072998,0.06484789401292801,0.9975886479375677,1.409636873187441,1.4388901730801196,0.5845590958068276,0.34828284348808547,0.5280531183627002,0.4931863503149283,1.0328915102656038,0.24149839580059052,0.28200000524520874,0.06000000238418579
50,11,4,paraboloid,T+F,4042,0.0,8.863124954090877e-05,0.17978094518184662,0.1488630324602127,0.1906113289296627,0.035078270360827446,0.7338405782902319,1.4466057979699336,1.8806011659879212,1.5547365048797224,0.4147635657782508,0.6207032441484637,1.1009406139455027,2.2577643467433197,0.36739587783813477,0.28200000524520874,0.06000000238418579
50,11,4,paraboloid,no_penalty,5042,0.0,0.0005445252595977349,1.6031606197357178,1.689907431602478,0.48268038034439087,0.07813725993037224,0.8313795823317308,1.313960789754382,1.2479699896287548,0.4577912373604417,0.3654539382217631,0.390171550068863,0.4929664972283499,0.6777539122579332,0.2094871699810028,0.2580000162124634,0.06599999964237213
50,11,4,paraboloid,T+F,5042,0.0,0.00021881946701217782,0.11012095212936401,0.08910587430000305,0.12378926575183868,0.010519256815314293,0.8992388044084821,1.558626857630881,1.640388429626938,1.0898994884550064,0.6115835638532491,0.7522350922074336,1.109072166854751,1.2011997096559959,0.37762391567230225,0.2580000162124634,0.06599999964237213
50,11,4,paraboloid,no_penalty,6042,0.0,0.00032133526507426393,0.8714209198951721,1.2630090713500977,0.751574844121933,0.07785849086940289,0.674028640276535,1.1109801765501968,1.0724547891055836,0.7252726865882642,0.3148411562432433,0.37490408424219385,0.4609750134166947,0.6126306083156295,0.15582790970802307,0.2720000147819519,0.06000000238418579
50,11,4,paraboloid,T+F,6042,0.0,0.00029507050798697907,0.05020946264266968,0.06726213544607162,0.10292761027812958,0.00781528651714325,0.9203488522164097,1.6953880730576403,1.8377960429472082,1.3942139569906604,0.5574756047485794,0.8498628472642041,1.114238470217837,1.6822815598537582,0.37319719791412354,0.2720000147819519,0.06000000238418579
50,11,4,paraboloid,no_penalty,7042,0.0,0.0006586889821020039,0.5262728929519653,0.8560503721237183,1.6419782638549805,0.10454549267888069,0.8533866310959871,1.3566002478966346,1.5260915756225586,0.8513185742806467,0.404256587848796,0.45304890775039347,0.583652299974414,0.8869013452720014,0.2988225519657135,0.2880000174045563,0.058000002056360245
50,11,4,paraboloid,T+F,7042,0.0,0.0007973320951515979,0.08853978663682938,0.2186947613954544,0.2699064761400223,0.02954147942364216,0.8965831874225634,1.521717784168956,1.628290918138292,0.7432773092757646,0.6169812269268019,0.8297698690086313,0.8452439201797575,0.6787060997917588,0.29832524061203003,0.2880000174045563,0.058000002056360245
50,11,4,paraboloid,no_penalty,8042,0.0,0.0005868217823180286,0.9006210565567017,1.21474289894104,1.8041176497936249,0.051765214651823044,0.9473028864179339,1.3128612724082598,1.3632109465422453,0.7953949352688654,0.38699512604873587,0.3354765956281344,0.48001866557546624,0.7755131958856277,0.17613625526428223,0.27000001072883606,0.058000002056360245
50,11,4,paraboloid,T+F,8042,0.0,0.0009523929012092677,0.10890799760818481,0.23268485069274902,0.187285378575325,0.0201099943369627,0.47882257189069477,0.9094266772764847,1.069742160373264,0.6943486861858744,0.43832678321260404,0.4904375472173889,0.8770339205228573,1.5133614464708915,0.28001365065574646,0.27000001072883606,0.058000002056360245
50,11,4,paraboloid,no_penalty,9042,0.0,0.0007375480437820607,1.0369842052459717,1.3790271282196045,0.9360044300556183,0.12052103132009506,0.9136865422589138,1.3864691162109375,1.5074908750277038,0.7523449274328389,0.4457224505337337,0.5556186569665211,0.7429261113763799,0.830335607730198,0.15574795007705688,0.28200000524520874,0.04400000348687172
50,11,4,paraboloid,T+F,9042,0.0,0.0003997404551641508,0.07599394768476486,0.09168154746294022,0.15212638676166534,0.04255324974656105,0.7201359954699545,1.25128271484375,1.5070984752465648,1.2236895200260367,0.5875512105136677,0.667011848015276,0.8776748020650744,0.7475570099728173,0.2663685083389282,0.28200000524520874,0.04400000348687172
50,11,4,hyperbolic_paraboloid,no_penalty,42,0.0,0.0011237423697655852,0.7774863839149475,1.685089349746704,0.2682712823152542,0.07839825376868248,0.8010089423980373,1.233983090049342,1.3266026088169642,0.5339530864697557,0.3095524565445182,0.3534726823772175,0.4140289239602283,0.4278485269631996,0.1831129491329193,0.2800000011920929,0.04200000315904617
50,11,4,hyperbolic_paraboloid,T+F,42,0.0,0.0005121120590377938,0.067500039935112,0.10590887069702148,0.17963790893554688,0.024613969959318638,0.789752509917873,1.3997106337009515,1.470853533063616,0.8518253235805793,0.3930910137662506,0.5151364900404564,0.6281582505546367,1.0591161119803618,0.21968668699264526,0.2800000011920929,0.04200000315904617
50,11,4,hyperbolic_paraboloid,no_penalty,1042,0.0,0.00043207406997680664,1.1941145658493042,1.277499794960022,0.4922415614128113,0.035271815955638885,0.3971718361223726,0.716182779645388,0.8293154927708158,0.5311796252432707,0.18207191511119594,0.24674057570830504,0.35582210415924664,0.6062236069724406,0.16313600540161133,0.2980000078678131,0.06200000271201134
50,11,4,hyperbolic_paraboloid,T+F,1042,0.0,1.465123072689907e-05,0.0608978308737278,0.06402029097080231,0.129244863986969,0.0036560174776241183,0.9522777124077811,1.676170490931401,1.953177023253985,1.037536277500732,0.48714732967056074,0.6717963774984853,0.7500870031379521,1.255751700730838,0.25350263714790344,0.2980000078678131,0.06200000271201134
50,11,4,hyperbolic_paraboloid,no_penalty,2042,0.0,0.0007914185354655439,0.9329238533973694,1.332619547843933,0.4076748937368393,0.10494371503591537,1.2729802717242324,1.9324372306702629,1.729070448337641,0.5610133709368528,0.5469320523220599,0.7434693571668373,0.9857574075278005,0.8968961015405398,0.16944977641105652,0.26600000262260437,0.04800000041723251
50,11,4,hyperbolic_paraboloid,T+F,2042,0.0,8.252159882844849e-05,0.04268137365579605,0.0561445876955986,0.1251186728477478,0.005086077144369483,1.3699985972621984,2.3497125534784224,2.238845022101151,1.418110816276942,0.7693040944433307,1.142157077460457,1.7096205298710108,2.0491644344192275,0.29053595662117004,0.26600000262260437,0.04800000041723251
50,11,4,hyperbolic_paraboloid,no_penalty,3042,0.0,0.00042512648823586375,0.6273078918457031,0.7916221618652344,0.5170425176620483,0.09574978798627853,0.909372063275187,1.2465321555066464,1.2692788067985983,0.7511902491046487,0.4236316290932051,0.42482779962077555,0.49259044469151353,0.7615504747019719,0.15606831014156342,0.2720000147819519,0.05000000074505806
50,11,4,hyperbolic_paraboloid,T+F,3042,0.0,0.00021965568885207176,0.04439203813672066,0.04761168360710144,0.20126941800117493,0.031981028616428375,0.9305669611150568,1.5554026133978545,1.7973361295812271,0.9207498702916779,0.5048429327626217,0.5476360341748474,0.8121457399784082,1.1707164601994304,0.23101741075515747,0.2720000147819519,0.05000000074505806
50,11,4,hyperbolic_paraboloid,no_penalty,4042,0.0,0.00040315650403499603,0.6583878993988037,0.7304016947746277,0.5053673088550568,0.05559791624546051,1.1088228370517557,1.5356327403675427,1.533701037684231,0.6590213252938171,0.37146230584760254,0.5179203094600184,0.4987133900401804,1.1783935777019785,0.21204958856105804,0.28200000524520874,0.06000000238418579
50,11,4,hyperbolic_paraboloid,T+F,4042,0.0,8.154045049609108e-05,0.02255556359887123,0.028806721791625023,0.13993455097079277,0.0043771929340437055,1.3265110768878796,2.1154755101059424,2.361634599401596,1.5772451765222268,0.5963478093650785,0.9422814820623715,1.2236662771267746,2.1075045819532514,0.2969922125339508,0.28200000524520874,0.06000000238418579
50,11,4,hyperbolic_paraboloid,no_penalty,5042,0.0,0.00023687897588719022,0.41288208961486816,0.5920876264572144,0.7575588822364807,0.03596827946603298,1.2619282816792583,1.7357515567343174,1.569891523021136,0.512227264495626,0.47649717807578484,0.5818021590358661,0.5541385873516139,0.7415281844323871,0.16174642741680145,0.2580000162124634,0.06599999964237213
50,11,4,hyperbolic_paraboloid,T+F,5042,0.0,0.00064870042049072,0.07452985644340515,0.1616823375225067,0.1288370043039322,0.010639078915119171,1.3389170887706043,2.053450355670549,2.0692850748697915,1.1233921706391505,0.6381090399728118,0.9086418650803347,1.0765635070362671,1.140669016228297,0.27831023931503296,0.2580000162124634,0.06599999964237213
50,11,4,hyperbolic_paraboloid,no_penalty,6042,0.0,0.00025070318952202797,0.5244212746620178,0.5222896337509155,0.4746696650981903,0.08039326220750809,0.38770216887217784,0.623731117548905,0.6726227928610409,0.465530102822509,0.2104185485343268,0.2572803640907517,0.4170562684463279,0.4567743541215012,0.12887711822986603,0.2720000147819519,0.06000000238418579
50,11,4,hyperbolic_paraboloid,T+F,6042,0.0,0.0003832978281107816,0.04256098344922066,0.12318050116300583,0.17648117989301682,0.019195802975445986,0.7118086625825991,1.2533212496539738,1.306051815257353,0.6746646881685057,0.3997731290953577,0.4664557517823146,0.547035223205019,0.8232428994558445,0.23407141864299774,0.2720000147819519,0.06000000238418579
50,11,4,hyperbolic_paraboloid,no_penalty,7042,0.0,0.00029425928369164467,0.313985675573349,0.6478312611579895,1.1658814549446106,0.12346043065190315,0.9944877456463381,1.467515882554945,1.4190830654568143,0.7449518467199536,0.36771759657796876,0.4259424655619173,0.45336986974264143,0.5033073894569091,0.1328887790441513,0.2880000174045563,0.058000002056360245
50,11,4,hyperbolic_paraboloid,T+F,7042,0.0,3.1812055650251835e-05,0.03152956813573837,0.04754210263490677,0.24446697533130646,0.01383356237784028,0.966647782514799,1.5671927762992217,1.7351824442545574,0.7612733560383248,0.5622360351884016,0.7464168704257073,0.7822404633956463,0.7447608685049311,0.22690215706825256,0.2880000174045563,0.058000002056360245
50,11,4,hyperbolic_paraboloid,no_penalty,8042,0.0,0.00030395513485101134,0.4497711956501007,0.44405925273895264,0.5382925719022751,0.05826928839087486,0.9604306902204242,1.4698420481068464,1.5489145914713542,0.5820944770456854,0.33599562796282106,0.3826604520097901,0.6009212536985934,1.0812968655474422,0.12250994890928268,0.27000001072883606,0.058000002056360245
50,11,4,hyperbolic_paraboloid,T+F,8042,0.0,0.0007766168564558029,0.02575712278485298,0.1252468228340149,0.15152089670300484,0.03596164099872112,1.1862133571079798,1.69916784516014,1.8937339500144676,0.972236164689378,0.6096813745108757,0.7030078856632488,0.7533931082345345,1.0200411176454092,0.17781317234039307,0.27000001072883606,0.058000002056360245
50,11,4,hyperbolic_paraboloid,no_penalty,9042,0.0,0.0014526280151172118,0.34520915150642395,0.6607805490493774,0.678782045841217,0.052793318405747414,0.4426553869037376,0.629647216796875,0.7122861172290559,0.4800858176173067,0.26003318716949814,0.2252332974289497,0.27280493905780273,0.4546357384880738,0.12456627935171127,0.28200000524520874,0.04400000348687172
50,11,4,hyperbolic_paraboloid,T+F,9042,0.0,0.0007393813946030357,0.02492191642522812,0.11563017964363098,0.3360605239868164,0.007556302472949028,0.4411273905884327,0.8030146484375,1.0558744389960106,0.8651852253676467,0.3376049834663411,0.3420301819017997,0.5365447791872199,0.7773125138156357,0.23639218509197235,0.28200000524520874,0.04400000348687172
50,201,99,paraboloid,no_penalty,42,0.0,0.00011581671771718495,2.111178398132324,4.158583164215088,0.05291668698191643,0.0003152964054606855,0.8391465354868458,1.2784178310767151,1.2585115705217633,0.8129396894245504,0.3737557641523953,0.4242855511388801,0.6065496429717996,0.5992190234019693,0.16679111123085022,0.2800000011920929,0.04200000315904617
50,201,99,paraboloid,T+F,42,0.0,0.0010383907538741382,0.4849094748497009,1.0663464069366455,0.007552176248282194,5.269470057100989e-05,1.4473844328542596,2.109166195518092,2.263866969517299,1.1091195558851443,0.8651988148595835,1.1938375507553527,1.341146384569893,1.481017824632437,0.2995868921279907,0.2800000011920929,0.04200000315904617
50,201,99,paraboloid,no_penalty,1042,0.0,0.00015533176153453428,2.7805442810058594,6.7117509841918945,0.04799572005867958,0.0002929090551333502,1.248302706100362,1.8716383015799256,2.08068130800388,1.2248163114675088,0.542119439399729,0.7371383754834311,0.7740923080116561,1.0765846827030976,0.2840225398540497,0.2980000078678131,0.06200000271201134
50,201,99,paraboloid,T+F,1042,0.0,0.00046314161956606813,0.5069178342819214,1.1588020324707031,0.01879486721009016,4.917422847938724e-05,0.914227254141147,1.437565346189591,1.6803123934957005,0.7640621770064185,0.5876494420139892,0.6686256200576176,0.6010897396666991,1.2026336075541677,0.25351908802986145,0.2980000078678131,0.06200000271201134
50,201,99,paraboloid,no_penalty,2042,0.0,0.00011104387022666077,2.039555549621582,3.535043716430664,0.03989672660827637,0.0004862835048697889,0.6328199955455044,0.9213744269476997,0.940637803615484,0.8198541083680805,0.3107985085165196,0.3745762782340798,0.5126736353135156,0.5979090885076433,0.14492249488830566,0.26600000262260437,0.04800000041723251
50,201,99,paraboloid,T+F,2042,0.0,0.0001353322625605028,0.4238666296005249,0.6584279537200928,0.006313296500593424,8.035121572902426e-05,0.5035564355682909,1.0050897749643477,1.235452981819784,1.0053399822711675,0.338401687444592,0.4066746510383258,0.7541727591328694,0.9076404701805464,0.3267945945262909,0.26600000262260437,0.04800000041723251
50,201,99,paraboloid,no_penalty,3042,0.0,6.697499262752817e-05,1.3738614320755005,2.027299642562866,0.15103068202733994,0.00031819174182601273,0.4944772656899598,0.7786497998593459,0.8531586142147288,0.57284475430252,0.2527603588439205,0.28945039529470473,0.4465873109940599,0.7197716989429657,0.13661058247089386,0.2720000147819519,0.05000000074505806
50,201,99,paraboloid,T+F,3042,0.0,0.0015373772649622675,0.25420671701431274,0.4274302124977112,0.016976305283606052,7.902702600404155e-05,0.7391167955758038,0.9866966133687034,1.176908156451057,0.8792591413745827,0.6198588502091318,0.6361949766612125,0.8285821009326755,1.2170941504355044,0.38190150260925293,0.2720000147819519,0.05000000074505806
50,201,99,paraboloid,no_penalty,4042,0.0,0.00044865791329103913,4.1870551109313965,11.895097732543945,0.09789212048053741,0.0011555970122572035,0.9677909801425231,1.287467147364761,1.322753256939827,0.6236217005273764,0.438627888541396,0.48359739296813214,0.42296202245154235,0.9757713123932317,0.23960335552692413,0.28200000524520874,0.06000000238418579
50,201,99,paraboloid,T+F,4042,0.0,0.00019702079951466612,0.36968809366226196,0.42070019245147705,0.01789558120071888,7.467226896551438e-05,0.9812543293917774,1.5484815655332622,1.8807347074468086,1.6175170694886656,0.5822189332106483,0.8706320123153845,1.0137991123675945,2.2498710727840705,0.3838236927986145,0.28200000524520874,0.06000000238418579
50,201,99,paraboloid,no_penalty,5042,0.0,0.0002427179533154217,2.896437406539917,6.611769676208496,0.07253403216600418,0.0004608253511833027,0.8395166418054602,1.377486563256746,1.428863288820252,0.8645060255197177,0.37790036602420035,0.43560705448685594,0.7091782077597155,1.0215923168967194,0.2693836987018585,0.2580000162124634,0.06599999964237213
50,201,99,paraboloid,T+F,5042,0.0,0.000950219026252405,0.572704553604126,0.572099506855011,0.014738052152097225,5.406969285104424e-05,1.1210072276356455,1.7105492173085792,1.7756250662397044,1.2400114721481534,0.6581208617284502,0.8860012378000476,0.878593813328733,1.423103784770147,0.34648019075393677,0.2580000162124634,0.06599999964237213
50,201,99,paraboloid,no_penalty,6042,0.0,0.00016398101451978162,2.8832762241363525,5.298261642456055,0.0427860002964735,0.0007167497533373535,0.8183960767569521,1.3745957021638164,1.292393403894761,1.012592642191519,0.45312459040746866,0.7782714978659055,0.9387504503475079,0.7945525139958025,0.2257961630821228,0.2720000147819519,0.06000000238418579
50,201,99,paraboloid,T+F,6042,0.0,0.0022049805714716366,0.5141403079032898,0.7005288600921631,0.007556792348623276,0.00014947263844078407,0.9574683101166712,1.2493961364265502,1.2139704087201286,0.9334077018301604,0.7882417892863148,0.7973633829560868,0.8063517891747826,0.8906573217226758,0.3082495629787445,0.2720000147819519,0.06000000238418579
50,201,99,paraboloid,no_penalty,7042,0.0,0.00016331263071862027,1.5269683599472046,2.2644858360290527,0.11316782981157303,0.000737269438104704,0.767449063876652,1.1179754795172276,1.0269989437527127,0.9462372247638975,0.5129409119006315,0.593953123846819,0.5227499568589838,0.6166701160902076,0.1833110749721527,0.2880000174045563,0.058000002056360245
50,201,99,paraboloid,T+F,7042,0.0,0.0015343784989409186,0.19270780682563782,0.27644553780555725,0.027496768161654472,0.0001033281660056673,1.2746532288942043,1.7666129646720468,1.7517530653211806,0.8470518195628893,0.8623249747113647,1.0576646598422375,0.8286380330939392,0.8693208976764303,0.30634209513664246,0.2880000174045563,0.058000002056360245
50,201,99,paraboloid,no_penalty,8042,0.0,0.00014887111659963331,2.6252315044403076,5.815987586975098,0.22338213212788105,0.0003868121129926294,0.5304323945726667,0.8091271111579357,0.9423914026331018,0.7221841046063836,0.28600678788596773,0.3319802801429027,0.5235354942498035,0.712557193297576,0.12623178958892822,0.27000001072883606,0.058000002056360245
50,201,99,paraboloid,T+F,8042,0.0,0.00034374899383801135,0.6454160809516907,0.7488237619400024,0.013368295505642891,0.00014412285963771865,0.9588850566319057,1.5782498561495073,1.996156593605324,1.126521386740462,0.526710911857906,0.7983417594567821,1.1304956035077807,1.884687278745408,0.2667437195777893,0.27000001072883606,0.058000002056360245
50,201,99,paraboloid,no_penalty,9042,0.0,0.00010687748516970012,2.5880677700042725,4.320701599121094,0.06678182445466518,0.0004531985759967938,0.9764579067146201,1.413924560546875,1.449727159865359,0.6352248934174336,0.45360033819582957,0.5563998499566942,0.6121041714438398,0.8096620942931618,0.07863450795412064,0.28200000524520874,0.04400000348687172
50,201,99,paraboloid,T+F,9042,0.0,0.0016273183016041618,0.36870574951171875,0.6917344927787781,0.01758330501616001,6.505360579467379e-05,1.153193133518034,1.64982958984375,1.9360427315353501,1.1739410912513506,0.8170480688910184,0.8515492603624022,1.1998665078560904,1.1113470575365856,0.28931909799575806,0.28200000524520874,0.04400000348687172
50,201,99,hyperbolic_paraboloid,no_penalty,42,0.0,9.697010342161454e-05,2.823131799697876,4.841215133666992,0.08213596791028976,0.0004029455449199304,0.9367454205961163,1.395158122356673,1.3645769391741072,0.6964463371414262,0.4029247646236104,0.6120013716603504,0.599714398781953,0.728258418449237,0.1473618745803833,0.2800000011920929,0.04200000315904617
50,201,99,hyperbolic_paraboloid,T+F,42,0.0,0.005452550465787821,0.26529568433761597,1.0417442321777344,0.012557083275169134,5.8775205616257153e-05,1.4428070680070295,2.0063802389273966,2.0028111049107142,1.3317577712576443,1.1166873588539783,1.1781344961549982,1.2453846899073493,1.381513591554006,0.4113583266735077,0.2800000011920929,0.04200000315904617
50,201,99,hyperbolic_paraboloid,no_penalty,1042,0.0,0.00011743030589611376,2.671731472015381,5.208062171936035,0.0324034383520484,0.00026089182938449085,1.2194734501148385,1.7663644556662408,1.9190559131187082,0.7766690496979939,0.4000869052158094,0.517179968104372,0.5977435008241162,0.7928311955920943,0.18068847060203552,0.2980000078678131,0.06200000271201134
50,201,99,hyperbolic_paraboloid,T+F,1042,0.0,0.002727012136089268,0.2794424891471863,0.7824065685272217,0.010582494083791971,3.984863724326715e-05,1.518701226249304,2.213710175127788,2.421312780188234,1.2753053296305257,0.889989896388335,1.0554965022678062,1.1372845402245586,1.370037307464819,0.3034307360649109,0.2980000078678131,0.06200000271201134
50,201,99,hyperbolic_paraboloid,no_penalty,2042,0.0,0.00010349361494702487,2.2523322105407715,3.554328203201294,0.04044131934642792,0.0003685738338390365,0.8862368935032895,1.422789800734747,1.5031696979264568,0.6812217492614306,0.3703192029427031,0.5082265585943124,0.693965699509084,0.5972785296313226,0.18343915045261383,0.26600000262260437,0.04800000041723251
50,201,99,hyperbolic_paraboloid,T+F,2042,0.0,0.00027548608865903977,0.2444084882736206,0.40466853976249695,0.011201033368706703,3.956720502173994e-05,0.9387472721568325,1.8654053703187004,1.9740963125587405,1.4196775271350617,0.6742866398807406,0.9138872387367982,1.5912371062349078,1.384236378542953,0.24538259208202362,0.26600000262260437,0.04800000041723251
50,201,99,hyperbolic_paraboloid,no_penalty,3042,0.0,0.00014860328490757824,3.0350699424743652,3.0892233848571777,0.0392272649332881,0.0006640864885412157,0.5165392755140487,0.7494665686763934,0.7826763601864085,0.5010334433576316,0.2571574845323428,0.27415032423556496,0.36306457536665276,0.524627162606229,0.14398792386054993,0.2720000147819519,0.05000000074505806
50,201,99,hyperbolic_paraboloid,T+F,3042,0.0,9.066883975000524e-05,0.08237926661968231,0.1101563423871994,0.012388231698423624,8.939585677580908e-05,1.152245498285061,1.7687802670606927,1.8990711885340072,1.0421143986994073,0.5953795049228003,0.8336069619675232,1.006961347456074,1.4808122970032855,0.21663542091846466,0.2720000147819519,0.05000000074505806
50,201,99,hyperbolic_paraboloid,no_penalty,4042,0.0,0.00025687018288901787,2.3696985244750977,4.809966087341309,0.06308351829648018,0.0003212449519196525,0.9388851405741594,1.2337882302024148,1.1523664758560506,0.6317833502197308,0.34473714262422434,0.4015392431181166,0.45902285710953006,0.8458797255761229,0.18856193125247955,0.28200000524520874,0.06000000238418579
50,201,99,hyperbolic_paraboloid,T+F,4042,0.0,0.00015477087367233352,0.23577484488487244,0.5053865909576416,0.018456257414072752,2.8300564736127853e-05,0.9875516746669943,1.4728785428133877,1.501794476881095,0.6247308110795816,0.4514002822037481,0.6697037312753694,0.6160403967789527,0.9423976779746953,0.2520463168621063,0.28200000524520874,0.06000000238418579
50,201,99,hyperbolic_paraboloid,no_penalty,5042,0.0,0.00014410544168296738,3.2536540031433105,8.332436561584473,0.11490921676158905,0.0007211830816231668,0.8720376486306662,1.2276240837969903,1.2127832220506298,0.9480691313223419,0.3644857771335845,0.5076070753121578,0.6736050101297361,1.1433458903915836,0.2210552841424942,0.2580000162124634,0.06599999964237213
50,201,99,hyperbolic_paraboloid,T+F,5042,0.0,0.0024575685980308113,0.3292282819747925,0.6748876571655273,0.015790836419910192,0.00011951043052249588,1.0579734718406593,1.4160780114881226,1.3696513804354409,1.0433669822818776,0.7870729565939691,0.855795076625479,0.9516538209401807,1.0564004245464467,0.389679491519928,0.2580000162124634,0.06599999964237213
50,201,99,hyperbolic_paraboloid,no_penalty,6042,0.0,0.00021344519669736796,3.2419662475585938,5.883000373840332,0.06011391803622246,0.0006726894353050739,0.9242557071904254,1.4708722933070866,1.493349636302275,0.6744241684834429,0.36439446284767935,0.4127049323575214,0.6296580390463294,0.4813930563071576,0.17486673593521118,0.2720000147819519,0.06000000238418579
50,201,99,hyperbolic_paraboloid,T+F,6042,0.0,0.001094737085536938,0.27832168340682983,0.7433348298072815,0.01473900768905878,0.00014167329936753958,0.7835150227147577,1.2452161894069882,1.3849998922909008,0.98973238027276,0.5226577762699254,0.5923775760407872,0.8020162336774838,0.8856606128704915,0.2538207769393921,0.2720000147819519,0.06000000238418579
50,201,99,hyperbolic_paraboloid,no_penalty,7042,0.0,9.674167455132327e-05,2.5388870239257812,2.7881500720977783,0.061544790863990784,0.0010050186392618343,0.8370699441380438,1.376565898294414,1.5581268734402127,0.6939551437010306,0.3650311032388668,0.5599483331795742,0.6671008952843999,0.7165978795353268,0.10106419771909714,0.2880000174045563,0.058000002056360245
50,201,99,hyperbolic_paraboloid,T+F,7042,0.0,7.578621697218263e-05,0.18447017669677734,0.4402405619621277,0.025334087200462818,7.771275522827636e-05,0.8649238216719438,1.4213437929258241,1.623212390475803,0.7084593719189579,0.3891527297488216,0.6203868067500874,0.7015798219927563,0.7585063514824207,0.17644596099853516,0.2880000174045563,0.058000002056360245
