N,surface,condition,seed,ae_loss,drift_loss,diff_loss,MTE@0.1,MTE@0.5,MTE@1.0,W2@1.0,MMD@1.0,survival@1.0
20,paraboloid,baseline,15042,0.20175662636756897,0.10274847596883774,13.960680961608887,1.2540582275390626,2.67911452389835,3.0396327718098957,2.0208084504090347,0.27587437629699707,0.75
20,paraboloid,K(Phat),15042,0.05419795960187912,0.23627591133117676,1.817081093788147,1.1338114166259765,2.389749248376053,2.667432657877604,1.8163354795779467,0.2216799557209015,0.75
20,paraboloid,K(Pstar),15042,0.04411822929978371,0.26954010128974915,1.9009979963302612,1.1023458862304687,2.3832901515317766,2.7226326497395834,1.838027691005226,0.22571220993995667,0.75
20,paraboloid,baseline,16042,0.16432660818099976,0.1401304304599762,3.2594985961914062,1.0594353485107422,1.7352253874840096,2.50490831348994,1.6920931423623957,0.18906889855861664,0.7299999594688416
20,paraboloid,K(Phat),16042,0.00659193005412817,0.1259632557630539,1.978965401649475,1.0148224639892578,1.770068787691886,2.312737660865261,1.378699797459303,0.16972532868385315,0.7299999594688416
20,paraboloid,K(Pstar),16042,0.027738261967897415,0.11025289446115494,2.2609338760375977,1.0118319702148437,1.7799486305281433,2.355808623849529,1.413741321974183,0.1926877498626709,0.7299999594688416
20,paraboloid,baseline,17042,0.08353182673454285,0.12905722856521606,3.8423714637756348,1.1312976837158204,2.285131639049899,3.0704943598533165,2.1735509064412617,0.29234349727630615,0.73499995470047
20,paraboloid,K(Phat),17042,0.02298768237233162,0.029683170840144157,1.2065752744674683,0.5408087158203125,1.2380617203251008,1.639217350758663,1.3533339709152525,0.21191631257534027,0.73499995470047
20,paraboloid,K(Pstar),17042,0.03789159283041954,0.05466657876968384,2.6434803009033203,0.7629803466796875,1.478690690891717,1.8634398583652212,1.401688445338398,0.21531155705451965,0.73499995470047
20,paraboloid,baseline,18042,0.06305944919586182,0.3144178092479706,7.652884006500244,0.9489718627929687,1.9463199191623264,2.5253857745240067,1.3272408264301412,0.16932204365730286,0.7549999952316284
