D,K_pairs,surface,condition,seed,ae_loss,drift_loss,diff_loss,recon_per_dim,phase1_converged,MTE@0.1,MTE@0.5,MTE@1.0,W2@1.0,MMD@1.0,survival@1.0
101,49,paraboloid,baseline,8042,0.2285194993019104,0.0006116643780842423,0.009936601854860783,0.0025601513905100302,True,1.4321479797363281,2.6774780598092587,3.1892876775009826,2.016384906147877,0.20298321545124054,0.7949999570846558
101,49,paraboloid,K(Phat),8042,0.10603105276823044,0.00012354709906503558,0.001001307973638177,0.0025601513905100302,True,1.1525285339355469,2.330386547332114,2.9568535186959513,1.9959385821396456,0.19391651451587677,0.7949999570846558
101,49,paraboloid,baseline,9042,0.09275681525468826,0.0003939312882721424,0.0018042948795482516,0.000685105303136429,True,0.7703346252441406,1.4026065680498634,2.1732749938964844,2.117273005242303,0.18656976521015167,0.7599999904632568
101,49,paraboloid,K(Phat),9042,0.06299857795238495,0.00012654060265049338,0.0005953216459602118,0.000685105303136429,True,0.8086871337890625,1.4026435893741462,2.1835941515470805,2.026852688030203,0.21585261821746826,0.7599999904632568
101,49,hyperbolic_paraboloid,baseline,42,0.23386701941490173,0.0031696592923253775,0.0014950657496228814,0.0025496184825897217,True,1.2735285186767578,2.5431704313858696,3.0805045732485703,2.0528429975668367,0.21541865170001984,0.7649999856948853
101,49,hyperbolic_paraboloid,K(Phat),42,0.06870850175619125,0.0013580580707639456,0.0005253363051451743,0.0025496184825897217,True,1.2990155029296875,2.7775059575619907,3.4194024777879903,2.1113032613915172,0.23187370598316193,0.7649999856948853
101,49,hyperbolic_paraboloid,baseline,1042,0.14898525178432465,0.0006778789102099836,0.0006584476213902235,0.001338200551448482,True,1.1170898897563992,1.7337923758370535,2.2388328976101346,1.4106652194012383,0.13795262575149536,0.7199999690055847
101,49,hyperbolic_paraboloid,K(Phat),1042,0.058908551931381226,0.0005530863418243825,0.0002821731031872332,0.001338200551448482,True,1.1497149443506596,1.98022216796875,2.660408231947157,1.5051908682983557,0.17282190918922424,0.7199999690055847
101,49,hyperbolic_paraboloid,baseline,2042,0.12266433238983154,0.0009260023362003267,0.000556193757802248,0.0006479889449506703,True,1.5113454847479586,3.0108602335164836,3.4730714445660826,2.05510659851492,0.2154059261083603,0.7849999666213989
101,49,hyperbolic_paraboloid,K(Phat),2042,0.026984211057424545,0.0007211957708932459,0.00015726828132756054,0.0006479889449506703,True,1.5358408252198492,2.9773619934752746,3.273987982683121,1.6639268003238872,0.159004345536232,0.7849999666213989
101,49,hyperbolic_paraboloid,baseline,3042,0.3117891848087311,0.0010382385225966573,0.004319739993661642,0.0017724614037145483,True,1.24464111328125,2.2074953162151836,2.4918788423474205,1.6736352268407886,0.16359171271324158,0.7450000047683716
101,49,hyperbolic_paraboloid,K(Phat),3042,0.03375929221510887,0.0006406440516002476,0.0009766173316165805,0.0017724614037145483,True,1.174916763305664,2.0719392195991846,2.377049798133389,1.4183090473572382,0.13083751499652863,0.7450000047683716
101,49,hyperbolic_paraboloid,baseline,4042,0.10264886915683746,0.0005404778057709336,0.0007590780733153224,0.0017052671991952574,True,1.1922818756103515,2.1800973074776784,2.50692387631065,1.9035289145551249,0.2193296104669571,0.7599999904632568
101,49,hyperbolic_paraboloid,K(Phat),4042,0.03564295545220375,0.00032436364563181996,0.0003818960685748607,0.0017052671991952574,True,1.071467514038086,1.9795706612723214,2.364999269184313,1.6163829901646294,0.11419259011745453,0.7599999904632568
101,49,hyperbolic_paraboloid,baseline,5042,0.1439625769853592,0.0006189743289723992,0.0010751195950433612,0.000978171972945185,True,0.9636231231689453,1.7011119883547547,2.020105299606822,1.6627719218936887,0.1728857010602951,0.7649999856948853
101,49,hyperbolic_paraboloid,K(Phat),5042,0.029470544308423996,0.0006750113097950816,0.000418611743953079,0.000978171972945185,True,0.7816342163085938,1.5277667301957325,1.9633725234885622,1.3185419233734108,0.11289755254983902,0.7649999856948853
101,49,hyperbolic_paraboloid,baseline,6042,0.12896056473255157,0.0008359695202670991,0.0008284044452011585,0.0007631317666261503,True,0.7156612396240234,1.3764983258928571,1.6674388728729665,1.5734024424891588,0.1741224229335785,0.7299999594688416
101,49,hyperbolic_paraboloid,K(Phat),6042,0.03389350324869156,0.0006781895062886178,0.00031220982782542706,0.0007631317666261503,True,0.650642318725586,1.3420161655970981,1.6595346111140838,1.4986228117349603,0.17544862627983093,0.7299999594688416
101,49,hyperbolic_paraboloid,baseline,7042,0.43960487842559814,0.001807420514523983,0.006719299126416445,0.0036206307387588047,True,1.2601990052803078,2.3099463678175405,2.5953169679330066,1.8964793970588822,0.17738962173461914,0.7649999856948853
101,49,hyperbolic_paraboloid,K(Phat),7042,0.07689149677753448,0.001135755330324173,0.0005226012435741723,0.0036206307387588047,True,1.2162356736072943,2.5817254179267475,3.005963094873366,1.756719975343415,0.1699758917093277,0.7649999856948853
101,49,hyperbolic_paraboloid,baseline,8042,0.19801805913448334,0.00012301556125748903,0.0006263901013880968,0.0007704846044578174,True,1.1270935821533203,2.0269541638962765,2.6034238803311713,1.4259203218422687,0.14779604971408844,0.7949999570846558
101,49,hyperbolic_paraboloid,K(Phat),8042,0.06395988166332245,0.0003150715783704072,0.00023360841441899538,0.0007704846044578174,True,1.1911904144287109,2.06659844581117,2.7012947130503147,1.3829656898612652,0.16939911246299744,0.7949999570846558
101,49,hyperbolic_paraboloid,baseline,9042,0.13001683354377747,0.0010375201236456633,0.0008002094691619277,0.0008463918572605247,True,0.6536016845703125,1.242706799116291,1.6966641074732731,1.7003178556491818,0.1441732496023178,0.7599999904632568
101,49,hyperbolic_paraboloid,K(Phat),9042,0.024212347343564034,0.0006515110144391656,0.00018913293024525046,0.0008463918572605247,True,0.5477068328857422,1.0727328107656677,1.5250796267860813,1.555777973853483,0.11916863918304443,0.7599999904632568
