surface,condition,seed,ae_loss,drift_loss,diff_loss,MTE@0.1,MTE@0.5,MTE@1.0,W2@1.0,MMD@1.0,survival@1.0
sinusoidal,T+F+K(Pstar)1ph,4042,0.020545095205307007,0.0046578142791986465,1.1576684713363647,0.9032019805908204,1.5730949949823032,2.09227784039223,0.8471793862185939,0.17520487308502197,0.7300000190734863
sinusoidal,T+F,5042,0.015008274465799332,0.02280331589281559,0.6546523571014404,0.9874650198011542,2.038572206601992,2.3523113544170675,0.6909727283191669,0.12061979621648788,0.7799999713897705
sinusoidal,T+F+K(Phat)2ph,5042,0.005020424723625183,0.00752566521987319,0.16395077109336853,0.9521292681670069,2.0012832473922564,2.3058133247571115,1.040097577050703,0.12312629073858261,0.7799999713897705
sinusoidal,T+F+K(Pstar)2ph,5042,0.017992153763771057,0.002993285655975342,0.13997262716293335,0.9661015649536746,2.000998696128091,2.2856112749148636,0.9746790303945946,0.11990660429000854,0.7799999713897705
sinusoidal,T+F+K(Pstar)1ph,5042,0.0014587328769266605,0.0030120271258056164,0.10423867404460907,0.9653808747104664,2.002693092430031,2.295604412372296,0.9670032817058215,0.1317952424287796,0.7799999713897705
sinusoidal,T+F,6042,0.04008517414331436,0.028840413317084312,0.26993221044540405,0.5469467926025391,0.9605067661830358,1.2047612272350994,0.7115066340396732,0.12737637758255005,0.7549999952316284
sinusoidal,T+F+K(Phat)2ph,6042,0.006827072240412235,0.02935110405087471,0.17153677344322205,0.608600845336914,1.102986363002232,1.4132880406663908,0.8937828541620131,0.1346660703420639,0.7549999952316284
sinusoidal,T+F+K(Pstar)2ph,6042,0.008351607248187065,0.02430352196097374,0.18080627918243408,0.6060440063476562,1.1136185128348215,1.435675210510658,1.0000238444683742,0.1405894011259079,0.7549999952316284
sinusoidal,T+F+K(Pstar)1ph,6042,0.016501253470778465,0.01620001159608364,0.20724613964557648,0.630811538696289,1.1825910295758928,1.5381055415071399,1.185157909795858,0.14920008182525635,0.7549999952316284
sinusoidal,T+F,7042,0.05183097720146179,0.035644061863422394,0.9671713709831238,0.7629732678283998,1.424928781077348,1.7417572021484375,0.6811035041755285,0.11857344955205917,0.75
sinusoidal,T+F+K(Phat)2ph,7042,0.05693456158041954,0.03828715533018112,1.0506596565246582,0.7648188145316426,1.4196628970994476,1.7272163899739583,0.6861599032405178,0.11817112565040588,0.75
sinusoidal,T+F+K(Pstar)2ph,7042,0.02920403704047203,0.02229178324341774,0.4259614050388336,0.7597413949630968,1.4383416781767955,1.7835418701171875,0.6511890921502895,0.12117985635995865,0.75
sinusoidal,T+F+K(Pstar)1ph,7042,0.02596789225935936,0.018215393647551537,0.2548435926437378,0.7307748459092337,1.4471086533688708,1.8933174641927084,0.6750706365740412,0.12033383548259735,0.75
sinusoidal,T+F,8042,0.006726998370140791,0.0110249575227499,1.0046331882476807,0.47368065915515073,1.0095243556525118,1.3533958383157951,0.9447140198244118,0.14909698069095612,0.7350000143051147
sinusoidal,T+F+K(Phat)2ph,8042,0.014317791908979416,0.010693645104765892,1.1689895391464233,0.5464123289788788,1.1729807699880292,1.4549231496797939,1.0783875004272663,0.1736353039741516,0.7350000143051147
sinusoidal,T+F+K(Pstar)2ph,8042,0.01766366884112358,0.011364982463419437,1.1645524501800537,0.5437499769968004,1.1692581997122815,1.447891546755421,1.0888642214165078,0.17259515821933746,0.7350000143051147
sinusoidal,T+F+K(Pstar)1ph,8042,0.006948187947273254,0.012511682696640491,0.7134385704994202,0.5161570640065563,1.1390609741210938,1.3928279746957377,1.0677110835117942,0.1718212366104126,0.7350000143051147
sinusoidal,T+F,9042,0.057489778846502304,0.010163037106394768,1.1998964548110962,0.7533460998535156,1.3841463581899578,1.7934119622438949,0.6426776322294977,0.12960073351860046,0.7549999952316284
sinusoidal,T+F+K(Phat)2ph,9042,0.07194284349679947,0.012405211105942726,1.5491567850112915,0.7582920074462891,1.390831593717082,1.7978845053161217,0.638925004591062,0.1259363293647766,0.7549999952316284
